Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply,OP_Price_Scaled,AVPI_Scaled,PR_Scaled,LAR_Scaled,F,IVS,IVS/VS
2024-09-19,1.504376306,0.4687608246657453,0.0812678731396629,0.0799004648078363,96513438.94,1187596466.0,0.0821385891204817,0.365480063706484,0.6577058360911701,0.1092728741502113,0.893154,168430803.19,1.75
2024-09-20,1.609350198,0.4689412231029395,0.0812409766635327,0.0933691904415159,96481496.78,1187596466.0,0.108195813961643,0.3657055611639933,0.6569903453828632,0.1366596068963186,0.893834,168537242.71,1.75
2024-09-21,1.667528473,0.4679472782635502,0.0812448015401891,0.0976554790812401,96486039.19,1187596466.0,0.1226371608876569,0.36446313335989,0.6570920934220794,0.145375163560066,0.892373,168196945.92,1.74
2024-09-22,1.765818796,0.4696204004860395,0.0812474976327523,0.0762541534824061,96489241.06,1187596466.0,0.1470353516884835,0.3665545306754202,0.6571638139392344,0.1018586200853017,0.876583,164495761.82,1.7
2024-09-23,1.692553414,0.4763633766265751,0.0813409550007872,0.0753395275516949,96600230.7,1187596466.0,0.1288489960578133,0.3749832288359283,0.6596499343562026,0.0999988586937405,0.880818,165670143.91,1.72
2024-09-24,1.6954854,0.4765230031233297,0.0813171194549512,0.085996654940109,96571923.69,1187596466.0,0.1295767905310632,0.3751827614357065,0.6590158694515464,0.1216686073816111,0.88601,166839152.74,1.73
2024-09-25,1.733338063,0.4758743655587283,0.0813012936163452,0.0912901005702839,96553128.98,1187596466.0,0.1389727968316366,0.3743719665976933,0.6585948759943014,0.1324320741506676,0.886409,166900696.34,1.73
2024-09-26,1.684137555,0.4772258996269153,0.0813170373142555,0.0798442798165364,96571826.14,1187596466.0,0.1267599630038182,0.3760613797702998,0.6590136843733134,0.109158629983174,0.883769,166312083.22,1.72
2024-09-27,1.74614737,0.4848107014091453,0.0812447110970099,0.0894729379027496,96485931.78,1187596466.0,0.142152396884557,0.3855423572344469,0.6570896874840662,0.1287371330192274,0.886521,166810923.34,1.73
2024-09-28,1.902782256,0.488281579153844,0.0768670667120322,0.1048280495515657,96473587.16,1255070491.0,0.1810332115777159,0.389880943083242,0.5406371133044185,0.1599595627018996,0.911453,172794109.89,1.79
2024-09-29,1.881272254,0.4973410811191115,0.0768270251602943,0.0566222211701535,96423332.19,1255070491.0,0.1756938748362732,0.4012052909614335,0.5395719418642653,0.0619398855183964,0.890395,167617912.79,1.74
2024-09-30,1.899990612,0.4999038789220889,0.0765578575060291,0.080045978562655,96085507.81,1255070491.0,0.1803402536050375,0.4044087798478696,0.5324116374931189,0.1095687556183241,0.903018,170046115.94,1.77
2024-10-01,1.749725088,0.4865724407000791,0.0765522775564962,0.1142801941011701,96078504.58,1255070491.0,0.1430404786786879,0.3877445255962067,0.5322632016153377,0.1791791506345754,0.926861,175916273.93,1.83
2024-10-02,1.664965206,0.4696623363342496,0.0765079396564348,0.1527942182939322,96022857.39,1255070491.0,0.1220008919709349,0.3666069503487663,0.5310837402105721,0.2574919261882434,0.948848,181460337.94,1.89
2024-10-03,1.584175386,0.460726578652223,0.0764817999692736,0.1224098015787195,95990050.24,1255070491.0,0.1019467769475827,0.355437282420613,0.5303883813393444,0.1957095480436416,0.937131,178363270.61,1.86
2024-10-04,1.517111645,0.4485935146834554,0.0765015127425221,0.132179019244871,96014791.16,1255070491.0,0.0852998284098796,0.3402709920729275,0.5309127736807793,0.2155738589397236,0.944043,180192504.8,1.88
2024-10-05,1.607679006,0.4465473058934754,0.0762811706804761,0.1014156033916343,95738246.34,1255070491.0,0.1077809810458857,0.3377132377661254,0.5250513107411767,0.1530208400985652,0.923997,174576020.55,1.82
2024-10-06,1.593625446,0.4461539452317525,0.0762641713165734,0.0776050562230782,95716910.94,1255070491.0,0.1042925253378821,0.337221538223256,0.5245990995719279,0.1046054881507003,0.912861,171783173.3,1.79
2024-10-07,1.679829988,0.4550632401566511,0.0763069668411158,0.0700233337753592,95770622.34,1255070491.0,0.1256907138819759,0.3483581277913977,0.5257375312392951,0.0891891368136721,0.905132,169998802.51,1.78
2024-10-08,1.663115346,0.4506449037725463,0.0762364323487229,0.1047565689242191,95682096.58,1255070491.0,0.1215417090538657,0.3428352217367053,0.5238611971917431,0.1598142170403345,0.923304,174300727.25,1.82
2024-10-09,1.634392235,0.4066287706631191,0.0789742841782741,0.0953319866485055,99118293.62,1255070491.0,0.1144118927995094,0.2878151990583159,0.5966925798339213,0.1406506730608471,0.896614,173826547.01,1.75
2024-10-10,1.528713871,0.3997876789524137,0.0798897688368963,0.113005500042368,100267291.4,1255070491.0,0.0881797998559222,0.2792638567554333,0.6210459844833203,0.176587242055328,0.904987,177943985.46,1.77
2024-10-11,1.550651338,0.3972738667435404,0.079423123358256,0.0965020837797653,99681618.43,1255070491.0,0.0936252444247923,0.2761215997016941,0.6086324436750639,0.1430298987049324,0.897932,175141422.54,1.76
2024-10-12,1.691515108,0.3930354806960145,0.0800738862244511,0.1093951736954333,100498371.7,1255070491.0,0.128591261754736,0.2708236309802051,0.6259438112244702,0.1692461583122242,0.891531,174982735.31,1.74
2024-10-13,1.714967103,0.3913460833705464,0.0799789584089584,0.0791663827844924,100379230.6,1255070491.0,0.1344126511978253,0.2687118898390879,0.6234185744753842,0.1077802230461774,0.875828,170945754.97,1.7
2024-10-14,1.702023311,0.3891439355229211,0.0800088423081249,0.0793825765103578,100416737.0,1255070491.0,0.1311996685026497,0.2659592122193549,0.6242135355728196,0.1082198221554543,0.876148,171086638.28,1.7
2024-10-15,1.776427146,0.382452691018869,0.0799046890347133,0.0983355501892752,100286017.3,1255070491.0,0.1496686175022702,0.2575951784355523,0.6214428863991137,0.1467579911705367,0.880616,171942338.97,1.71
2024-10-16,1.728167035,0.3744045718425878,0.0798486898693246,0.1123000999630705,100215734.4,1255070491.0,0.1376892144409223,0.2475350557415274,0.6199532160677812,0.1751529115940632,0.889141,173901833.06,1.74
2024-10-17,1.747600177,0.3696491849289851,0.0797749554451121,0.1050236588591576,100123192.5,1255070491.0,0.1425130210162203,0.2415908376253999,0.617991758546319,0.1603573063322453,0.884185,172529344.83,1.72
2024-10-18,1.670694757,0.3682139636364643,0.0797127382226055,0.0872001051842698,100045105.5,1255070491.0,0.1234231141616288,0.2397968156956069,0.6163366776210468,0.1241156518241569,0.880095,171403403.32,1.71
2024-10-19,1.719667657,0.3677000569237267,0.0796881297243407,0.0794520906634876,100014220.1,1255070491.0,0.1355794498191055,0.2391544339825403,0.6156820509045722,0.1083611692721465,0.873628,169797996.16,1.7
2024-10-20,1.693443488,0.3720866668053223,0.0796054531330702,0.054998232779503,99910455.15,1255070491.0,0.1290699353590185,0.2446376820126801,0.6134827169634951,0.0586377367296267,0.86444,167448731.59,1.68
2024-10-21,1.804387191,0.3722644812330828,0.0793561887513137,0.0909917735666967,99597610.78,1255070491.0,0.1566090211136176,0.2448599494668339,0.6068518725288823,0.1318254687345056,0.877037,169903464.1,1.71
2024-10-22,1.717927574,0.36981750891061,0.0821462429714635,0.0906181395348233,103099325.5,1255070491.0,0.135147516382044,0.2418012420528696,0.6810719250192556,0.1310657372161666,0.865528,173056881.24,1.68
2024-10-23,1.698908509,0.3677196993551633,0.0828947669840482,0.0873373007280039,104038775.9,1255070491.0,0.1304264943876069,0.2391789869577054,0.7009839006013499,0.1243946193963232,0.860554,173421697.33,1.67
2024-10-24,1.722373961,0.3591932510887,0.0829188964653938,0.1485296667508947,104069060.1,1255070491.0,0.1362512242048407,0.2285209544626508,0.701625784676255,0.2488205688105922,0.886669,179958723.07,1.73
2024-10-25,1.708374925,0.3533866921349159,0.0828764001272339,0.1339935022437194,104015724.2,1255070491.0,0.132776302758549,0.2212627747282711,0.7004953118610326,0.2192633513470495,0.879918,178161672.62,1.71
2024-10-26,1.555158569,0.3394810513926216,0.0829635026452072,0.1963364488023538,104125044.0,1255070491.0,0.0947440552961474,0.203880769200968,0.7028123827657242,0.3460288421917629,0.915619,187609728.14,1.8
2024-10-27,1.561401336,0.3302307660397577,0.0830171695113179,0.1702456042504676,104192399.7,1255070491.0,0.0962936709220021,0.1923179427111704,0.7042400100824135,0.2929768307174208,0.901022,183871261.44,1.76
2024-10-28,1.593403678,0.329581666679209,0.0830310368599049,0.111324514692315,104209804.2,1255070491.0,0.1042374768060189,0.1915065706297308,0.7046089044689801,0.1731691980781825,0.871086,176290213.88,1.69
2024-10-29,1.616630608,0.3191615792675412,0.0828457230455273,0.1594786175507667,103977222.3,1255070491.0,0.1100029993168915,0.1784814953857182,0.6996792507973901,0.2710836987875337,0.891876,181128332.17,1.74
2024-10-30,1.702204498,0.4767185312831549,0.0828804061173644,0.1692475658246036,104020752.0,1255070491.0,0.1312446437846683,0.3754271709971076,0.7006018778179284,0.290947461912763,0.916967,187782726.23,1.81
2024-10-31,1.720776911,0.4703607952317476,0.0831469814232131,0.1591083863149736,104355322.8,1255070491.0,0.1358547952438893,0.3674800216902385,0.7076932214376468,0.2703308863697372,0.908397,186099477.79,1.78
2024-11-01,1.607186291,0.4701928062925676,0.0832584846423578,0.1540143801496881,104495267.2,1255070491.0,0.1076586764871712,0.3672700360647311,0.7106593913127686,0.2599729513096566,0.911971,187299957.75,1.79
2024-11-02,1.52363493,0.462168562673634,0.083131684354134,0.1813146343848939,104336123.9,1255070491.0,0.0869190758314001,0.3572397577394391,0.7072862941235463,0.315484124896174,0.929674,191807292.71,1.84
2024-11-03,1.453196572,0.455109960557802,0.0832883023301039,0.1855673043782476,104532690.5,1255070491.0,0.0694344604010394,0.3484165281402988,0.7114525910770149,0.3241313228370195,0.933948,193350629.91,1.85
2024-11-04,1.435110538,0.4424456752155323,0.0831422368291503,0.2014168585520731,104349368.0,1255070491.0,0.0649450407420743,0.3325862128101218,0.7075670073956961,0.35635913087983,0.941548,195131827.93,1.87
2024-11-05,1.342328181,0.4261895922613395,0.0841352088645354,0.215029611106307,105595617.9,1255070491.0,0.0419140690253935,0.3122661621919109,0.7339817043057075,0.384038721828617,0.945236,198513933.19,1.88
2024-11-06,1.414788971,0.4133913074896623,0.0841605690337276,0.1856761791856975,105627446.7,1255070491.0,0.0599007041898606,0.2962683480124697,0.7346563267108981,0.3243527042308878,0.92425,192678445.4,1.82
2024-11-07,1.600804349,0.395448632617696,0.0841918989074534,0.2797048334937601,105666767.9,1255070491.0,0.1060745140402147,0.2738400630036006,0.735489753120913,0.5155465629558503,0.954583,201345776.52,1.91
2024-11-08,1.60091114,0.3802528557586845,0.0847020471458124,0.2563395089529513,106307039.9,1255070491.0,0.1061010223180827,0.25484539154257,0.7490605392208489,0.468036507726492,0.937855,197739395.88,1.86
2024-11-09,1.579144025,0.3715473265115143,0.0847056779378936,0.2112175238067606,106311596.8,1255070491.0,0.1006978635050474,0.2439635084063137,0.7491571242896629,0.3762873859623309,0.916391,191760537.4,1.8
2024-11-10,1.646541087,0.3582601124872691,0.0846122667702813,0.2546597311387512,106194359.2,1255070491.0,0.1174275509035835,0.227354534257469,0.7466722328802766,0.4646209191012917,0.931104,195624139.53,1.84
2024-11-11,1.64628086,0.3327033173562982,0.0844010102696295,0.4523643677766387,105929217.4,1255070491.0,0.1173629558569528,0.1954086237842064,0.7410524608865741,0.8666251022386136,1.020485,222241442.19,2.1
2024-11-12,1.806095429,0.3111028483109956,0.0844265287566226,0.4117710252160155,105961244.9,1255070491.0,0.1570330498011337,0.1684081080010092,0.7417312948068702,0.7840843293239861,0.987155,211693018.03,2.0
2024-11-13,1.679710029,0.2880539950669535,0.0844344124572362,0.4893489197331193,105971139.5,1255070491.0,0.1256609369672101,0.1395971166982212,0.7419410142700738,0.9418279141240864,1.026888,224441676.37,2.12
2024-11-14,1.620978274,0.2710536835402484,0.0844697905497963,0.4442946725437532,106015541.5,1255070491.0,0.1110822020437588,0.1183467827942038,0.7428821299902837,0.8502165278347414,1.00651,217892795.68,2.06
2024-11-15,1.508528458,0.2606235258846287,0.0843835548357259,0.3482845800187549,105907309.6,1255070491.0,0.0831692602347686,0.1053091197781298,0.7405881175016997,0.6549936970766381,0.967829,205713867.02,1.94
2024-11-16,1.584889511,0.254291682876505,0.0838736065064571,0.25701556374233,105267288.5,1255070491.0,0.1021240411733361,0.0973943366908268,0.7270226493138892,0.4694111687257584,0.922635,191578318.19,1.82
2024-11-17,1.77014251,0.2462250177111212,0.0838543471898105,0.2927231602926879,105243116.7,1255070491.0,0.1481086089117831,0.0873110315709745,0.7265103196673484,0.5420174739047076,0.926731,192660472.12,1.83
2024-11-18,1.673385143,0.2376309260394218,0.0838216257607796,0.3134803767397851,105202049.0,1255070491.0,0.1240909372896072,0.0765684450402238,0.7256398755868378,0.5842243132784524,0.940812,196518058.28,1.87
2024-11-19,1.827066495,0.2296871938244211,0.0837855205377464,0.286677372093047,105156734.4,1255070491.0,0.162238608740692,0.0666388057069862,0.7246794169945465,0.529724225815289,0.918169,190159519.38,1.81
2024-11-20,1.761250935,0.2252823501129181,0.0837587084182349,0.2260756653723136,105123083.3,1255070491.0,0.1459014908888842,0.0611327654489939,0.7239661703116864,0.4064992978556212,0.893782,183619146.74,1.75
2024-11-21,1.65529845,0.2199102756407615,0.0832512453676994,0.2628121614676241,104486181.4,1255070491.0,0.1196013540498617,0.0544176898980988,0.7104668146448105,0.4811977235236642,0.918888,189141059.8,1.81
2024-11-22,2.09191255,0.2075727991951898,0.0833407932463293,0.5179578038765883,104598570.3,1255070491.0,0.2279802238408502,0.0389958846217952,0.7128489361836374,1.0000000000000002,1.00506,214523098.16,2.05
2024-11-23,2.200621673,0.1992726672308128,0.0832554029827795,0.4688028213009622,104491399.5,1255070491.0,0.2549646292613567,0.0286207467654477,0.7105774140759085,0.9000503531253198,0.975406,205211192.44,1.96
2024-11-24,2.206665164,0.1928032057928418,0.0833501214076429,0.4026837162179421,104610277.8,1255070491.0,0.2564647794492961,0.0205339410901465,0.7130970806882617,0.7656065824546602,0.944005,196313046.38,1.88
2024-11-25,2.208298387,0.1902011046572681,0.0832434683543205,0.3080421886663878,104476420.7,1255070491.0,0.2568701874809118,0.0172813231662865,0.7102599332383379,0.5731665333934141,0.902203,184681913.5,1.77
2024-11-26,2.306790429,0.1848534113647148,0.0831296329155746,0.4126507939265335,104333549.2,1255070491.0,0.281318450135202,0.0105967240102935,0.7072317224681068,0.7858732135294149,0.942429,195349845.68,1.87
2024-11-27,2.200223049,0.1807756192762571,0.0830556839217407,0.3055621598954932,104240738.0,1255070491.0,0.2548656805132709,0.005499497213316,0.7052645570401652,0.5681237485748335,0.901054,183964922.26,1.76
2024-11-28,2.484551491,0.1784645035341525,0.0826732820539241,0.2760389011881006,103760796.7,1255070491.0,0.3254433260666158,0.0026106100812534,0.695092035482415,0.5080924124258727,0.874196,176299430.13,1.7
2024-11-29,2.362091818,0.1763760100141671,0.082616987606316,0.2747232754193722,103690143.2,1255070491.0,0.2950456798277197,0.0,0.6935945101561276,0.5054172750519285,0.880238,177684104.76,1.71
2024-11-30,2.385789125,0.1764138510956713,0.0829479651912236,0.1575379409284343,104105543.4,1255070491.0,0.3009279620301269,4.730122833276895e-05,0.7023990608159569,0.2671376096438411,0.825823,165355391.57,1.59
2024-12-01,2.41760269316681,0.2092447,0.0779622955758907,0.28622612,104721724.31083363,1343235515.8,0.3088249093846386,0.0410857551692143,0.5697720108191291,0.5288066690389821,0.91504,188529012.89,1.8
2024-12-02,2.5015691257936754,0.21172567,0.077899584530553,0.4896229,104637488.60750312,1343235515.8,0.3296675415132868,0.0441869595690886,0.5681037933905659,0.9423850139233432,1.003012,213958623.28,2.04
2024-12-03,2.515081318711329,0.2148642,0.0778897925664104,0.49311388,104624335.69349736,1343235515.8,0.3330216159621263,0.0481101118220933,0.5678433109643111,0.9494834238904252,1.004406,214369966.82,2.05
2024-12-04,2.6253789448211995,0.22073929,0.0779275420672142,0.4322354,104675042.1636807,1343235515.8,0.3604003287852275,0.0554539551404958,0.5688475100622741,0.8256957169391369,0.971142,204301070.64,1.95
2024-12-05,2.87569902356865,0.2358625,0.0780066931453009,0.39324683,104781360.70288068,1343235515.8,0.4225362222908196,0.0743579182646857,0.5709530595271692,0.7464180201633667,0.94142,195903552.5,1.87
2024-12-06,2.900250070766414,0.24420168,0.0781207532202632,0.38958776,104934570.24650478,1343235515.8,0.4286304248085094,0.0847818660380738,0.5739872459919408,0.7389778231532861,0.939154,195551414.47,1.86
2024-12-07,2.890002912458168,0.24730892,0.0782636051588081,0.3493499,105126454.04385924,1343235515.8,0.4260868160793891,0.0886659058932373,0.5777873436031569,0.6571598733288658,0.921555,191026763.61,1.82
2024-12-08,3.1330595189143207,0.26369664,0.078429636216191,0.29493225,105349472.85686173,1343235515.8,0.486419728605464,0.1091505023889251,0.5822040440762142,0.5465093427772197,0.886228,182059419.26,1.73
2024-12-09,3.294095613412993,0.2795797,0.0786138669776483,0.27762556,105596938.1587541,1343235515.8,0.5263930366532822,0.1290042755322786,0.5871048867505073,0.5113186568399757,0.871842,178826603.25,1.69
2024-12-10,3.2584130249606145,0.28449532,0.0788119286040274,0.19701335,105862981.56962362,1343235515.8,0.5175356987714187,0.1351487844832573,0.5923736532855881,0.3474052242415316,0.838259,171065759.27,1.62
2024-12-11,3.3452332806810747,0.29366586,0.0790199566447237,0.25310996,106142412.22216906,1343235515.8,0.5390867233259351,0.146611929542336,0.5979075429098262,0.461469680509834,0.858546,176432100.42,1.66
2024-12-12,3.2964063388865346,0.29623,0.0792345758680999,0.3434976,106430696.3853814,1343235515.8,0.526966618255937,0.1498170961706682,0.6036167688844989,0.6452600558992746,0.899399,187389126.38,1.76
2024-12-13,3.233700629086905,0.2958469,0.0794528282059798,0.43796256,106723860.67702812,1343235515.8,0.5114014453549117,0.1493382224214524,0.609422641708262,0.8373410800254548,0.942425,199824215.74,1.87
2024-12-14,3.2772733701111374,0.30069152,0.0796721803384381,0.44102022,107018502.2518126,1343235515.8,0.5222173224095047,0.1553939816042392,0.615257770885091,0.8435583955700722,0.940822,199914080.63,1.87
2024-12-15,3.0236780144010247,0.28915486,0.0798904554306886,0.37213826,107311697.10793802,1343235515.8,0.4592684207682024,0.1409731942703123,0.6210642490127105,0.7034967534477595,0.921478,194976134.07,1.82
2024-12-16,2.771293532453342,0.2727537,0.080105817963504,0.3420761,107600979.71078832,1343235515.8,0.3966200891951404,0.1204717978185049,0.6267932482466967,0.6423696383751962,0.91811,194563161.37,1.81
2024-12-17,2.686150240792754,0.26418197,0.0803167509788452,0.34367946,107884312.4284493,1343235515.8,0.3754853303303694,0.1097571633043698,0.6324044149966164,0.6456298422734771,0.920855,195842032.47,1.82
2024-12-18,2.567824632912925,0.25545707,0.0805220257407003,0.33993676,108160044.77907056,1343235515.8,0.3461138655761447,0.0988510667903199,0.6378650628542113,0.6380195955852125,0.923134,196983458.49,1.82
2024-12-19,2.628492114415081,0.2577421,0.0807206865655049,0.33601967,108426893.0545462,1343235515.8,0.3611730976950098,0.1017073468299191,0.6431497690575148,0.630054751702418,0.917176,195795288.77,1.81
2024-12-20,2.5497483968059305,0.254754,0.0809119825590295,0.29352072,108683848.62707868,1343235515.8,0.3416268780066843,0.0979722315857751,0.6482385585792576,0.5436391978262789,0.901033,191800442.88,1.76
2024-12-21,2.3823418114811097,0.24574956,0.0810954207099114,0.25430322,108930249.2662959,1343235515.8,0.3000722499883204,0.0867167109843961,0.65311831650255,0.4638960045441511,0.890197,189306349.57,1.74
2024-12-22,2.583942682816392,0.2566507,0.081270629363431,0.2532826,109165595.75237893,1343235515.8,0.350114780873595,0.1003431003932341,0.6577791561977353,0.4618207193289383,0.879529,186880100.97,1.71
2024-12-23,2.614119690272928,0.26313397,0.0814374264846236,0.36958006,109389643.56949806,1343235515.8,0.3576054916907986,0.1084471667259879,0.6622162352339602,0.6982950185831113,0.929488,201043861.89,1.84
2024-12-24,2.6569888701428,0.26953852,0.0815957362255873,0.43026248,109602290.83605756,1343235515.8,0.368246726738323,0.1164528333157549,0.6664275359317053,0.8216840654853172,0.954,208668918.56,1.9
2024-12-25,2.495035136661885,0.26326337,0.0817456192646436,0.43924972,109803619.05733408,1343235515.8,0.3280456370504441,0.1086089163035095,0.6704146724345859,0.8399583363183094,0.965466,212551922.38,1.94
2024-12-26,2.4179514389726564,0.25863776,0.0818871817888553,0.4203131,109993770.86756147,1343235515.8,0.3089114770797312,0.1028269189056763,0.6741804694939342,0.8014534201770406,0.959904,211210520.73,1.92
2024-12-27,2.439555723204708,0.26016504,0.0820206134179773,0.3977803,110173000.97072914,1343235515.8,0.3142742171005254,0.1047360139192557,0.6777299713085543,0.7556361848716915,0.94803,207955191.51,1.89
2024-12-28,2.3109867504808013,0.25383466,0.0821461872044565,0.38818008,110341676.14058156,1343235515.8,0.2823600852527325,0.0968230595873308,0.6810704415247213,0.7361155066282811,0.949429,208694385.28,1.89
2024-12-29,2.3595973383689595,0.25663823,0.0822641610311597,0.36749047,110500142.77454412,1343235515.8,0.2944264857084073,0.1003275129339474,0.6842087402528123,0.6940461353230769,0.937093,205313888.53,1.86
2024-12-30,2.308255835626249,0.2553627,0.0823748610440653,0.32333294,110648838.9634784,1343235515.8,0.2816822018187531,0.0987331045984288,0.6871535435147713,0.6042580955538066,0.919428,200451284.94,1.81
2024-12-31,2.2815689416530893,0.25477052,0.0811542635122493,0.26411447,109009289.00824532,1343235515.8,0.2750578270973619,0.0979928815318389,0.6546836322755052,0.4838457821967111,0.901381,192469832.3,1.77
2025-01-01,2.217386056906436,0.25204048,0.07614363510608,0.21825026,108992040.45409216,1431400540.6,0.2591259813123366,0.094580340445154,0.521392637200981,0.3905874520440472,0.913421,195764276.24,1.8
2025-01-02,2.471577492286149,0.2687751,0.0760402802023128,0.27823335,108844098.18896613,1431400540.6,0.3222228452867305,0.115498560808247,0.5186432259790275,0.512554511125561,0.930295,200272812.87,1.84
2025-01-03,2.5319718443682087,0.2785419,0.0759124834047685,0.399158,108661169.78387427,1431400540.6,0.3372142796458423,0.1277070289205947,0.5152436199952661,0.7584375413422668,0.985259,216486860.11,1.99
2025-01-04,2.4215827957718887,0.27627608,0.0757869357739201,0.4723209,108481460.83720684,1431400540.6,0.3098128734059346,0.1248747613182767,0.5119038455620974,0.9072038644322392,1.026506,229628722.1,2.12
2025-01-05,2.532455890396047,0.28452185,0.0756790469486806,0.4427114,108327028.71443424,1431400540.6,0.3373344323422942,0.1351819468966395,0.5090338245372124,0.8469971689139841,1.008066,223153273.41,2.06
2025-01-06,2.403749847166869,0.28013316,0.0755960555446502,0.38636446,108208234.77383997,1431400540.6,0.3053862760632175,0.1296960987252855,0.5068261160565308,0.7324237022912659,0.989505,216925691.3,2.0
2025-01-07,2.428424434847704,0.28253973,0.0755400185528893,0.36087295,108128023.39353988,1431400540.6,0.3115111445120549,0.1327043033680685,0.5053354394811942,0.6805903521546356,0.976897,212814534.04,1.97
2025-01-08,2.193128623835277,0.2696257,0.0755100391537662,0.34639913,108085110.86542812,1431400540.6,0.253104661386382,0.1165618080311207,0.5045379379271107,0.651159903355229,0.982316,214416492.71,1.98
2025-01-09,1.9998220354545475,0.2555185,0.0755035122997785,0.31402817,108075768.3231018,1431400540.6,0.2051209852479905,0.0989278540897569,0.5043643128261843,0.5853381727500647,0.976373,212549486.31,1.97
2025-01-10,2.0030748045298123,0.2538335,0.0755171211818117,0.3057049,108095248.08420096,1431400540.6,0.2059284063460912,0.0968216095911181,0.5047263315753341,0.5684139902205987,0.971805,211179905.16,1.95
2025-01-11,2.1130058555522475,0.26216802,0.0755472927565702,0.25764036,108138435.69262113,1431400540.6,0.2332161257870049,0.1072397323797208,0.5055289453188667,0.470681602810984,0.943546,202799907.9,1.88
2025-01-12,2.1734928946088123,0.27020442,0.075590624803546,0.21729028,108200461.20808752,1431400540.6,0.2482305674414404,0.1172852061416562,0.5066816493695021,0.3886354696207164,0.921979,196731817.21,1.82
2025-01-13,2.189044959658412,0.27566835,0.0756439571011789,0.3213187,108276801.08775072,1431400540.6,0.2520909907145128,0.1241151008024561,0.5081003766118468,0.6001624257728009,0.970907,211258699.64,1.95
2025-01-14,2.170968723551417,0.27813718,0.0757045422496443,0.4226591,108363522.70201647,1431400540.6,0.2476040031450522,0.1272011302419662,0.5097120416708143,0.8062236766043976,1.020071,227209843.11,2.1
2025-01-15,1.9955953576785483,0.26942912,0.0757700243180045,0.41955954,108457253.77006686,1431400540.6,0.2040718149158059,0.1163160836729353,0.5114539728905636,0.7999211633853104,1.027847,230033045.97,2.12
2025-01-16,1.8852750972324752,0.26232064,0.0758384317265925,0.38168153,108555172.1717008,1431400540.6,0.1766874836672436,0.1074305068814313,0.5132737229941511,0.722901631988042,1.015065,225938220.75,2.08
2025-01-17,1.8157699822581008,0.25803766,0.0759081416589316,0.35985547,108654955.00653616,1431400540.6,0.1594345232025783,0.1020767958649445,0.5151281223817836,0.6785214516816146,1.007792,223738672.28,2.06
2025-01-18,1.9426493460415748,0.2678219,0.0759778800617353,0.36995322,108754778.59400985,1431400540.6,0.1909292505754519,0.1143070639203523,0.5169832791308187,0.6990537862252395,1.005816,223294948.34,2.05
2025-01-19,2.021083011179394,0.27768382,0.0760466291158973,0.36117446,108853186.02730316,1431400540.6,0.2103985072513167,0.1266344317221425,0.5188121175712035,0.6812034297400628,0.997981,220942498.78,2.03
2025-01-20,1.8300483284888875,0.26965132,0.0761136130012601,0.33392754,108949066.79702295,1431400540.6,0.1629787766450967,0.1165938329474739,0.520593999604797,0.6258007037146234,0.995138,220218107.53,2.02
2025-01-21,1.8428506378119005,0.2715882,0.0761782765437658,0.30007386,109041626.22672272,1431400540.6,0.1661566396942809,0.1190149266237491,0.5223141566842995,0.556964073446215,0.977939,214938539.82,1.97
2025-01-22,1.8040715710079795,0.2717446,0.0762401998040629,0.25942197,109130263.21498775,1431400540.6,0.1565306760990644,0.1192104261131183,0.523961417729061,0.4743042526633043,0.960377,209695996.36,1.92
2025-01-23,1.7202859601731233,0.2687422,0.0762991194303549,0.22707699,109214600.79991396,1431400540.6,0.1357329285984012,0.1154574359156623,0.5255287771461377,0.4085353486830261,0.948983,206429798.03,1.89
2025-01-24,1.783344715037989,0.27506053,0.0763548859527029,0.34514886,109294425.03015035,1431400540.6,0.1513857363814781,0.1233553277869292,0.5270122587881723,0.6486176576163408,1.002935,223455689.37,2.04
2025-01-25,1.9298582906622603,0.2892707,0.0764074210773297,0.45228025,109369623.83594164,1431400540.6,0.1877541810450725,0.1411179938921059,0.5284097799113212,0.8664540607361985,1.047214,238725942.16,2.18
2025-01-26,2.085815442435187,0.30678824,0.0764567319218514,0.45653233,109440207.4054474,1431400540.6,0.2264667646399941,0.1630148616990412,0.5297215298559328,0.8751000590097006,1.041917,237007413.78,2.17
2025-01-27,2.020820629907773,0.30933568,0.0765028398391163,0.41910318,109506206.30314636,1431400540.6,0.210333377458961,0.1661991533818974,0.530948076643055,0.7989932204086742,1.028467,232470860.89,2.12
2025-01-28,1.9808432077731768,0.31031233,0.0765458658285986,0.38758868,109567793.7277512,1431400540.6,0.2004099511928262,0.1674199626932301,0.5320926390586398,0.7349129790702509,1.015853,228310698.46,2.08
2025-01-29,2.023309521748406,0.31635597,0.0765859095369241,0.37879694,109625112.31349592,1431400540.6,0.2109511845447144,0.1749744929613332,0.5331578678675868,0.7170362296062052,1.009757,226389492.93,2.07
2025-01-30,2.1654994333627826,0.33077046,0.0780019165595165,0.33998004,111651985.53112808,1431400540.6,0.2462463843938412,0.1929925583994249,0.5708259944525613,0.6381075992928749,0.975672,219358802.07,1.96
2025-01-31,2.1416210938108136,0.33532414,0.0781446105276127,0.301823,111856237.75420135,1431400540.6,0.2403191652473962,0.1986846435321025,0.5746218897888147,0.5605207001842146,0.959018,214511491.28,1.92
