Date,PR
22-01-2023 00:00,0.10278867
21-01-2023 00:00,0.103163296
20-01-2023 00:00,0.105177185
19-01-2023 00:00,0.105552833
18-01-2023 00:00,0.105657709
17-01-2023 00:00,0.105584874
16-01-2023 00:00,0.105606953
15-01-2023 00:00,0.106251077
14-01-2023 00:00,0.107488565
13-01-2023 00:00,0.108447072
12-01-2023 00:00,0.108897449
11-01-2023 00:00,0.109140533
10-01-2023 00:00,0.108853216
09-01-2023 00:00,0.109212401
08-01-2023 00:00,0.109590004
07-01-2023 00:00,0.109962941
06-01-2023 00:00,0.110096996
05-01-2023 00:00,0.109933803
04-01-2023 00:00,0.110011004
03-01-2023 00:00,0.110171082
02-01-2023 00:00,0.110608485
01-01-2023 00:00,0.110649687
31-12-2022 00:00,0.110688432
30-12-2022 00:00,0.11079505
29-12-2022 00:00,0.110960023
28-12-2022 00:00,0.111015073
27-12-2022 00:00,0.111272753
26-12-2022 00:00,0.111413752
25-12-2022 00:00,0.111385392
24-12-2022 00:00,0.11176684
23-12-2022 00:00,0.112249701
22-12-2022 00:00,0.112391841
21-12-2022 00:00,0.111618009
20-12-2022 00:00,0.111744807
19-12-2022 00:00,0.111296952
18-12-2022 00:00,0.111332941
17-12-2022 00:00,0.111280191
16-12-2022 00:00,0.110814108
15-12-2022 00:00,0.110412403
14-12-2022 00:00,0.110008937
13-12-2022 00:00,0.110015183
12-12-2022 00:00,0.109520308
11-12-2022 00:00,0.109202808
10-12-2022 00:00,0.109205869
09-12-2022 00:00,0.10924274
08-12-2022 00:00,0.10947464
07-12-2022 00:00,0.109424819
06-12-2022 00:00,0.109465688
05-12-2022 00:00,0.10934122
04-12-2022 00:00,0.109568034
03-12-2022 00:00,0.109572079
02-12-2022 00:00,0.109796059
01-12-2022 00:00,0.109935595
30-11-2022 00:00,0.110509776
29-11-2022 00:00,0.111282836
28-11-2022 00:00,0.110722556
27-11-2022 00:00,0.11064198
26-11-2022 00:00,0.108939088
25-11-2022 00:00,0.10888417
24-11-2022 00:00,0.108935363
23-11-2022 00:00,0.109026965
22-11-2022 00:00,0.109025904
21-11-2022 00:00,0.109215356
20-11-2022 00:00,0.108940201
19-11-2022 00:00,0.109189418
18-11-2022 00:00,0.10933151
17-11-2022 00:00,0.109541054
16-11-2022 00:00,0.109752029
15-11-2022 00:00,0.110162418
14-11-2022 00:00,0.110051183
13-11-2022 00:00,0.109899158
12-11-2022 00:00,0.109903977
11-11-2022 00:00,0.110174358
10-11-2022 00:00,0.110850311
09-11-2022 00:00,0.110938075
08-11-2022 00:00,0.111403266
07-11-2022 00:00,0.11488018
06-11-2022 00:00,0.115061
05-11-2022 00:00,0.115206437
04-11-2022 00:00,0.113840142
03-11-2022 00:00,0.114220292
02-11-2022 00:00,0.114150847
01-11-2022 00:00,0.113924915
31-10-2022 00:00,0.11467317
30-10-2022 00:00,0.114745148
29-10-2022 00:00,0.114789686
28-10-2022 00:00,0.115320344
27-10-2022 00:00,0.115627606
26-10-2022 00:00,0.115641789
25-10-2022 00:00,0.116047128
24-10-2022 00:00,0.116099301
23-10-2022 00:00,0.11594151
22-10-2022 00:00,0.115512065
21-10-2022 00:00,0.115274325
20-10-2022 00:00,0.115408268
19-10-2022 00:00,0.115041154
18-10-2022 00:00,0.113923036
17-10-2022 00:00,0.113910596
16-10-2022 00:00,0.104291665
15-10-2022 00:00,0.104323814
14-10-2022 00:00,0.104447823
13-10-2022 00:00,0.103831165
12-10-2022 00:00,0.103667919
11-10-2022 00:00,0.103678548
10-10-2022 00:00,0.103745978
09-10-2022 00:00,0.103753166
08-10-2022 00:00,0.103839898
07-10-2022 00:00,0.104295181
06-10-2022 00:00,0.104094193
05-10-2022 00:00,0.104223465
04-10-2022 00:00,0.105729057
03-10-2022 00:00,0.10784691
02-10-2022 00:00,0.105066464
01-10-2022 00:00,0.105845136
30-09-2022 00:00,0.106768112
29-09-2022 00:00,0.106968164
28-09-2022 00:00,0.106501462
27-09-2022 00:00,0.106413542
26-09-2022 00:00,0.106420032
25-09-2022 00:00,0.106505308
24-09-2022 00:00,0.106770263
23-09-2022 00:00,0.1070723
22-09-2022 00:00,0.107463072
21-09-2022 00:00,0.107624728
20-09-2022 00:00,0.107946076
19-09-2022 00:00,0.1084224
18-09-2022 00:00,0.108368767
17-09-2022 00:00,0.107964648
16-09-2022 00:00,0.1083683
15-09-2022 00:00,0.108693361
14-09-2022 00:00,0.109041147
13-09-2022 00:00,0.108682917
12-09-2022 00:00,0.10893619
11-09-2022 00:00,0.109309798
10-09-2022 00:00,0.109350779
09-09-2022 00:00,0.1092363
