Date,Price (USD),Market Cap (USD),Total Volume (USD),Circulating Supply
2023-12-04,4.271859836101074,582368219.0285397,1134703.1056090726,136326621.51201737
2023-12-05,4.286186421025336,583488118.6549404,1663899.4707740103,136132230.69176704
2023-12-06,4.297149169828091,585320714.8127192,1586022.1505463023,136211402.41592664
2023-12-07,4.264853598677475,580734834.6780585,1451551.422195075,136167589.6349979
2023-12-08,4.284813981349501,584165913.8708239,1315993.2378477498,136334019.7295662
2023-12-09,4.333997983855862,589850345.9110228,1475408.4497970345,136098435.69568208
2023-12-10,4.462633541390818,608947122.86504,1543199.1024381137,136454655.57883483
2023-12-11,4.75043302838766,645371530.4421686,2018590.9112052245,135855305.52384475
2023-12-12,4.627563231468986,630271121.6917416,2172349.2368439096,136199353.77774766
2023-12-13,4.756135252532377,647016366.3565178,1992021.542655316,136038260.4788242
2023-12-14,4.693085733880827,639284273.4547437,1535896.283127321,136218324.0846325
2023-12-15,4.850839602381029,660913343.694258,1915516.051915944,136247206.22999972
2023-12-16,5.265422781486998,717186917.167887,4090197.393139756,136206900.55307347
2023-12-17,5.469872255091061,746947232.9358563,2778497.5606913795,136556613.77478027
2023-12-18,5.09731485856596,694361484.2770631,2781971.2473217007,136221030.78647363
2023-12-19,5.275886016235206,719913185.4786845,3559749.2084230604,136453513.8293992
2023-12-20,5.1972234185951685,708619872.9617049,1889950.3132399763,136345855.44780135
2023-12-21,5.275338999659375,719159751.9742137,1714696.019005431,136324841.30795184
2023-12-22,5.293404091872786,721377583.1115077,1476282.8102103886,136278578.13067263
2023-12-23,5.3777869024997305,733556779.7736427,1418501.63855444,136404954.87700844
2023-12-24,5.358840802457212,727227076.2363658,1184374.718320608,135706042.22892892
2023-12-25,5.129116150655457,698155347.3964872,2310967.9751226995,136116111.79974332
2023-12-26,5.165279457721962,704241970.5537826,1475566.059584319,136341504.13700438
2023-12-27,5.259662287159135,716196609.8544419,1856966.173498132,136167793.81500483
2023-12-28,5.230008558692888,713707275.4412204,1615857.151310129,136463882.88503948
2023-12-29,5.183936780055079,706882081.776272,1489343.0393132898,136360089.2078706
2023-12-30,5.199665887142577,707606260.5126755,1308047.0766592096,136086870.93961212
2023-12-31,5.179983399545149,706039107.0889813,1132905.3854643684,136301422.7325474
2024-01-01,5.101116581629847,695697522.2152579,1363564.070858387,136381419.8484711
2024-01-02,5.123316066523931,698058290.8092413,1157616.6123865324,136251264.1705629
2024-01-03,5.13372955436291,698088855.5935023,1875960.1747561756,135980839.69971308
2024-01-04,4.991337472148133,679310852.8442386,1962632.6376444325,136097961.04447374
2024-01-05,5.033872256494052,685819309.0307748,1860706.3332183447,136240904.43415987
2024-01-06,5.068111986771824,689870958.6474489,1784176.7583504603,136119912.19769156
2024-01-07,5.095465769651266,694116682.116212,1868083.9676009936,136222420.77464047
2024-01-08,5.022265800796679,684104164.6555846,1358040.2652044443,136214249.06405103
2024-01-09,5.075659826393948,691187030.088447,1745108.2092592218,136176783.6556351
2024-01-10,5.020665436701,683286669.5975345,1563114.168229842,136094842.0507604
2024-01-11,5.151735946262765,700630277.9781225,2016539.7369651813,135998872.08628815
2024-01-12,4.993445596367901,681040258.5134015,2508358.564378151,136386838.5807131
2024-01-13,4.999430172972065,681057494.4258236,1933105.7073979487,136227024.05321285
2024-01-14,4.901971734362359,667175936.1189492,1726043.6132561537,136103586.93872282
2024-01-15,4.855009027138007,664208675.4860018,1230413.0771352942,136808947.5783216
2024-01-16,4.95880483128491,676012715.3649848,1265599.699604408,136325735.40705743
2024-01-17,4.920858506422371,671055191.2654371,1249775.3535368347,136369536.00466695
2024-01-18,4.953610243351564,675176815.3055638,1085626.4771369223,136299947.3387607
2024-01-19,4.812371130438025,655720804.3387153,1668000.584957536,136257322.33977374
2024-01-20,4.737477465141035,644709488.6875322,1668008.664158422,136087082.93208507
2024-01-21,4.726050531729527,644616067.0281559,1001652.1559416112,136396355.20195225
2024-01-22,4.749529880284992,647284162.68093,773197.7222919267,136283838.40004185
2024-01-23,4.678262216723534,637715324.8996366,1145197.359456529,136314574.80514348
2024-01-24,4.609753058491366,627755412.1937664,1948881.6975556563,136179835.28150463
2024-01-25,4.537652672312423,618342404.0526974,1228753.2378982988,136269223.03367597
2024-01-26,4.5012079803602125,613307938.5761293,1140429.4478751407,136254076.9615913
2024-01-27,4.6805039703102365,637265815.5626769,1080488.609513524,136153247.5145913
2024-01-28,4.736259418939536,646078491.9890687,882205.4761234481,136411128.45413518
2024-01-29,4.8066667953123785,654553204.5795349,964789.2460429976,136176113.81298095
2024-01-30,4.753690383565113,647810267.8982123,1582781.301663478,136275233.6874695
2024-01-31,4.739143842019948,645387089.4712425,1240245.3503169783,136182211.59460768
