Date,Price (USD),Market Cap (USD),Total Volume (USD),Circulating Supply
24-09-2024,1.0163450069307711,0.0,1298780.8343157903,0.0
25-09-2024,1.0163450069307711,0.0,1298780.8343157903,0.0
27-09-2024,1.0395497116377297,0.0,1328433.97919655,0.0
28-09-2024,1.0388097558997438,0.0,1327488.3944549668,0.0
29-09-2024,1.0399720425194108,0.0,1328973.6731500074,0.0
30-09-2024,1.0376134424231591,0.0,1326448.2164830796,0.0
01-10-2024,0.998389752967864,0.0,1296327.614847247,0.0
02-10-2024,0.9627204907618812,0.0,1232799.0539820208,0.0
03-10-2024,0.9581864031226522,0.0,1225714.9166960092,0.0
04-10-2024,0.9607686021591406,0.0,1271730.325990183,0.0
05-10-2024,0.9810835693821328,0.0,1258950.6720475233,0.0
06-10-2024,0.9808783361039822,0.0,1280818.3799600347,0.0
07-10-2024,0.9928115713507708,0.0,1293745.5549418093,0.0
08-10-2024,0.9836534253183844,0.0,1259620.8948579745,0.0
09-10-2024,0.9834040694774336,0.0,1344172.6003685317,0.0
10-10-2024,0.9610186166707856,0.0,1330804.8819775933,0.0
11-10-2024,1.0028767551635536,0.0,3240428.956126214,0.0
12-10-2024,1.0012605888532955,0.0,1186553.7622564156,0.0
13-10-2024,0.9961946408865486,0.0,1062944.4491461082,0.0
14-10-2024,0.994597557097765,0.0,1229349.2889242258,0.0
15-10-2024,1.0234609726699129,0.0,2258953.697550896,0.0
16-10-2024,0.998317003113219,0.0,7604615.026053247,0.0
17-10-2024,1.0058624063034327,0.0,2856229.6309978217,0.0
18-10-2024,0.9994251149011942,0.0,3025126.3518908257,0.0
19-10-2024,0.9987591146317718,0.0,1500821.0699364054,0.0
20-10-2024,0.99656290270994,0.0,970106.7034176462,0.0
21-10-2024,1.009738044497943,0.0,1223152.5321858658,0.0
22-10-2024,0.99501665834215,0.0,1827280.899627621,0.0
23-10-2024,1.0014702101320796,0.0,3668674.196797764,0.0
24-10-2024,0.9952745879464968,0.0,3179909.199122432,0.0
25-10-2024,1.0066690504917706,0.0,1714153.1061917446,0.0
26-10-2024,1.004865737800504,5615330464.265327,4265397.035237078,5588140040.038003
27-10-2024,0.995651065954864,5539523620.728736,3540120.623635385,5563719871.495483
28-10-2024,0.9989191084229836,5600911582.562858,816802.4715751448,5606972111.490734
29-10-2024,1.0265253798996417,5736358351.757042,1714528.6564990622,5588131052.656348
30-10-2024,0.9972615489094416,5570820999.420973,2956078.5631618244,5586118311.202272
31-10-2024,1.0010997268586768,5603825863.876023,9376462.092255663,5597669955.879535
01-11-2024,0.994140881515335,5546326780.94402,6565106.403080239,5579014890.213491
02-11-2024,1.0007975957006865,5662987876.177673,7449065.723686625,5658474701.083646
03-11-2024,1.000264024254132,5672176086.598274,2290686.515054588,5670678889.833964
04-11-2024,0.9999602386593728,5682793486.031796,3312787.143027281,5683019450.503958
05-11-2024,0.9993038644462354,5624894847.102678,3529409.377561366,5628813264.141349
06-11-2024,0.9946311241688472,5573530192.255556,3390208.942511814,5603615307.044626
07-11-2024,0.9999938127894556,5589248779.330087,19295423.848302536,5589283361.403036
08-11-2024,1.0009298499100212,5581090537.378076,18354012.54752703,5575905781.8885
09-11-2024,0.99490080480382,5567741722.835535,7609579.581217864,5596278237.94294
10-11-2024,0.9981409408310928,5561216009.197759,5586285.362409245,5571573894.732004
11-11-2024,1.0033583620054307,5592929002.688269,12187040.017874967,5574208791.67198
12-11-2024,0.9963357855173594,5352992511.363875,15170067.554970616,5372679160.15309
13-11-2024,0.9993510710757126,5212858234.394572,17888161.92444496,5216243205.48673
14-11-2024,1.0013271994775286,5233941655.622942,15370487.105946911,5227004378.14323
15-11-2024,0.9989856759319,5182356970.493111,7166548.062321949,5187618897.196668
16-11-2024,0.9945621155170092,5189297315.723574,5102206.525418173,5217670404.654404
17-11-2024,0.9961957574107924,5281107794.390486,7034377.128407254,5301275131.021023
18-11-2024,0.9827688319795342,5214914993.037352,9097540.510267217,5306349594.475082
19-11-2024,0.9958832611585836,5163667388.111129,7733025.398396659,5185012731.415787
20-11-2024,0.998004419058672,5265114969.466377,6249317.46627271,5275642941.974634
21-11-2024,1.0018080830994318,5260579441.997365,5398602.778523557,5251085043.875854
22-11-2024,0.9981253140684804,5243073417.974249,15944325.412355196,5252920995.063077
23-11-2024,0.9918244114938828,5113923952.841642,7790814.016831745,5156077924.255833
24-11-2024,0.9999238727472742,5263037107.772391,27803007.99360248,5263437798.831909
25-11-2024,0.9992000167569391,5268712866.349908,28986379.795759544,5272931122.890034
26-11-2024,0.998810635862624,5226713653.632422,43913041.75607973,5232937521.854045
27-11-2024,1.0007160202363417,5118667197.661606,17019079.14357876,5115004750.751084
28-11-2024,0.9990956889604083,5226117841.712558,36849846.73331127,5230848155.445954
29-11-2024,1.000518735487938,5247573666.987197,28798272.23309756,5244852975.619725
30-11-2024,1.0005635952163876,5180875248.498157,10828980.668796644,5177956976.715419
