Date,Price (USD),Market Cap (USD),Total Volume (USD),Circulating Supply
2023-12-04,1515.3303169086112,1394156985.4505146,71454738.07632309,920035.0378356454
2023-12-05,1489.6134464749246,1367721103.847969,101616272.16095252,918171.8298022846
2023-12-06,1484.3285668881658,1362330111.4617703,68330726.5378751,917808.9958329372
2023-12-07,1424.9066419624853,1311094841.837617,65089900.55366504,920126.837244496
2023-12-08,1449.0289628032815,1331696684.3601985,76307292.91078861,919026.9611891723
2023-12-09,1446.4125335004696,1327875907.222569,77092609.9005584,918047.8435214956
2023-12-10,1430.7458069353668,1313714397.412158,84738680.80305856,918202.5144117752
2023-12-11,1417.057443110428,1300544210.0251608,69640133.82228352,917778.0451655356
2023-12-12,1387.9982715008464,1274090486.3018732,119850039.60754111,917933.7701366124
2023-12-13,1358.5484773636203,1249888069.922799,66249187.31089115,920017.2763421104
2023-12-14,1363.489565539768,1252818570.2154295,64365558.49018408,918832.5322603206
2023-12-15,1362.5379831038863,1249656475.362213,66835837.83725093,917153.496532605
2023-12-16,1310.8601989323245,1206861267.1713693,66840181.19278765,920663.5979598276
2023-12-17,1327.573784168399,1217614971.244594,63740974.47862162,917173.1061315855
2023-12-18,1316.0343951373306,1208852413.4117663,68475088.99763758,918556.853740605
2023-12-19,1287.615042829951,1183576120.9821067,69729781.87949586,919200.2901587842
2023-12-20,1289.3732641037427,1184051099.8136728,78032127.87734911,918315.225526814
2023-12-21,1285.6317670266335,1180770304.6242335,60623579.592431605,918435.8499129808
2023-12-22,1322.0998130973774,1215228597.1043918,55534509.06902209,919165.546402574
2023-12-23,1390.922024525104,1278592856.146356,73257395.02671762,919241.2181286006
2023-12-24,1383.1036551540017,1272139513.98004,62751316.595097005,919771.6376784455
2023-12-25,1396.7356414380697,1283671258.9193113,81468796.3154544,919050.9791800344
2023-12-26,1406.249791888857,1293997404.330547,59229588.62855785,920176.06814538
2023-12-27,1410.039452943812,1296188811.111768,77002845.22206894,919257.1232000976
2023-12-28,1529.1592987447289,1406110488.3665593,95267575.3281791,919531.7253871594
2023-12-29,1557.0676500821764,1432988480.9626558,149325060.2395915,920312.2811568448
2023-12-30,1543.6990620848617,1418868229.9931145,76552205.60445881,919135.2543006956
2023-12-31,1598.6636611107167,1469586460.0364542,73937309.38239257,919259.3137542248
2024-01-01,1694.6362703986874,1558856036.3145795,99712661.72356194,919876.4735206784
2024-01-02,1655.9457156849253,1523889756.3304243,99584747.0717544,920253.4490692044
2024-01-03,1833.437656123389,1688886445.5257373,205485882.2819611,921158.3714805498
2024-01-04,1816.049973074092,1677007643.5393686,245884749.32402804,923436.9474429378
2024-01-05,1777.6571394632078,1637151534.5626743,149621722.15841872,920960.2336798416
2024-01-06,1737.2736073072545,1597295584.7188904,114901744.18721054,919426.6107540034
2024-01-07,1700.136386655789,1563468978.4825056,90623768.03769128,919613.8561317944
2024-01-08,1740.7009217903392,1597042528.376572,100459947.74432014,917470.9499975378
2024-01-09,1809.0163674480484,1663116228.6712053,192958303.67634365,919348.3589191278
2024-01-10,1837.794082204406,1690908601.273328,144331673.16787255,920075.114860044
2024-01-11,2024.428565273834,1858075742.784263,202909621.8428066,917827.2697080476
2024-01-12,2144.2631512073426,1971674563.345297,208372879.49494675,919511.4705185004
2024-01-13,2026.160135123308,1860050956.7425025,149386817.85286194,918017.7442536164
2024-01-14,2069.197526044168,1907130899.5435915,94172307.79446116,921676.5801907704
2024-01-15,2032.5213058696456,1882079763.070629,93682141.07441464,925982.796655286
2024-01-16,2013.901036861638,1857598204.7931929,88584976.00463653,922388.0274117048
2024-01-17,2011.1694020620816,1855681223.22882,78769241.6985593,922687.676794487
2024-01-18,1994.164150631856,1840214817.7462924,72151009.85261741,922800.0699757918
2024-01-19,1985.7110409737213,1830105767.2190368,96447810.3859681,921637.5038744904
2024-01-20,1961.348942338148,1808105313.5650413,93798387.08188188,921868.2481912562
2024-01-21,1965.221870065191,1813014087.117725,64857453.78915182,922549.3135070716
2024-01-22,1989.597601603916,1836043159.4940536,57279728.43629042,922821.3574513388
2024-01-23,1926.741837960588,1775303611.703369,70274748.02123265,921401.9111052714
2024-01-24,1931.3963563494028,1777065196.9755783,81155869.68389691,920093.4811404888
2024-01-25,2119.8512941109702,1954902272.959997,103661495.20317836,922188.3999084237
2024-01-26,2088.8989516696843,1925352869.4786637,85734754.0555982,921707.0399406845
2024-01-27,2074.8359425482795,1913381881.5815687,72667092.99179658,922184.6616130932
2024-01-28,2001.849278371824,1846361936.5980887,60508469.80512396,922328.1475515488
2024-01-29,1959.0618213017976,1807525511.4229293,55894973.90120287,922648.5309288644
2024-01-30,1975.550557267127,1823422028.34012,62072362.70351464,922994.3630815232
2024-01-31,2024.4731067581963,1867340021.9347472,70635259.0673847,922383.2194663888
2024-02-01,1959.6031625115745,1809813945.990588,68713558.75888664,923561.453978771
2024-02-02,1995.9662729835804,1840995990.876684,63029602.46079947,922358.2661668696
2024-02-03,1981.0310075054283,1828097396.7013009,54483020.781987965,922801.0009814508
2024-02-04,2002.66096907866,1847845848.7605343,39108292.23989087,922695.292559005
2024-02-05,1992.4802048186143,1839622482.4331756,43845936.94708123,923282.6895766554
2024-02-06,1945.7033311397684,1794973157.487484,45661519.46511216,922531.7800304178
2024-02-07,1953.216493726688,1803560583.9855533,50597228.88963533,923379.7634712808
2024-02-08,1946.4208824164484,1797956648.821395,45309210.34176201,923724.4961065472
2024-02-09,1939.342606384628,1790392701.5692928,52809067.54162826,923195.6724278794
2024-02-10,1969.774105645526,1818713939.043284,58561924.52627012,923310.9186635708
2024-02-11,2004.3580027274868,1850133898.589671,51680020.5620354,923055.6098621348
2024-02-12,2026.1281313850488,1870609232.012783,55101597.1049493,923243.3048220136
2024-02-13,2075.1348761910635,1914524052.008012,61573090.38971505,922602.2240646572
2024-02-14,2058.3079812475985,1899720402.602473,78183354.69063467,922952.4541079606
2024-02-15,2089.9691793424654,1930519520.6555932,67719589.75463347,923707.1722095744
2024-02-16,2097.0623397527525,1936210118.3183997,79415740.60524844,923296.4045058776
2024-02-17,2085.71930744935,1926226460.5452523,73506669.14034958,923531.0109397497
2024-02-18,2128.7171267832164,1966620972.554784,69906766.22337414,923852.65651835
2024-02-19,2173.382579416044,2007119776.0295205,77505292.53417327,923500.4435200746
2024-02-20,2160.5437495516912,1994258840.786509,79971943.2942664,923035.6206396256
2024-02-21,2129.49514700513,1967206723.71139,78449703.6440068,923790.18871117
2024-02-22,2049.4268361038016,1894588472.3618991,72182057.86145078,924447.9671027104
2024-02-23,2027.6069064088056,1871460324.7992296,61302496.13053366,922989.717032413
2024-02-24,1987.6261056672624,1836559578.5601475,76427592.17609103,923996.5068498632
