Date,Price (USD),Market Cap (USD),Total Volume (USD),Circulating Supply
2024-04-02,0.7872579260548075,1121772057.929803,1941471419.2454212,1424910465.5590436
2024-04-03,0.7872579260548075,1121772057.929803,1941471419.2454212,1424910465.5590436
2024-04-04,1.1316583204146422,1623227347.326444,3028632766.23338,1434379368.7936563
2024-04-05,0.983243753495788,1403332598.9350643,1806435762.106175,1427247916.8524673
2024-04-06,1.0194187796208225,1448319839.3027775,1161009407.6980653,1420730977.5492728
2024-04-07,1.09021656857631,1558229392.4134002,946478830.3868665,1429284270.0494435
2024-04-08,1.1930546727603144,1699093605.4505403,1280649719.457999,1424154017.618847
2024-04-09,1.3051900758400965,1859953364.110154,1315370348.9442706,1425044059.512159
2024-04-10,1.2308214834767284,1751921060.2735612,1348559396.8007598,1423375431.6059475
2024-04-11,1.463976151040305,2081746436.2060912,2048732539.9670212,1421981112.6887531
2024-04-12,1.3711535094977654,1946613702.8170824,1356098608.186745,1419690566.6164982
2024-04-13,1.2860583590181642,1833339383.172757,1769191596.054476,1425549136.4889631
2024-04-14,1.059023963718454,1514718543.484515,1402631320.2606866,1430296759.448221
2024-04-15,1.2115953409921942,1731744055.9833694,1369366620.6075487,1429308942.8399563
2024-04-16,1.0542309558448264,1496289088.24249,1083235218.240351,1419318110.4641464
2024-04-17,0.9829161636267674,1403267148.0606985,997881440.316834,1427657006.7613077
2024-04-18,0.9254481176362784,1321554275.6691682,816857565.3481175,1428015520.788566
2024-04-19,0.9106990140777368,1299514957.0687106,778111495.6691179,1426942312.4222078
2024-04-20,0.9775836962477432,1398843545.165177,859400247.9253939,1430919470.6646135
2024-04-21,1.0823851598992988,1544402149.858816,773190917.7585975,1426850817.1365745
2024-04-22,1.0506766959499405,1500221850.711768,473145399.16117775,1427862497.0884917
2024-04-23,1.0464973024772473,1491481330.4278069,545486030.2130121,1425212780.6705306
2024-04-24,0.93768884768379,1336566519.2130542,558156153.8196001,1425383828.0305269
2024-04-25,0.874118535452215,1244342794.5123775,530093979.3334124,1423540108.171521
2024-04-26,0.8704615073179705,1241404517.4796884,439201175.3442504,1426145219.5682404
