Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply,OP_Price_Scaled,AVPI_Scaled,PR_Scaled,LAR_Scaled
2024-10-08,1.663115346,0.4506449037725463,0.0762364323487229,0.1047565689242191,95682096.58,1255070491.0,0.12154170905386574,0.34283522173670533,0.5238611971917431,0.15981421704033452
2024-10-09,1.634392235,0.4066287706631191,0.0789742841782741,0.0953319866485055,99118293.62,1255070491.0,0.11441189279950947,0.2878151990583159,0.5966925798339213,0.14065067306084716
2024-10-10,1.528713871,0.3997876789524137,0.0798897688368963,0.113005500042368,100267291.4,1255070491.0,0.08817979985592223,0.2792638567554333,0.6210459844833203,0.176587242055328
2024-10-11,1.550651338,0.3972738667435404,0.079423123358256,0.0965020837797653,99681618.43,1255070491.0,0.09362524442479236,0.27612159970169414,0.6086324436750639,0.1430298987049324
2024-10-12,1.691515108,0.3930354806960145,0.0800738862244511,0.1093951736954333,100498371.7,1255070491.0,0.128591261754736,0.2708236309802051,0.6259438112244702,0.16924615831222423
2024-10-13,1.714967103,0.3913460833705464,0.0799789584089584,0.0791663827844924,100379230.6,1255070491.0,0.1344126511978253,0.2687118898390879,0.6234185744753842,0.10778022304617746
2024-10-14,1.702023311,0.3891439355229211,0.0800088423081249,0.0793825765103578,100416737.0,1255070491.0,0.13119966850264975,0.2659592122193549,0.6242135355728196,0.10821982215545436
2024-10-15,1.776427146,0.382452691018869,0.0799046890347133,0.0983355501892752,100286017.3,1255070491.0,0.14966861750227023,0.25759517843555235,0.6214428863991137,0.14675799117053673
2024-10-16,1.728167035,0.3744045718425878,0.0798486898693246,0.1123000999630705,100215734.4,1255070491.0,0.13768921444092236,0.24753505574152748,0.6199532160677812,0.17515291159406327
2024-10-17,1.747600177,0.3696491849289851,0.0797749554451121,0.1050236588591576,100123192.5,1255070491.0,0.14251302101622032,0.24159083762539993,0.617991758546319,0.16035730633224532
2024-10-18,1.670694757,0.3682139636364643,0.0797127382226055,0.0872001051842698,100045105.5,1255070491.0,0.12342311416162882,0.23979681569560693,0.6163366776210468,0.1241156518241569
2024-10-19,1.719667657,0.3677000569237267,0.0796881297243407,0.0794520906634876,100014220.1,1255070491.0,0.13557944981910552,0.23915443398254035,0.6156820509045722,0.10836116927214651
2024-10-20,1.693443488,0.3720866668053223,0.0796054531330702,0.054998232779503,99910455.15,1255070491.0,0.1290699353590185,0.24463768201268019,0.6134827169634951,0.05863773672962674
2024-10-21,1.804387191,0.3722644812330828,0.0793561887513137,0.0909917735666967,99597610.78,1255070491.0,0.15660902111361763,0.24485994946683395,0.6068518725288823,0.13182546873450562
2024-10-22,1.717927574,0.36981750891061,0.0821462429714635,0.0906181395348233,103099325.5,1255070491.0,0.13514751638204403,0.24180124205286965,0.6810719250192556,0.1310657372161666
2024-10-23,1.698908509,0.3677196993551633,0.0828947669840482,0.0873373007280039,104038775.9,1255070491.0,0.13042649438760695,0.23917898695770548,0.7009839006013499,0.12439461939632329
2024-10-24,1.722373961,0.3591932510887,0.0829188964653938,0.1485296667508947,104069060.1,1255070491.0,0.1362512242048407,0.22852095446265083,0.701625784676255,0.24882056881059222
2024-10-25,1.708374925,0.3533866921349159,0.0828764001272339,0.1339935022437194,104015724.2,1255070491.0,0.13277630275854901,0.22126277472827113,0.7004953118610326,0.2192633513470495
2024-10-26,1.555158569,0.3394810513926216,0.0829635026452072,0.1963364488023538,104125044.0,1255070491.0,0.09474405529614743,0.20388076920096806,0.7028123827657242,0.3460288421917629
2024-10-27,1.561401336,0.3302307660397577,0.0830171695113179,0.1702456042504676,104192399.7,1255070491.0,0.09629367092200214,0.1923179427111704,0.7042400100824135,0.2929768307174208
2024-10-28,1.593403678,0.329581666679209,0.0830310368599049,0.111324514692315,104209804.2,1255070491.0,0.10423747680601891,0.19150657062973084,0.7046089044689801,0.17316919807818254
2024-10-29,1.616630608,0.3191615792675412,0.0828457230455273,0.1594786175507667,103977222.3,1255070491.0,0.1100029993168915,0.1784814953857182,0.6996792507973901,0.2710836987875337
2024-10-30,1.702204498,0.4767185312831549,0.0828804061173644,0.1692475658246036,104020752.0,1255070491.0,0.13124464378466838,0.37542717099710765,0.7006018778179284,0.29094746191276305
2024-10-31,1.720776911,0.4703607952317476,0.0831469814232131,0.1591083863149736,104355322.8,1255070491.0,0.13585479524388938,0.3674800216902385,0.7076932214376468,0.27033088636973723
2024-11-01,1.607186291,0.4701928062925676,0.0832584846423578,0.1540143801496881,104495267.2,1255070491.0,0.1076586764871712,0.3672700360647311,0.7106593913127686,0.25997295130965664
