Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply
2024-01-26,2.933386389,0.4327661577831423,0.0929577758105819,0.0665045981892693,88995782.29,957378568.0
2024-01-27,3.06979297,0.4572553324990686,0.0929410309297836,0.0811232333939548,88979751.1,957378568.0
2024-01-28,3.068764187,0.4782699724920674,0.0926579060102795,0.0380984661127507,88708693.37,957378568.0
2024-01-29,3.028863016,0.497953863840454,0.0927446670709261,0.0538009372990671,88791756.55,957378568.0
2024-01-30,3.163397651,0.5048829940731543,0.0926688767279779,0.0570614066647972,88719196.5,957378568.0
2024-01-31,3.158656193,0.5077715024588778,0.0927258665038342,0.0876277448081607,88773757.29,957378568.0
2024-02-01,2.900273539,0.5140987776034457,0.0926119149138922,0.0792499532457669,88664662.48,957378568.0
2024-02-02,2.972406153,0.5255061073330842,0.0925400035485231,0.0513508850310552,88595816.08,957378568.0
2024-02-03,3.009538587,0.5641047738440736,0.0925730150875907,0.0381219210689523,88627420.62,957378568.0
2024-02-04,2.957697731,0.5900033923345321,0.0925071143748436,0.0261603427283965,88564328.69,957378568.0
2024-02-05,2.9978996,0.610022977995948,0.0925716206757617,0.0335329302781987,88626085.64,957378568.0
2024-02-06,3.091170264,0.619517824687877,0.0925874617343637,0.0484538751719079,88641251.53,957378568.0
2024-02-07,3.32234461,0.6101490965929298,0.0924713264627833,0.1205658550397051,88530066.11,957378568.0
2024-02-08,3.365872481,0.6150195657798737,0.0924472408912333,0.0933045026468798,88507007.1,957378568.0
2024-02-09,3.306629628,0.631380259774726,0.0923986368472789,0.0644929369398353,88460474.63,957378568.0
2024-02-10,3.464895395,0.6712540912041551,0.0923267549686781,0.0678849274402311,88391656.46,957378568.0
2024-02-11,3.362656387,0.7077607364928434,0.092417753527568,0.0379467501330575,88478776.53,957378568.0
2024-02-12,3.527182521,0.7611541475742769,0.0934691614487864,0.0556115539161422,89485371.94,957378568.0
2024-02-13,3.827303335,0.7612948128553143,0.0936278709656679,0.0768074796237194,89637317.03,957378568.0
2024-02-14,3.739161828,0.7615719177844956,0.0936034128142296,0.0661371464961239,89613901.32,957378568.0
2024-02-15,3.815791962,0.9342916220979772,0.0934914347591704,0.0567746935258167,89506695.93,957378568.0
2024-02-16,3.867377284,0.9309970291814504,0.0934622442268835,0.072589387958827,89478749.54,957378568.0
2024-02-17,3.650673861,0.9349570646192216,0.093437720991473,0.0551278072226351,89455271.52,957378568.0
2024-02-18,3.576965204,0.9511864715522425,0.0933669047937158,0.0400887369809904,89387473.61,957378568.0
2024-02-19,3.777753001,0.975339322493751,0.093309586725572,0.0399961300361415,89332598.52,957378568.0
2024-02-20,3.951157091,0.9626585352595044,0.0941352754723458,0.0709339291954827,90123095.23,957378568.0
2024-02-21,4.063307964,0.9116729652273992,0.0940337356914804,0.1420558713523327,90025883.22,957378568.0
2024-02-22,3.771731315,0.9055577008683916,0.0938637448587631,0.095824017335603,89863137.64,957378568.0
2024-02-23,3.644267334,0.931853775839839,0.0937451765057686,0.0759235505176535,89749622.84,957378568.0
2024-02-24,3.51942635,0.934133184567833,0.0938254134178612,0.0585015566907282,89826439.94,957378568.0
2024-02-25,3.6650979,0.9438664350777338,0.0936766018559964,0.0463130156532097,89683970.94,957378568.0
2024-02-26,3.864923819,0.9596074029844672,0.0935472773817096,0.0492688402816597,89560158.46,957378568.0
2024-02-27,3.829616076,0.9474172149890993,0.0935745064119714,0.0625839990025804,89586226.95,957378568.0
2024-02-28,3.703246522,0.9399229311833998,0.0934938709532507,0.0692042639253583,89509028.29,957378568.0
2024-02-29,3.774729854,0.9180928118807048,0.09336778113462,0.103121791476264,89388312.6,957378568.0
2024-03-01,3.699411377,0.9079230238587208,0.0889367951489134,0.1041197951456688,89483009.37,1006141600.0
2024-03-02,3.754071997,0.9190875335704743,0.0888627038579858,0.0522446538600801,89408463.04,1006141600.0
2024-03-03,3.980137615,0.9085092875884636,0.0887657819038592,0.0708738260506942,89310945.83,1006141600.0
2024-03-04,3.990007312,0.8665060315708165,0.088815548417837,0.1289218079023417,89361017.99,1006141600.0
2024-03-05,3.914492497,0.8417763134908117,0.0883854019652899,0.0837579327580845,88928229.75,1006141600.0
2024-03-06,4.502744022,0.5187167128348803,0.0883547375935951,0.2761159464692025,88897377.05,1006141600.0
2024-03-07,4.559656437,0.4937017934878128,0.0883528090380121,0.1629784417012096,88895436.65,1006141600.0
2024-03-08,4.68449709,0.4966521443253724,0.0882880461954858,0.1003001635498883,88830276.06,1006141600.0
2024-03-09,4.48922901,0.4963771710876671,0.0879726320529833,0.0902249726220938,88512924.77,1006141600.0
2024-03-10,4.693959002,0.4961052286553224,0.0878679475135507,0.0627969821525624,88407597.3,1006141600.0
2024-03-11,4.54339894,0.4936052384759506,0.0877575805632129,0.077027439673748,88296552.52,1006141600.0
2024-03-12,4.58718621,0.4772717892905048,0.0876809306463424,0.1188006315696368,88219431.85,1006141600.0
2024-03-13,4.357473832,0.463417386188749,0.0875750679427229,0.1279445632094211,88112918.98,1006141600.0
2024-03-14,4.41399442,0.461782659725643,0.0874065951949507,0.0821921766365273,87943411.54,1006141600.0
2024-03-15,4.196476084,0.4541396843367281,0.0875803614123499,0.1064787331156558,88118244.96,1006141600.0
2024-03-16,3.808343237,0.4411449590035566,0.087435798698712,0.13133163389281,87972794.4,1006141600.0
2024-03-17,3.527472622,0.4360685273984109,0.0874345318889508,0.1005700599621434,87971519.81,1006141600.0
2024-03-18,3.587859489,0.430401188167204,0.0872957136848332,0.0888841281418486,87831849.04,1006141600.0
2024-03-19,3.30524554,0.4211285094347178,0.0871991058614413,0.0993604158996014,87734647.89,1006141600.0
2024-03-20,3.436203857,0.4030309089759844,0.0872529867068412,0.1637247798745789,87788859.65,1006141600.0
2024-03-21,3.54196452,0.3869780951349391,0.0872643704723072,0.1903033906872419,87800313.33,1006141600.0
2024-03-22,3.427665796,0.3909636662315583,0.0872950958294538,0.1038828995592447,87831227.39,1006141600.0
2024-03-23,3.405531653,0.3863239190704034,0.0873998819649242,0.1284185686895485,87936657.08,1006141600.0
2024-03-24,3.453235686,0.3864940574632142,0.0873461486037353,0.0707621996435063,87882593.71,1006141600.0
2024-03-25,3.711107754,0.3816789878583423,0.0873950003259978,0.0947211913583112,87931745.46,1006141600.0
2024-03-26,3.861102214,0.3756573589432131,0.0880187949290636,0.0943605044555297,88559371.16,1006141600.0
2024-03-27,3.927881064,0.3709777451043477,0.0880064706796737,0.0869700726066602,88546971.22,1006141600.0
2024-03-28,3.669739154,0.3661451765429816,0.0880792929444523,0.1021881235144825,88620240.73,1006141600.0
2024-03-29,3.719177487,0.366232400348274,0.0879928494160265,0.064916205632097,88533266.3,1006141600.0
2024-03-30,3.617216618,0.3716205405489443,0.0879016439634341,0.0509063790656358,88441500.7,1006141600.0
2024-03-31,3.657127291,0.3778856461276247,0.0879521179424446,0.0510798639143114,88492284.67,1006141600.0
2024-04-01,3.686884382,0.3794261541895911,0.0873224042719235,0.0393803281682932,87858703.55,1006141600.0
2024-04-02,3.502049324,0.3797936491599373,0.0873171251640922,0.0676254405365984,87853392.02,1006141600.0
2024-04-03,3.161947314,0.3828086730027646,0.0872285906278002,0.1039443094938371,87764313.74,1006141600.0
2024-04-04,3.06239314,0.3833420520584278,0.0870986580020148,0.0792737566092312,87633583.12,1006141600.0
2024-04-05,3.101063032,0.4107704824788804,0.0869857919501589,0.06720567266716,87520023.89,1006141600.0
2024-04-06,2.875937769,0.4221820119645904,0.0870317230695957,0.0842025728086366,87566237.1,1006141600.0
2024-04-07,2.994132914,0.4283862912027442,0.086993802810658,0.0592865945256369,87528083.95,1006141600.0
2024-04-08,3.191026643,0.4332450191346843,0.0869950186733159,0.0589296638587927,87529307.28,1006141600.0
2024-04-09,3.362432461,0.4284583379436566,0.0868910120006965,0.0935306122412281,87424661.84,1006141600.0
2024-04-10,3.04243431,0.4263653452470962,0.0869193529519105,0.0907401319570842,87453176.85,1006141600.0
2024-04-11,3.034785289,0.4319364902440305,0.0869061874094064,0.0827680978860709,87439930.45,1006141600.0
2024-04-12,2.941884596,0.440806351248234,0.0868295362700438,0.072118134504014,87362808.55,1006141600.0
2024-04-13,2.457328475,0.4241456117124699,0.0868469643139693,0.1886229569063768,87380343.63,1006141600.0
2024-04-14,2.125318061,0.3974881568964983,0.0868491169036246,0.2950605790186892,87382509.44,1006141600.0
2024-04-15,2.326894074,0.3877455645848778,0.0869002383561121,0.2065794579926259,87433944.86,1006141600.0
2024-04-16,2.270392666,0.3795978086891037,0.0836758446582939,0.1608695178838393,87473043.36,1045379867.0
2024-04-17,2.241486723,0.5087706117343677,0.0835182251505901,0.1180785227883934,87308271.1,1045379867.0
2024-04-18,2.165361879,0.5081651722640365,0.0842125980794309,0.0992161923150134,88034154.58,1045379867.0
2024-04-19,2.222994496,0.5213360160457596,0.0842318744502853,0.0816318718362272,88054305.71,1045379867.0
2024-04-20,2.24034616,0.5338361844807379,0.0843802053057905,0.113292665752103,88209367.8,1045379867.0
2024-04-21,2.504240033,0.5374882593299302,0.0843045676428738,0.0801904802098903,88130297.71,1045379867.0
2024-04-22,2.440354588,0.5485727942815575,0.084247891785733,0.0646560205934247,88071049.91,1045379867.0
2024-04-23,2.55017882,0.5441261640395576,0.0843786452891387,0.0914178024883446,88207736.99,1045379867.0
2024-04-24,2.491558135,0.5470231268445801,0.0843540807257578,0.076053700871068,88182057.69,1045379867.0
2024-04-25,2.420774551,0.5447868832360473,0.0843311876313378,0.1026713052588609,88158125.71,1045379867.0
2024-04-26,2.418575725,0.5453188895020438,0.0843076119907711,0.0808514993645824,88133480.21,1045379867.0
2024-04-27,2.330972336,0.5489711398219521,0.0843655902165944,0.0792323825133328,88194089.48,1045379867.0
2024-04-28,2.630201337,0.537710000519173,0.084462422835239,0.1222746113003407,88295316.35,1045379867.0
2024-04-29,2.631013385,0.5215779296998748,0.0841758259344782,0.1386471083122221,87995713.72,1045379867.0
2024-04-30,2.494813445,0.5096330318887162,0.0859486876266768,0.1190301874810836,89849027.64,1045379867.0
2024-05-01,2.537149946,0.4942804471833441,0.0859861648550382,0.1324248034575902,89888205.58,1045379867.0
2024-05-02,2.82620653,0.4693736381652103,0.0860490490104301,0.2324767062021041,89953943.41,1045379867.0
2024-05-03,2.882920163,0.4624181521048879,0.0860303970059144,0.1499909532525878,89934444.98,1045379867.0
2024-05-04,2.860929667,0.4564755826992021,0.0860406076291882,0.1199777246724341,89945118.96,1045379867.0
2024-05-05,2.882105339,0.4509368074611755,0.0859451642089066,0.1066072032528213,89845344.33,1045379867.0
2024-05-06,2.89751667,0.4512864970903884,0.0861741475455448,0.0785326564439094,90084718.9,1045379867.0
2024-05-07,2.771407995,0.4469627421758128,0.0862651194716379,0.0904371803425415,90179819.12,1045379867.0
2024-05-08,2.679018118,0.4436755492704052,0.0861517979090752,0.0824874291736217,90061355.04,1045379867.0
2024-05-09,2.586532737,0.4456577630731159,0.0861403492573671,0.0743838740937385,90049386.85,1045379867.0
2024-05-10,2.659195246,0.4494384750040322,0.085797102451754,0.0579034219729968,89690563.55,1045379867.0
2024-05-11,2.51792342,0.4507222757167882,0.0856862723662919,0.0697727436477305,89574704.01,1045379867.0
2024-05-12,2.530531209,0.4532870298383398,0.085641737320736,0.0498014611198591,89528147.97,1045379867.0
2024-05-13,2.526775642,0.4727721579083024,0.0856390897472679,0.0398613864059974,89525380.25,1045379867.0
2024-05-14,2.492736229,0.5051611676457778,0.0856248352925281,0.0730266677943568,89510478.93,1045379867.0
2024-05-15,2.39523807,0.5273267364038444,0.0857921677957855,0.0695719945387261,89685404.96,1045379867.0
2024-05-16,2.481296434,0.5361804331208312,0.0858163726334706,0.1115026385649145,89710708.21,1045379867.0
2024-05-17,2.366777259,0.5415391395828701,0.0861705949804751,0.0894802436449659,90081005.12,1045379867.0
2024-05-18,2.570853758,0.539571272326811,0.0829592089811211,0.1057183793689975,90167531.58,1086889963.0
2024-05-19,2.548328439,0.5435971472346073,0.0829443468326517,0.0580492992992003,90151378.06,1086889963.0
2024-05-20,2.452372286,0.5547366036723738,0.0829110037701213,0.0537040570741235,90115137.82,1086889963.0
2024-05-21,2.895695081,0.5463196888069772,0.0830443963166858,0.1186978768845767,90260120.84,1086889963.0
2024-05-22,2.831254911,0.5252539100167752,0.084739255780578,0.1723959401164645,92102246.58,1086889963.0
2024-05-23,2.665326222,0.5140571799810877,0.0847621104032589,0.1501941235959818,92127087.04,1086889963.0
2024-05-24,2.615132052,0.4833381999281122,0.0847947998485657,0.2581660967291414,92162616.87,1086889963.0
2024-05-25,2.523969921,0.4790848861609669,0.0848371912879648,0.1258871582709851,92208691.7,1086889963.0
2024-05-26,2.551381588,0.4776004669619639,0.0848324350659221,0.0877000759764294,92203522.21,1086889963.0
2024-05-27,2.535915334,0.4756365573689139,0.0849146396708421,0.0890370678670524,92292869.57,1086889963.0
2024-05-28,2.590052197,0.4753772179351841,0.084194012627937,0.1190781699723473,91509627.27,1086889963.0
2024-05-29,2.547180772,0.5365631047719456,0.0841733737953379,0.1044604438705581,91487195.13,1086889963.0
2024-05-30,2.48750714,0.5418675471726552,0.0841910413703949,0.0839985528365377,91506397.84,1086889963.0
2024-05-31,2.477507062,0.5496641890853342,0.0842934813908112,0.0839575757819373,91617738.87,1086889963.0
2024-06-01,2.462690197,0.578777334068307,0.0842788167784377,0.0702253230710955,91601800.05,1086889963.0
2024-06-02,2.473002472,0.5994175762858693,0.0842069153324217,0.0446247616170101,91523651.09,1086889963.0
2024-06-03,2.383757048,0.6121335148918324,0.0842320165946734,0.0575061347606873,91550933.4,1086889963.0
2024-06-04,2.401529556,0.6199805561931773,0.0842197123132325,0.0678202218555185,91537560.0,1086889963.0
2024-06-05,2.47989814,0.622705284029774,0.084178627721857,0.0635415450765785,91492905.57,1086889963.0
2024-06-06,2.52640403,0.627273824044772,0.0842984015484923,0.0674762091776416,91623086.54,1086889963.0
2024-06-07,2.483457795,0.6322666044964457,0.08465880007395,0.0582564219917878,92014800.08,1086889963.0
2024-06-08,2.259592679,0.6162105793166073,0.0846985355223121,0.140560267623354,92057988.14,1086889963.0
2024-06-09,2.170780792,0.6069648001187482,0.0847161410579701,0.0971762820946356,92077123.42,1086889963.0
2024-06-10,2.230616823,0.5999877922805433,0.0846769600723601,0.0993164849498515,92034538.0,1086889963.0
2024-06-11,2.188061516,0.5878248123945486,0.0847713535468539,0.1057575743319009,92137133.32,1086889963.0
2024-06-12,2.057073459,0.5596606558371683,0.0846384141280362,0.1821221390056805,91992642.8,1086889963.0
2024-06-13,2.146502881,0.5475689349120669,0.0846256837041009,0.1363547397216706,91978806.23,1086889963.0
2024-06-14,2.011133043,0.5410388983880575,0.0845718682195614,0.1037933542531872,91920314.72,1086889963.0
2024-06-15,2.000586494,0.5389366082738877,0.0845009535799715,0.1195134039011753,91843238.31,1086889963.0
2024-06-16,2.098939653,0.5398641574783202,0.0844678824032898,0.0808329438114416,91807293.58,1086889963.0
2024-06-17,2.09503989,0.5463449674970704,0.0845462526090141,0.0687736923206232,91892473.37,1086889963.0
2024-06-18,1.936534086,0.5356189043235677,0.0843714413802163,0.1198737469982429,91702472.8,1086889963.0
2024-06-19,1.82817393,0.4655687895148995,0.0844969122601052,0.1666781738967084,91838845.84,1086889963.0
2024-06-20,1.905430482,0.4665266355699139,0.0818558881456292,0.1088516626163639,91820085.9,1121728540.0
2024-06-21,1.832776687,0.4752560492651366,0.0818680929434139,0.1092043473138271,91833776.37,1121728540.0
2024-06-22,1.811292025,0.4834466516520769,0.0817449459028652,0.0932989517654191,91695638.82,1121728540.0
2024-06-23,1.789773645,0.5161350539204763,0.0817829349603603,0.0587986622797472,91738252.23,1121728540.0
2024-06-24,1.705139564,0.5262932461896158,0.0801153540677497,0.0674646476244457,89867679.15,1121728540.0
2024-06-25,1.769602128,0.5197911599402746,0.0798323894567218,0.1197426994685846,89550269.67,1121728540.0
2024-06-26,1.761874036,0.5191563785910988,0.0798117103537367,0.0899277884900276,89527073.33,1121728540.0
2024-06-27,1.782286861,0.5255479915243338,0.0797639352565639,0.0812214657166228,89473482.64,1121728540.0
2024-06-28,1.79569138,0.5261572040265439,0.0797609248490726,0.0980508831826374,89470105.78,1121728540.0
2024-06-29,1.749764983,0.525802162059289,0.0797288344468796,0.0832296330514097,89434109.06,1121728540.0
2024-06-30,1.736292274,0.530357298918649,0.0798244628776227,0.0574527379784851,89541378.2,1121728540.0
2024-07-01,1.799708115,0.5307783913880192,0.0797406897394266,0.0659579412818031,89447407.48,1121728540.0
2024-07-02,1.751483975,0.5233370727555235,0.0796638716975142,0.0825527261977857,89361238.49,1121728540.0
2024-07-03,1.766634974,0.5205607356399898,0.0797654112108086,0.0707610594434976,89475138.26,1121728540.0
2024-07-04,1.636279956,0.5144438096328623,0.0796284868797222,0.0991627146022944,89321546.33,1121728540.0
2024-07-05,1.442459646,0.4912106723318818,0.0794712065095535,0.195613764674934,89145120.45,1121728540.0
2024-07-06,1.330445084,0.4617168012324227,0.0793826447707214,0.2557800883573478,89045778.22,1121728540.0
2024-07-07,1.485723196,0.4534157638348642,0.07938323668755,0.1145992421718273,89046442.19,1121728540.0
2024-07-08,1.379671858,0.4584996273579095,0.0793536490299159,0.1007236617047837,89013252.87,1121728540.0
2024-07-09,1.479781084,0.4485309047614227,0.079452965286949,0.1651984996814814,89124658.75,1121728540.0
2024-07-10,1.620700269,0.4446342725898172,0.0794307139853997,0.1244232392047561,89099698.83,1121728540.0
2024-07-11,1.677178321,0.441393843122244,0.0794099560843838,0.1266242829409798,89076414.1,1121728540.0
2024-07-12,1.660650218,0.4506375429118684,0.0824780921951045,0.1083592363917775,92518029.94,1121728540.0
2024-07-13,1.709146584,0.4508282200676586,0.0828575390976501,0.1308843154178889,92943666.36,1121728540.0
2024-07-14,1.688477628,0.4528744975696238,0.0827822385886695,0.0858954970154603,92859199.63,1121728540.0
2024-07-15,1.800231348,0.4554908420338056,0.0827275740706392,0.0970149568590642,92797880.88,1121728540.0
2024-07-16,1.853953911,0.4473624509617199,0.0828597796575631,0.1364467472647748,92946179.66,1121728540.0
2024-07-17,1.791484501,0.436236956760768,0.0829317852517151,0.1500190590557778,93026950.39,1121728540.0
2024-07-18,1.80654957,0.3322686599838402,0.0829656121257287,0.1290095476839212,93064894.96,1121728540.0
2024-07-19,1.824387956,0.3377108686169175,0.0829217870394917,0.1069594226472307,93015735.11,1121728540.0
2024-07-20,1.955103536,0.3364672000238792,0.0828682340470716,0.1207781277752071,92955663.19,1121728540.0
2024-07-21,1.929408625,0.3397097092311461,0.0828098665653991,0.0775285854220672,92890190.72,1121728540.0
2024-07-22,1.970351268,0.3386734087085339,0.0830757908504316,0.1034520302135596,93188485.58,1121728540.0
2024-07-23,1.875381384,0.3349565360851917,0.0830608266862854,0.0954859482236779,93171699.85,1121728540.0
2024-07-24,1.876668483,0.3275397992957381,0.0829469559631602,0.1431246625456985,93043967.81,1121728540.0
2024-07-25,1.736796895,0.3298803562435464,0.0830153453704583,0.0953645537092245,93120682.16,1121728540.0
2024-07-26,1.693770284,0.3239805154637969,0.0830554593270846,0.1515504292314718,93165679.13,1121728540.0
2024-07-27,1.736460379,0.3217617129165335,0.0830403939441533,0.1049699817042771,93148779.86,1121728540.0
2024-07-28,1.751741339,0.321314914736079,0.0830401310819817,0.1028201517936605,93148485.0,1121728540.0
2024-07-29,1.702772206,0.3207990100843135,0.0831115690610849,0.0888313255237852,93228619.02,1121728540.0
2024-07-30,1.674088107,0.3153045043313849,0.0832868863620069,0.1181899401671638,93425277.44,1121728540.0
2024-07-31,1.627403705,0.310899179047308,0.0834169450837009,0.1161826054226824,93571168.02,1121728540.0
2024-08-01,1.584204585,0.30826243508435,0.0788859673316003,0.1071293652691812,93684696.02,1187596466.0
2024-08-02,1.572085738,0.3052714008558642,0.078661393574743,0.100317081852491,93417993.02,1187596466.0
2024-08-03,1.460644893,0.3018046702179343,0.0786549027757042,0.1337582188872678,93410284.57,1187596466.0
2024-08-04,1.424648898,0.3067418728864264,0.0786043760339044,0.1288962150271874,93350279.19,1187596466.0
2024-08-05,1.328733062,0.3175854572932554,0.0786401177451802,0.123650379149179,93392725.92,1187596466.0
2024-08-06,1.173473555,0.2920315248831331,0.0787020849639342,0.4001178870888272,93466317.97,1187596466.0
2024-08-07,1.273264806,0.269189278559775,0.0787678268992087,0.1835138482131522,93544392.86,1187596466.0
2024-08-08,1.19769701,0.2709209319042432,0.0787857016408467,0.1321217901901192,93565620.84,1187596466.0
2024-08-09,1.419129767,0.2702834081559002,0.0789466739538108,0.1265675577061288,93756790.99,1187596466.0
2024-08-10,1.411258241,0.2711263244738466,0.0789501561130445,0.108348235515714,93760926.39,1187596466.0
2024-08-11,1.427156782,0.2729209505125713,0.0789855564457363,0.0780375409820516,93802967.7,1187596466.0
2024-08-12,1.310842596,0.2741662263154781,0.0789527121496166,0.1068913854447256,93763961.93,1187596466.0
2024-08-13,1.381474685,0.2689059864998522,0.0789216638339171,0.1523200255360187,93727089.06,1187596466.0
2024-08-14,1.366397943,0.2684876353034159,0.078813232423344,0.0976742738976793,93598316.3,1187596466.0
2024-08-15,1.327948679,0.2703180248898894,0.078844667562357,0.1039217231924006,93635648.56,1187596466.0
2024-08-16,1.251763562,0.2713278012392863,0.078810818935192,0.1279426427693113,93595450.05,1187596466.0
2024-08-17,1.281310224,0.2719439547123021,0.0788285561806311,0.1136133935565313,93616514.74,1187596466.0
2024-08-18,1.339755761,0.2722751520656431,0.0788170074514182,0.096548955096009,93602799.51,1187596466.0
2024-08-19,1.333959739,0.2736595787226741,0.0796932701633687,0.0954972023770064,94643446.01,1187596466.0
2024-08-20,1.37055308,0.2699018993608161,0.0796871473681195,0.1240440968706812,94636174.6,1187596466.0
2024-08-21,1.352539397,0.2701449435650178,0.0796836474924303,0.0942950603222829,94632018.16,1187596466.0
2024-08-22,1.443250495,0.2700041876075579,0.0775861155012901,0.0920801583308887,92140996.58,1187596466.0
2024-08-23,1.511882967,0.2736811622950376,0.0775652449609091,0.0854746693830352,92116210.8,1187596466.0
2024-08-24,1.612390937,0.2720541052680319,0.0775801331914707,0.1120476569563815,92133892.01,1187596466.0
