Date,Votable Supply,Circulating Supply
2024-06-01,91601800.05,1086889963.0
2024-06-02,91523651.09,1086889963.0
2024-06-03,91550933.4,1086889963.0
2024-06-04,91537560.0,1086889963.0
2024-06-05,91492905.57,1086889963.0
2024-06-06,91623086.54,1086889963.0
2024-06-07,92014800.08,1086889963.0
2024-06-08,92057988.14,1086889963.0
2024-06-09,92077123.42,1086889963.0
2024-06-10,92034538.0,1086889963.0
2024-06-11,92137133.32,1086889963.0
2024-06-12,91992642.8,1086889963.0
2024-06-13,91978806.23,1086889963.0
2024-06-14,91920314.72,1086889963.0
2024-06-15,91843238.31,1086889963.0
2024-06-16,91807293.58,1086889963.0
2024-06-17,91892473.37,1086889963.0
2024-06-18,91702472.8,1086889963.0
2024-06-19,91838845.84,1086889963.0
2024-06-20,91820085.9,1121728540.0
2024-06-21,91833776.37,1121728540.0
2024-06-22,91695638.82,1121728540.0
2024-06-23,91738252.23,1121728540.0
2024-06-24,89867679.15,1121728540.0
2024-06-25,89550269.67,1121728540.0
2024-06-26,89527073.33,1121728540.0
2024-06-27,89473482.64,1121728540.0
2024-06-28,89470105.78,1121728540.0
2024-06-29,89434109.06,1121728540.0
2024-06-30,89541378.2,1121728540.0
2024-07-01,89447407.48,1121728540.0
2024-07-02,89361238.49,1121728540.0
2024-07-03,89475138.26,1121728540.0
2024-07-04,89321546.33,1121728540.0
2024-07-05,89145120.45,1121728540.0
2024-07-06,89045778.22,1121728540.0
2024-07-07,89046442.19,1121728540.0
2024-07-08,89013252.87,1121728540.0
2024-07-09,89124658.75,1121728540.0
2024-07-10,89099698.83,1121728540.0
2024-07-11,89076414.1,1121728540.0
2024-07-12,92518029.94,1121728540.0
2024-07-13,92943666.36,1121728540.0
2024-07-14,92859199.63,1121728540.0
2024-07-15,92797880.88,1121728540.0
2024-07-16,92946179.66,1121728540.0
2024-07-17,93026950.39,1121728540.0
2024-07-18,93064894.96,1121728540.0
2024-07-19,93015735.11,1121728540.0
2024-07-20,92955663.19,1121728540.0
2024-07-21,92890190.72,1121728540.0
2024-07-22,93188485.58,1121728540.0
2024-07-23,93171699.85,1121728540.0
2024-07-24,93043967.81,1121728540.0
2024-07-25,93120682.16,1121728540.0
2024-07-26,93165679.13,1121728540.0
2024-07-27,93148779.86,1121728540.0
2024-07-28,93148485.0,1121728540.0
2024-07-29,93228619.02,1121728540.0
2024-07-30,93425277.44,1121728540.0
2024-07-31,93571168.02,1121728540.0
2024-08-01,93684696.02,1187596466.0
2024-08-02,93417993.02,1187596466.0
2024-08-03,93410284.57,1187596466.0
2024-08-04,93350279.19,1187596466.0
2024-08-05,93392725.92,1187596466.0
2024-08-06,93466317.97,1187596466.0
2024-08-07,93544392.86,1187596466.0
2024-08-08,93565620.84,1187596466.0
2024-08-09,93756790.99,1187596466.0
2024-08-10,93760926.39,1187596466.0
2024-08-11,93802967.7,1187596466.0
2024-08-12,93763961.93,1187596466.0
2024-08-13,93727089.06,1187596466.0
2024-08-14,93598316.3,1187596466.0
2024-08-15,93635648.56,1187596466.0
2024-08-16,93595450.05,1187596466.0
2024-08-17,93616514.74,1187596466.0
2024-08-18,93602799.51,1187596466.0
2024-08-19,94643446.01,1187596466.0
2024-08-20,94636174.6,1187596466.0
2024-08-21,94632018.16,1187596466.0
2024-08-22,92140996.58,1187596466.0
2024-08-23,92116210.8,1187596466.0
2024-08-24,92133892.01,1187596466.0
2024-08-25,92119526.8,1187596466.0
2024-08-26,92172616.36,1187596466.0
2024-08-27,92133476.06,1187596466.0
2024-08-28,92170397.75,1187596466.0
2024-08-29,92307798.24,1187596466.0
2024-08-30,96919994.58,1187596466.0
2024-08-31,97025412.98,1187596466.0
2024-09-01,97001934.77,1187596466.0
2024-09-02,96783939.89,1187596466.0
2024-09-03,96746344.69,1187596466.0
2024-09-04,96740198.88,1187596466.0
2024-09-05,96580575.96,1187596466.0
2024-09-06,96505738.28,1187596466.0
2024-09-07,96509530.57,1187596466.0
2024-09-08,96506010.03,1187596466.0
2024-09-09,96449746.37,1187596466.0
2024-09-10,96433178.68,1187596466.0
2024-09-11,96402362.36,1187596466.0
2024-09-12,96551514.37,1187596466.0
2024-09-13,96538989.26,1187596466.0
2024-09-14,96491954.82,1187596466.0
2024-09-15,96486596.71,1187596466.0
2024-09-16,96501088.42,1187596466.0
2024-09-17,96511773.15,1187596466.0
2024-09-18,96431221.88,1187596466.0
2024-09-19,96513438.94,1187596466.0
2024-09-20,96481496.78,1187596466.0
2024-09-21,96486039.19,1187596466.0
2024-09-22,96489241.06,1187596466.0
2024-09-23,96600230.7,1187596466.0
2024-09-24,96571923.69,1187596466.0
2024-09-25,96553128.98,1187596466.0
2024-09-26,96571826.14,1187596466.0
2024-09-27,96485931.78,1187596466.0
2024-09-28,96473587.16,1255070491.0
2024-09-29,96423332.19,1255070491.0
2024-09-30,96085507.81,1255070491.0
2024-10-01,96078504.58,1255070491.0
2024-10-02,96022857.39,1255070491.0
2024-10-03,95990050.24,1255070491.0
2024-10-04,96014791.16,1255070491.0
2024-10-05,95738246.34,1255070491.0
2024-10-06,95716910.94,1255070491.0
2024-10-07,95770622.34,1255070491.0
2024-10-08,95682096.58,1255070491.0
2024-10-09,99118293.62,1255070491.0
2024-10-10,100267291.4,1255070491.0
2024-10-11,99681618.43,1255070491.0
2024-10-12,100498371.7,1255070491.0
2024-10-13,100379230.6,1255070491.0
2024-10-14,100416737.0,1255070491.0
2024-10-15,100286017.3,1255070491.0
2024-10-16,100215734.4,1255070491.0
2024-10-17,100123192.5,1255070491.0
2024-10-18,100045105.5,1255070491.0
2024-10-19,100014220.1,1255070491.0
2024-10-20,99910455.15,1255070491.0
2024-10-21,99597610.78,1255070491.0
2024-10-22,103099325.5,1255070491.0
2024-10-23,104038775.9,1255070491.0
2024-10-24,104069060.1,1255070491.0
2024-10-25,104015724.2,1255070491.0
2024-10-26,104125044.0,1255070491.0
2024-10-27,104192399.7,1255070491.0
2024-10-28,104209804.2,1255070491.0
2024-10-29,103977222.3,1255070491.0
2024-10-30,104020752.0,1255070491.0
2024-10-31,104355322.8,1255070491.0
2024-11-01,104495267.2,1255070491.0
2024-11-02,104336123.9,1255070491.0
2024-11-03,104532690.5,1255070491.0
2024-11-04,104349368.0,1255070491.0
2024-11-05,105595617.9,1255070491.0
2024-11-06,105627446.7,1255070491.0
2024-11-07,105666767.9,1255070491.0
2024-11-08,106307039.9,1255070491.0
2024-11-09,106311596.8,1255070491.0
2024-11-10,106194359.2,1255070491.0
2024-11-11,105929217.4,1255070491.0
2024-11-12,105961244.9,1255070491.0
2024-11-13,105971139.5,1255070491.0
2024-11-14,106015541.5,1255070491.0
2024-11-15,105907309.6,1255070491.0
2024-11-16,105267288.5,1255070491.0
2024-11-17,105243116.7,1255070491.0
2024-11-18,105202049.0,1255070491.0
2024-11-19,105156734.4,1255070491.0
2024-11-20,105123083.3,1255070491.0
2024-11-21,104486181.4,1255070491.0
2024-11-22,104598570.3,1255070491.0
2024-11-23,104491399.5,1255070491.0
2024-11-24,104610277.8,1255070491.0
2024-11-25,104476420.7,1255070491.0
2024-11-26,104333549.2,1255070491.0
2024-11-27,104240738.0,1255070491.0
2024-11-28,103760796.7,1255070491.0
2024-11-29,103690143.2,1255070491.0
2024-11-30,104105543.4,1255070491.0
