Date,Price (USD),Market Cap (USD),Total Volume (USD),Circulating Supply,LAR
07-08-2024,2347.188240141363,0.0,47303800.40952609,0.0,inf
08-08-2024,2347.188240141363,0.0,47303800.40952609,0.0,inf
09-08-2024,2684.378033705893,0.0,59190408.59025236,0.0,inf
10-08-2024,2598.975810368728,0.0,42746215.10799745,0.0,inf
11-08-2024,2608.6874462580904,0.0,19535008.10815536,0.0,inf
12-08-2024,2562.5628402096927,0.0,29590645.79286845,0.0,inf
13-08-2024,2732.020715834537,0.0,49008604.90890724,0.0,inf
14-08-2024,2703.146251399193,0.0,45569972.69701936,0.0,inf
15-08-2024,2667.3734244049124,0.0,40441442.024553776,0.0,inf
16-08-2024,2574.258566988497,0.0,37601525.501873,0.0,inf
17-08-2024,2594.5154502227383,0.0,29681773.39904872,0.0,inf
18-08-2024,2610.133820791459,0.0,12424252.70840265,0.0,inf
19-08-2024,2610.429702471001,0.0,25168350.61653415,0.0,inf
20-08-2024,2639.144069033016,0.0,30045142.01729052,0.0,inf
21-08-2024,2574.535415465268,0.0,33664969.891072646,0.0,inf
22-08-2024,2624.3892542326057,0.0,35801310.21407539,0.0,inf
23-08-2024,2625.4934094355453,1587134836.4708333,39482411.726414,604509.1679784682,65.31317276534722
24-08-2024,2766.4484315595164,1670939980.8701758,38918494.64297752,604001.8537154604,64.43439602639309
25-08-2024,2767.4317343430776,1672317750.982047,32830198.13036841,604285.0958992185,54.32898867299512
26-08-2024,2752.7851453722456,1665345888.5691478,19928880.12396691,604967.6239240064,32.94206059276702
27-08-2024,2686.526133175183,1625281930.8721857,22699352.02821687,604975.2916236398,37.52112250286468
28-08-2024,2464.44924031902,1494276481.8976986,38969608.241191685,606332.8298473158,64.2709850479395
29-08-2024,2528.5045504907084,1529514114.9639552,40037406.48402085,604908.5870409533,66.18753203665507
30-08-2024,2526.699963746162,1529020640.7867544,29323756.790318776,605145.3131458402,48.45738065437473
31-08-2024,2524.5159712913883,1527701526.6925929,36713012.26430758,605146.3108435452,60.66799318850904
01-09-2024,2514.3825603307573,1521089097.2145631,14362253.125814153,604955.3163518879,23.741014811513743
02-09-2024,2421.91804820422,1466208186.31738,28735415.80997429,605391.3291593536,47.465852954776025
03-09-2024,2539.388279343669,1535333508.516637,28665781.454618573,604607.621845628,47.41220655987312
04-09-2024,2433.728358205716,1479206376.02855,23584736.057779767,607794.3625224904,38.80380851164451
05-09-2024,2450.8580512515023,1482360101.4263766,41389542.67902035,604833.1116807954,68.43134391898826
06-09-2024,2370.5066227749085,1434696865.2906358,22922200.51690755,605227.9506442313,37.873664777887655
07-09-2024,2222.106221443496,1343859286.592306,36250020.01473486,604768.2480810146,59.94034926562284
08-09-2024,2269.7590566547537,1372437961.742817,17926596.77682726,604662.4013764533,29.647282080081645
09-09-2024,2302.114652257838,1395362528.925481,20247699.26031844,606122.0832580844,33.40531523200921
10-09-2024,2350.3266936663103,1421847191.465882,32732948.658990283,604957.2577707999,54.10786999995264
11-09-2024,2380.7292299613355,1440325327.923306,28723169.553833865,604993.3397703937,47.47683596770643
12-09-2024,2338.575074961184,1414915633.3146029,33870060.28251361,605033.2309036895,55.98049586784617
13-09-2024,2360.8461593488387,1428325943.6204083,25415999.99884424,605005.937368814,42.00950507920478
14-09-2024,2445.946452585944,1480036850.830872,28818954.690365143,605097.8136770423,47.626935743229495
15-09-2024,2419.150209441546,1462890374.9784026,16496663.728935046,604712.5016334173,27.28017642164687
16-09-2024,2324.709852689434,1406201330.920184,21768627.08147503,604893.2641178268,35.987550817287214
17-09-2024,2296.607989366948,1390472991.8643177,32072558.511995304,605446.379313344,52.9734087242702
18-09-2024,2337.1740481077927,1414321607.094154,26991761.16198411,605141.755805139,44.60403021779858
19-09-2024,2370.565481784588,1428692016.9013064,36100728.63945494,602679.8364691328,59.900342528389686
20-09-2024,2466.1654597076126,1492081763.9633727,49117379.90119469,605020.9478403259,81.18294098166913
21-09-2024,2549.3320616883184,1541840289.9021258,42228833.00590246,604801.6706309448,69.82261302593336
22-09-2024,2610.9923454255486,1580083306.307629,30490446.021714687,605165.813326083,50.383622720084894
23-09-2024,2580.349819858299,1561049183.1448658,34051971.96011846,604975.7948054468,56.28650311715228
24-09-2024,2651.344539328365,1604037331.4247327,68759210.21473227,604990.1503299399,113.6534374604834
25-09-2024,2653.4097433511483,1605830554.6931462,46089604.404789895,605195.0923588031,76.15660633524216
26-09-2024,2575.7842397546765,1557621354.3232515,36581586.0153318,604717.3246434658,60.493696020533015
27-09-2024,2626.116848109029,1588523178.90025,51216918.26038725,604894.3252635873,84.67085261226262
28-09-2024,2698.7360201700008,1632873982.1589155,73563798.94185835,605051.3907084756,121.58272846166
29-09-2024,2681.292684690398,1623179409.2099931,41626142.4439518,605371.9605017374,68.76126606434117
