Date,Price (USD),Market Cap (USD),Total Volume (USD),Circulating Supply,LAR
04-12-2023,6.059178109405703,4568069076.658477,300854425.18959266,753909027.6233063,0.3990593217036204
05-12-2023,6.105775736680144,4591437032.352727,607194776.3148686,751982586.7121023,0.8074585596053623
06-12-2023,6.259444730524235,4719014371.009459,421462251.6966677,753903033.6025087,0.5590403976526263
07-12-2023,5.993213098986399,4528763477.474179,394815019.9574128,755648665.0274634,0.5224849036728776
08-12-2023,6.281495258154049,4735117189.853916,299006855.1608336,753820069.147904,0.3966554717743481
09-12-2023,6.5386185964959385,4927057721.631507,159935472.0693751,753531904.1658018,0.2122477776789449
10-12-2023,6.831605037807631,5150967325.571317,276249634.3292055,753990796.7548931,0.3663832974064915
11-12-2023,6.599378841400292,4973401065.237968,157836863.93733302,753616542.5203389,0.2094392241039125
12-12-2023,6.089716711570053,4590601232.40596,206022425.9235629,753828371.6357653,0.2733015016090543
13-12-2023,6.229275423341631,4700888593.172718,180769848.1034825,754644525.0370667,0.2395430459057573
14-12-2023,6.29249068651658,4745230673.019902,247449617.9728084,754110082.8624007,0.3281346100473231
15-12-2023,6.360730402314744,4793746017.856396,240596661.60194257,753647099.4135982,0.3192431335424064
16-12-2023,6.026985885563229,4548176020.115255,105837101.2835301,754635253.2548238,0.1402493467235239
17-12-2023,6.154178810491083,4634667096.819305,85342104.38377325,753092693.5237155,0.1133221781563941
18-12-2023,6.070899799407191,4570736579.693169,169891551.23650053,752892772.1949043,0.2256517229421881
19-12-2023,5.935193819640423,4471023198.819075,209822902.7956033,753307024.9574337,0.278535704359666
20-12-2023,5.829708165866221,4391077047.07759,93313651.63255386,753224161.8522136,0.1238856324033621
21-12-2023,5.92625554435318,4464790231.815924,140246032.2142136,753391445.643985,0.1861529395178278
22-12-2023,6.169051824095733,4652616541.900873,123393868.95606524,754186652.1088692,0.1636118441118379
23-12-2023,6.40129731124744,4822483262.358521,309988578.1789769,753360299.9325069,0.4114745337745413
24-12-2023,6.334079274205698,4781840649.586769,304513973.51338416,754938554.2204819,0.403362593963442
25-12-2023,6.85467460705674,5177258135.8467,336314345.5800737,755288680.0077751,0.4452792084433354
26-12-2023,6.972945348714778,5254920761.673428,193892458.25944027,753615652.9094253,0.2572829498841946
27-12-2023,7.31433268565004,5520849819.97515,542584243.0430099,754798839.1075625,0.7188461546715349
28-12-2023,7.24260684196154,5460491896.944331,500348174.7691903,753940123.5074425,0.6636444449215617
29-12-2023,7.785610561124434,5885921802.762528,773263166.0974973,756000028.0713316,1.02283483781106
30-12-2023,7.564943890054932,5699715570.345631,510085423.2895894,753437917.4759804,0.6770105558243966
31-12-2023,7.387025834284659,5573324149.247601,266962497.3379,754474706.6377773,0.3538388961077107
01-01-2024,7.2087459337039,5442942271.065772,119134955.3985126,755047038.850092,0.1577848124269855
02-01-2024,7.61137217008605,5731811274.360192,192550977.9395409,753058863.273978,0.2556918022349694
03-01-2024,7.174654269095826,5396366971.103936,304540005.3433139,752143137.3144068,0.4048963425109491
04-01-2024,6.433269911687921,4838431867.418168,465292031.43321234,752095269.4099991,0.6186610265455105
05-01-2024,6.528889121901363,4919284409.472765,256703851.52440464,753464229.1551362,0.3406981268536771
06-01-2024,6.4313903968695945,4842517884.699835,344124605.6082416,752950386.4447219,0.4570349013739508
07-01-2024,6.3168178886033965,4752044552.059041,232139674.2877265,752284557.8044176,0.3085796084466208
08-01-2024,5.998816864162311,4512515618.216039,156866748.82285005,752234268.9229898,0.2085344357515694
09-01-2024,6.225144742983691,4694052226.042898,288722373.9387068,754047081.6093916,0.3828970113145661
10-01-2024,6.000036465120483,4518689564.84213,327794175.5552156,753110350.4304107,0.4352538447624278
11-01-2024,6.561328959345228,4942934279.969297,364732655.0596288,753343462.9777449,0.4841518815573815
12-01-2024,6.820376004259062,5147348525.924042,371775330.9623367,754701576.96727,0.4926123679988811
13-01-2024,6.616036423907409,4976938389.836223,398010273.8659673,752253777.1787024,0.5290904292414308
14-01-2024,6.635126465253917,4996976094.986954,209919741.8680068,753109397.5607783,0.2787373820429131
15-01-2024,6.319141773483271,4797088135.449742,166183833.3287305,759136019.95441,0.2189118009954404
16-01-2024,6.68897574440954,5043550524.995117,284055530.0385403,754009390.6320975,0.3767267802863996
17-01-2024,6.8376688225604285,5156908792.35517,309145255.0130809,754191073.9140066,0.4099030944621467
18-01-2024,6.767516243285675,5100319598.550317,198892493.1548168,753647189.7811179,0.2639066341010058
19-01-2024,6.307510887915065,4778310196.1791,106307326.76766624,757558770.9779699,0.1403288178294456
20-01-2024,6.344688790520725,4781809816.104113,140352532.45083585,753671294.8392946,0.1862251268051322
21-01-2024,6.466669389766867,4877687261.16911,98624583.5888182,754281217.6060477,0.1307530683341616
22-01-2024,6.371485793206992,4805102196.89565,59719623.30724876,754157248.8505973,0.0791872297167026
23-01-2024,6.020439179627655,4542215602.716994,94535488.22393614,754465823.3716956,0.1253012201420318
24-01-2024,5.840927321013115,4390288134.799478,118521414.1106927,751642315.2544855,0.1576832646397304
25-01-2024,5.872442149306235,4428667210.421514,89196272.71665904,754144033.7466265,0.1182748503273669
26-01-2024,5.75022472853343,4333103263.119644,72582316.38250643,753553724.8862939,0.0963200286661161
27-01-2024,5.948574423289836,4483508803.57028,84320475.56867526,753711475.1420884,0.1118736789204109
28-01-2024,5.990690438550045,4517095837.735051,57309942.64938951,754019237.6938016,0.0760059422683621
29-01-2024,5.947056739178938,4482340611.467497,68340219.90349059,753707389.730796,0.0906720841995457
30-01-2024,6.140104563085944,4632237809.544768,82189866.44920255,754423277.6414902,0.1089439693671011
31-01-2024,6.259799832737307,4711686589.669096,92590002.02852504,752689657.1082135,0.1230121885615514
01-02-2024,5.997855780566606,4523219604.190334,106054053.94006196,754139440.7724545,0.1406292367250176
02-02-2024,6.043763969503994,4553897840.977931,86294871.45134954,753487042.8356032,0.1145273462521603
03-02-2024,6.1360977061406015,4625514252.979012,74410067.83932015,753820176.0298084,0.0987106344529278
04-02-2024,6.103826150712939,4598965364.973019,60613406.93632883,753456152.1605346,0.080447159084865
05-02-2024,5.985343619763176,4509545383.140183,50972336.01921496,753431326.5240089,0.0676535926032943
06-02-2024,6.000088989762442,4521758658.182779,57211240.305835895,753615265.6898855,0.0759157131105389
07-02-2024,6.280766459994052,4732909073.850262,86597474.35878754,753555971.8701504,0.1149184368400303
08-02-2024,6.390413673304703,4816577540.500294,75279093.04702635,753719209.2307031,0.0998768402411573
09-02-2024,6.318867554480226,4766534044.201446,72162297.60837917,754333589.5404012,0.0956636408731925
10-02-2024,6.659048094937436,5022976115.009656,109009852.85464393,754308430.183646,0.144516286034486
11-02-2024,6.624057375529295,4991668784.918579,68193792.1277001,753566658.911936,0.0904947045111631
12-02-2024,6.673339946515092,5029769053.5582905,90632169.39283888,753710899.4701976,0.1202479219241044
13-02-2024,6.843329598946937,5154808649.139238,94501042.80917774,753260320.8140769,0.1254560212424927
14-02-2024,6.693592084590517,5045482438.195694,98911210.96085157,753777997.5883238,0.1312206130681887
15-02-2024,6.873955720661338,5182233117.547621,93784740.95418473,753893875.3956712,0.1244004547788149
16-02-2024,7.497788883544814,5655849829.1168585,182763018.1832157,754335700.4262407,0.2422833999238597
17-02-2024,7.451381018286657,5618843219.46072,155721572.79924008,754067360.8920747,0.2065088357822818
18-02-2024,7.754282090270938,5844762324.377591,153507302.50560907,753746414.7339747,0.2036590814959797
19-02-2024,7.640406138740807,5761176899.433311,127864943.32781792,754040661.5587052,0.1695730082559521
20-02-2024,7.700477314483653,5802898032.674857,122634738.0214956,753576407.7585578,0.1627369656996841
21-02-2024,7.554556415528959,5697285995.787028,153338822.03951773,754152286.7015498,0.2033260718603382
22-02-2024,7.397372223925689,5576018838.756413,123346407.74366765,753783731.5691129,0.1636363356992379
23-02-2024,7.359168364317255,5543614711.944852,105761908.20912115,753293638.2899508,0.1403993115476335
24-02-2024,11.317665122471857,8520488456.800567,2038884181.806204,752848610.0797117,2.708226002556247
25-02-2024,11.253037996975248,8482374817.463707,1539842423.0238872,753785317.32886,2.0428129702506364
26-02-2024,11.031062658352838,8301271644.559036,675909890.8343116,752535988.7493001,0.8981761682357018
27-02-2024,10.581326121020988,7974770393.174024,561773749.2008692,753664550.3564293,0.745389641764616
28-02-2024,10.85916207950493,8183048170.246625,434667445.9051196,753561656.9984643,0.5768173604220489
29-02-2024,10.926273759592917,8245708444.203665,539274278.8779181,754667933.9755878,0.7145848585841236
