Date,Votable Supply,Circulating Supply
26-07-2024,93165679.13,1121728540
27-07-2024,93148779.86,1121728540
28-07-2024,93148485,1121728540
29-07-2024,93228619.02,1121728540
30-07-2024,93425277.44,1121728540
31-07-2024,93571168.02,1121728540
01-08-2024,93684696.02,1187596466
02-08-2024,93417993.02,1187596466
03-08-2024,93410284.57,1187596466
04-08-2024,93350279.19,1187596466
05-08-2024,93392725.92,1187596466
06-08-2024,93466317.97,1187596466
07-08-2024,93544392.86,1187596466
08-08-2024,93565620.84,1187596466
09-08-2024,93756790.99,1187596466
10-08-2024,93760926.39,1187596466
11-08-2024,93802967.7,1187596466
12-08-2024,93763961.93,1187596466
13-08-2024,93727089.06,1187596466
14-08-2024,93598316.3,1187596466
15-08-2024,93635648.56,1187596466
16-08-2024,93595450.05,1187596466
17-08-2024,93616514.74,1187596466
18-08-2024,93602799.51,1187596466
19-08-2024,94643446.01,1187596466
20-08-2024,94636174.6,1187596466
21-08-2024,94632018.16,1187596466
22-08-2024,92140996.58,1187596466
23-08-2024,92116210.8,1187596466
24-08-2024,92133892.01,1187596466
25-08-2024,92119526.8,1187596466
26-08-2024,92172616.36,1187596466
27-08-2024,92133476.06,1187596466
28-08-2024,92170397.75,1187596466
29-08-2024,92307798.24,1187596466
30-08-2024,96919994.58,1187596466
31-08-2024,97025412.98,1187596466
01-09-2024,97001934.77,1187596466
02-09-2024,96783939.89,1187596466
03-09-2024,96746344.69,1187596466
04-09-2024,96740198.88,1187596466
05-09-2024,96580575.96,1187596466
06-09-2024,96505738.28,1187596466
07-09-2024,96509530.57,1187596466
08-09-2024,96506010.03,1187596466
09-09-2024,96449746.37,1187596466
10-09-2024,96433178.68,1187596466
11-09-2024,96402362.36,1187596466
12-09-2024,96551514.37,1187596466
13-09-2024,96538989.26,1187596466
14-09-2024,96491954.82,1187596466
15-09-2024,96486596.71,1187596466
16-09-2024,96501088.42,1187596466
17-09-2024,96511773.15,1187596466
18-09-2024,96431221.88,1187596466
19-09-2024,96513438.94,1187596466
20-09-2024,96481496.78,1187596466
21-09-2024,96486039.19,1187596466
22-09-2024,96489241.06,1187596466
23-09-2024,96600230.7,1187596466
24-09-2024,96571923.69,1187596466
25-09-2024,96553128.98,1187596466
26-09-2024,96571826.14,1187596466
27-09-2024,96485931.78,1187596466
28-09-2024,96473587.16,1255070491
29-09-2024,96423332.19,1255070491
30-09-2024,96085507.81,1255070491
01-10-2024,96078504.58,1255070491
02-10-2024,96022857.39,1255070491
03-10-2024,95990050.24,1255070491
04-10-2024,96014791.16,1255070491
05-10-2024,95738246.34,1255070491
06-10-2024,95716910.94,1255070491
07-10-2024,95770622.34,1255070491
08-10-2024,95682096.58,1255070491
09-10-2024,99118293.62,1255070491
10-10-2024,100267291.4,1255070491
11-10-2024,99681618.43,1255070491
12-10-2024,100498371.7,1255070491
13-10-2024,100379230.6,1255070491
14-10-2024,100416737,1255070491
15-10-2024,100286017.3,1255070491
16-10-2024,100215734.4,1255070491
17-10-2024,100123192.5,1255070491
18-10-2024,100045105.5,1255070491
19-10-2024,100014220.1,1255070491
20-10-2024,99910455.15,1255070491
21-10-2024,99597610.78,1255070491
22-10-2024,103099325.5,1255070491
23-10-2024,104038775.9,1255070491
24-10-2024,104069060.1,1255070491
25-10-2024,104015724.2,1255070491
26-10-2024,104125044,1255070491
27-10-2024,104192399.7,1255070491
28-10-2024,104209804.2,1255070491
29-10-2024,103977222.3,1255070491
30-10-2024,104020752,1255070491
31-10-2024,104355322.8,1255070491
01-11-2024,104495267.2,1255070491
02-11-2024,104336123.9,1255070491
03-11-2024,104532690.5,1255070491
04-11-2024,104349368,1255070491
05-11-2024,105595617.9,1255070491
06-11-2024,105627446.7,1255070491
07-11-2024,105666767.9,1255070491
08-11-2024,106307039.9,1255070491
09-11-2024,106311596.8,1255070491
10-11-2024,106194359.2,1255070491
11-11-2024,105929217.4,1255070491
12-11-2024,105961244.9,1255070491
13-11-2024,105971139.5,1255070491
14-11-2024,106015541.5,1255070491
15-11-2024,105907309.6,1255070491
16-11-2024,105267288.5,1255070491
17-11-2024,105243116.7,1255070491
18-11-2024,105202049,1255070491
19-11-2024,105156734.4,1255070491
20-11-2024,105123083.3,1255070491
21-11-2024,104486181.4,1255070491
22-11-2024,104598570.3,1255070491
23-11-2024,104491399.5,1255070491
24-11-2024,104610277.8,1255070491
25-11-2024,104476420.7,1255070491
26-11-2024,104333549.2,1255070491
27-11-2024,104240738,1255070491
28-11-2024,103760796.7,1255070491
29-11-2024,103690143.2,1255070491
30-11-2024,104105543.4,1255070491
