protocol,date,op_value
mummy-finance,2023-11-01,48884.74426
mummy-finance,2023-11-02,71624.02603
mummy-finance,2023-11-03,67660.54918
mummy-finance,2023-11-04,103171.84922
mummy-finance,2023-11-05,114153.70977
mummy-finance,2023-11-06,103076.06285
mummy-finance,2023-11-07,100089.85567
mummy-finance,2023-11-08,113092.16911
mummy-finance,2023-11-09,117653.48179
mummy-finance,2023-11-10,98106.89658
mummy-finance,2023-11-11,86561.67642
mummy-finance,2023-11-12,106398.92609
mummy-finance,2023-11-13,70197.34871
mummy-finance,2023-11-14,55501.9916
mummy-finance,2023-11-15,82611.78672
mummy-finance,2023-11-16,83270.57247
mummy-finance,2023-11-17,95906.691
mummy-finance,2023-11-18,71737.726
mummy-finance,2023-11-19,101145.67371
mummy-finance,2023-11-20,92971.62584
mummy-finance,2023-11-21,55692.37755
mummy-finance,2023-11-22,48978.81304
mummy-finance,2023-11-23,66491.64298
mummy-finance,2023-11-24,64294.68984
mummy-finance,2023-11-25,58787.91737
mummy-finance,2023-11-26,78896.44164
mummy-finance,2023-11-27,72275.56247
mummy-finance,2023-11-28,64095.76173
mummy-finance,2023-11-29,61848.87154
mummy-finance,2023-11-30,61053.98331
mummy-finance,2023-12-01,54502.0429
mummy-finance,2023-12-02,69551.42642
mummy-finance,2023-12-03,73609.38535
mummy-finance,2023-12-04,85367.85987
mummy-finance,2023-12-05,66036.27753
mummy-finance,2023-12-06,52141.71186
mummy-finance,2023-12-07,62086.92085
mummy-finance,2023-12-08,85500.53988
mummy-finance,2023-12-09,50747.94011
mummy-finance,2023-12-10,55268.46559
mummy-finance,2023-12-11,51270.19448
mummy-finance,2023-12-12,53141.10039
mummy-finance,2023-12-13,50697.43722
mummy-finance,2023-12-14,49162.01414
mummy-finance,2023-12-15,49761.41836
mummy-finance,2023-12-16,48734.33015
mummy-finance,2023-12-17,65871.89615
mummy-finance,2023-12-18,49366.41762
mummy-finance,2023-12-19,49897.31
mummy-finance,2023-12-20,51141.60153
mummy-finance,2023-12-21,48664.24181
mummy-finance,2023-12-22,54239.92076
mummy-finance,2023-12-23,68310.99929
mummy-finance,2023-12-24,50789.90343
mummy-finance,2023-12-25,50934.76235
mummy-finance,2023-12-26,51813.3351
mummy-finance,2023-12-27,48766.69437
mummy-finance,2023-12-28,49914.29915
mummy-finance,2023-12-29,50193.00023
mummy-finance,2023-12-30,59376.30512
mummy-finance,2023-12-31,50422.00931
mummy-finance,2024-01-01,50611.65916
mummy-finance,2024-01-02,50760.87369
mummy-finance,2024-01-03,48464.56837
mummy-finance,2024-01-04,48574.59784
mummy-finance,2024-01-05,48630.73794
mummy-finance,2024-01-06,48676.90635
mummy-finance,2024-01-07,48773.35711
mummy-finance,2024-01-08,48939.81548
mummy-finance,2024-01-09,48672.02056
mummy-finance,2024-01-10,48608.21151
mummy-finance,2024-01-11,48827.80082
mummy-finance,2024-01-12,48952.78023
mummy-finance,2024-01-13,48994.17418
mummy-finance,2024-01-14,49043.18357
mummy-finance,2024-01-15,49043.08746
mummy-finance,2024-01-16,49050.77907
mummy-finance,2024-01-17,48424.11098
mummy-finance,2024-01-18,48431.63258
mummy-finance,2024-01-19,48449.33484
mummy-finance,2024-01-20,48475.3986
mummy-finance,2024-01-21,48475.71338
mummy-finance,2024-01-22,48475.81678
mummy-finance,2024-01-23,48483.06079
mummy-finance,2024-01-24,48420.30757
mummy-finance,2024-01-25,48437.30956
mummy-finance,2024-01-26,48438.87313
mummy-finance,2024-01-27,47868.51347
mummy-finance,2024-01-28,47871.02576
mummy-finance,2024-01-29,42562.08139
mummy-finance,2024-01-30,38915.84293
mummy-finance,2024-01-31,32229.90187
mummy-finance,2024-02-01,51230.49336
mummy-finance,2024-02-02,44868.53809
mummy-finance,2024-02-03,44456.13934
mummy-finance,2024-02-04,44948.60422
mummy-finance,2024-02-05,42773.94038
mummy-finance,2024-02-06,41155.04438
mummy-finance,2024-02-07,37198.16881
mummy-finance,2024-02-08,25971.64006
mummy-finance,2024-02-09,26587.16776
