protocol,date,op_value
uniswap,2023-11-01,5673036.57323
uniswap,2023-11-02,5095056.39479
uniswap,2023-11-03,6354963.35145
uniswap,2023-11-04,5180455.94486
uniswap,2023-11-05,4182653.3867
uniswap,2023-11-06,4075889.30512
uniswap,2023-11-07,3926903.08918
uniswap,2023-11-08,4901923.62749
uniswap,2023-11-09,4292887.13768
uniswap,2023-11-10,3679603.98118
uniswap,2023-11-11,3726487.78177
uniswap,2023-11-12,4438725.90271
uniswap,2023-11-13,2779074.2651
uniswap,2023-11-14,4203040.42696
uniswap,2023-11-15,3185773.26791
uniswap,2023-11-16,3697071.80609
uniswap,2023-11-17,3279868.57851
uniswap,2023-11-18,4916593.0837
uniswap,2023-11-19,4603926.34602
uniswap,2023-11-20,4099642.00203
uniswap,2023-11-21,5109348.11327
uniswap,2023-11-22,6044351.02235
uniswap,2023-11-23,5289625.29599
uniswap,2023-11-24,14495646.934015
uniswap,2023-11-25,5234034.82373
uniswap,2023-11-26,5222257.12222
uniswap,2023-11-27,4568652.03018
uniswap,2023-11-28,5142439.75781
uniswap,2023-11-29,5560119.69207
uniswap,2023-11-30,5493855.92753
uniswap,2023-12-01,5599710.96888
uniswap,2023-12-02,5385929.4903
uniswap,2023-12-03,4806068.52909
uniswap,2023-12-04,5365468.69056
uniswap,2023-12-05,5303330.74629
uniswap,2023-12-06,5108789.9988
uniswap,2023-12-07,5536870.73014
uniswap,2023-12-08,2384551.88788
uniswap,2023-12-09,2869749.8914
uniswap,2023-12-10,2560642.79722
uniswap,2023-12-11,2432506.74843
uniswap,2023-12-12,2481156.05486
uniswap,2023-12-13,2014513.01043
uniswap,2023-12-14,3141247.052
uniswap,2023-12-15,3990322.76027
uniswap,2023-12-16,3802650.13347
uniswap,2023-12-17,3309647.47544
uniswap,2023-12-18,3956533.05416
uniswap,2023-12-19,2850931.84469
uniswap,2023-12-20,3493927.8247
uniswap,2023-12-21,3029877.07676
uniswap,2023-12-22,1513453.22591
uniswap,2023-12-23,976969.46633
uniswap,2023-12-24,981722.02552
uniswap,2023-12-25,1276026.4744
uniswap,2023-12-26,1772691.87917
uniswap,2023-12-27,1147609.30716
uniswap,2023-12-28,1079603.36489
uniswap,2023-12-29,1995468.75606
uniswap,2023-12-30,1304566.46554
uniswap,2023-12-31,1739015.46385
uniswap,2024-01-01,1600689.12282
uniswap,2024-01-02,1609243.5148
uniswap,2024-01-03,1980994.67047
uniswap,2024-01-04,2058147.53489
uniswap,2024-01-05,1449781.35572
uniswap,2024-01-06,2100753.92811
uniswap,2024-01-07,2124642.44048
uniswap,2024-01-08,2423683.80159
uniswap,2024-01-09,1937662.42667
uniswap,2024-01-10,1431806.16745
uniswap,2024-01-11,1992766.3058
uniswap,2024-01-12,1894112.86618
uniswap,2024-01-13,1815343.77424
uniswap,2024-01-14,2193982.22185
uniswap,2024-01-15,2597329.7447
uniswap,2024-01-16,2424809.232
uniswap,2024-01-17,2306391.00361
uniswap,2024-01-18,2523168.85253
uniswap,2024-01-19,2714616.99762
uniswap,2024-01-20,2570851.72318
uniswap,2024-01-21,2551126.82482
uniswap,2024-01-22,2641576.95491
uniswap,2024-01-23,2493535.48402
uniswap,2024-01-24,2436990.74461
uniswap,2024-01-25,2399936.18879
uniswap,2024-01-26,2094175.46549
uniswap,2024-01-27,1952348.75943
uniswap,2024-01-28,1854935.36101
uniswap,2024-01-29,1991659.93549
uniswap,2024-01-30,1758929.96959
uniswap,2024-01-31,1993990.9662
uniswap,2024-02-01,2412761.42883
uniswap,2024-02-02,2149060.28977
uniswap,2024-02-03,2079363.47382
uniswap,2024-02-04,2221382.58385
uniswap,2024-02-05,2200894.7172
uniswap,2024-02-06,1890955.54357
uniswap,2024-02-07,1603867.88078
uniswap,2024-02-08,1737079.93559
uniswap,2024-02-09,1932317.82033
uniswap,2024-02-10,1822474.48261
uniswap,2024-02-11,2039763.06848
uniswap,2024-02-12,1631642.73178
uniswap,2024-02-13,1621183.78052
uniswap,2024-02-14,1718755.24807
uniswap,2024-02-15,1875442.71311
uniswap,2024-02-16,2046019.72542
uniswap,2024-02-17,2352178.57929
uniswap,2024-02-18,2444360.27516
uniswap,2024-02-19,2182437.93754
uniswap,2024-02-20,2091674.24179
uniswap,2024-02-21,2213293.30891
uniswap,2024-02-22,13217501.451074999
uniswap,2024-02-23,13217502.451074999
uniswap,2024-02-24,13217502.471965
uniswap,2024-02-25,13217502.471965
uniswap,2024-02-26,13218026.424385
uniswap,2024-02-27,13218026.936485
uniswap,2024-02-28,13218026.955745
uniswap,2024-02-29,13218027.014364999
uniswap,2024-03-01,13218027.014364999
uniswap,2024-03-02,13218026.947765
uniswap,2024-03-03,13218026.979984999
uniswap,2024-03-04,13218026.976985
uniswap,2024-03-05,13218026.980884999
uniswap,2024-03-06,13218026.917245
uniswap,2024-03-07,13217502.964814998
uniswap,2024-03-08,13217502.964814998
uniswap,2024-03-09,13217502.964814998
uniswap,2024-03-10,13217503.325215
uniswap,2024-03-11,13217503.244365
uniswap,2024-03-12,13217503.214095
uniswap,2024-03-13,13217503.214965
uniswap,2024-03-14,13217503.288054999
uniswap,2024-03-15,13217503.278685
uniswap,2024-03-16,13217503.348354999
uniswap,2024-03-17,13217503.945744999
uniswap,2024-03-18,13217503.955415
uniswap,2024-03-19,13217504.008225001
uniswap,2024-03-20,13217503.903195001
uniswap,2024-03-21,13217503.954684999
uniswap,2024-03-22,13217503.968435
uniswap,2024-03-23,13217504.042075
uniswap,2024-03-24,13217504.031605002
uniswap,2024-03-25,13217503.998645
uniswap,2024-03-26,13217607.550065
uniswap,2024-03-27,13217707.236814998
uniswap,2024-03-28,3286651.22233
uniswap,2024-03-29,3289549.8124300004
uniswap,2024-03-30,3010828.37605
uniswap,2024-03-31,3168283.5823000004
uniswap,2024-04-01,3436096.4341499996
uniswap,2024-04-02,3708227.3563800002
uniswap,2024-04-03,3771056.57988
uniswap,2024-04-04,3658351.43993
uniswap,2024-04-05,3843215.5961700003
uniswap,2024-04-06,4075184.5801299997
uniswap,2024-04-07,3803620.65815
uniswap,2024-04-08,3627018.48783
uniswap,2024-04-09,3554985.1846800004
uniswap,2024-04-10,4100015.55127
uniswap,2024-04-11,4019815.72797
uniswap,2024-04-12,4061633.5326
uniswap,2024-04-13,4028591.3448099997
uniswap,2024-04-14,4224681.80889
uniswap,2024-04-15,3788432.93004
uniswap,2024-04-16,3912412.24031
uniswap,2024-04-17,3847207.34854
uniswap,2024-04-18,3890533.28736
uniswap,2024-04-19,3923186.76447
uniswap,2024-04-20,3876313.90634
uniswap,2024-04-21,3342920.54215
uniswap,2024-04-22,3739932.8127200003
uniswap,2024-04-23,3369315.21233
uniswap,2024-04-24,3765451.33073
uniswap,2024-04-25,3885646.59505
uniswap,2024-04-26,3768014.78948
uniswap,2024-04-27,3856510.7801900003
uniswap,2024-04-28,3155077.4257900002
uniswap,2024-04-29,3024527.2656
uniswap,2024-04-30,3480984.98016
uniswap,2024-05-01,3012370.39665
uniswap,2024-05-02,2633151.52815
uniswap,2024-05-03,2390100.4644400002
uniswap,2024-05-04,2663792.1520599998
uniswap,2024-05-05,2765293.4485799996
uniswap,2024-05-06,2818049.8204
uniswap,2024-05-07,3038614.1266400004
uniswap,2024-05-08,3268008.74095
uniswap,2024-05-09,3374275.59521
uniswap,2024-05-10,3311648.8525300003
uniswap,2024-05-11,3334162.47307
uniswap,2024-05-12,3263449.83973
uniswap,2024-05-13,3330933.60972
uniswap,2024-05-14,3481606.91989
uniswap,2024-05-15,3601025.85652
uniswap,2024-05-16,3512450.33918
uniswap,2024-05-17,3700119.48422
uniswap,2024-05-18,3361529.27129
uniswap,2024-05-19,3503352.63478
uniswap,2024-05-20,3693406.45109
uniswap,2024-05-21,3523092.59977
uniswap,2024-05-22,3795025.5549899996
uniswap,2024-05-23,4023517.0116600003
uniswap,2024-05-24,3941038.58757
uniswap,2024-05-25,4085573.83669
uniswap,2024-05-26,4070021.11553
uniswap,2024-05-27,4151400.4896199997
uniswap,2024-05-28,4079173.88162
uniswap,2024-05-29,4090243.8928300003
uniswap,2024-05-30,4160818.4213400004
uniswap,2024-05-31,4125692.9832599997
uniswap,2024-06-01,4217799.165505
uniswap,2024-06-02,4261543.325395
uniswap,2024-06-03,4354624.92228
uniswap,2024-06-04,4110465.68428
uniswap,2024-06-05,3968402.0259499997
uniswap,2024-06-06,3838058.2588000004
uniswap,2024-06-07,3861696.09953
uniswap,2024-06-08,4134811.6781200003
uniswap,2024-06-09,4176241.2151699997
uniswap,2024-06-10,4009621.0166800003
uniswap,2024-06-11,3941410.9262
uniswap,2024-06-12,3986063.94795
uniswap,2024-06-13,3871361.3996800003
uniswap,2024-06-14,4145243.0477799997
uniswap,2024-06-15,4182117.9009
uniswap,2024-06-16,3982075.6905199997
uniswap,2024-06-17,3995017.38914
uniswap,2024-06-18,4140407.2680099998
uniswap,2024-06-19,4152461.32184
uniswap,2024-06-20,4014762.59154
uniswap,2024-06-21,11942885.846420001
uniswap,2024-06-22,4351709.70261
uniswap,2024-06-23,4345773.101849999
uniswap,2024-06-24,11726789.18313
uniswap,2024-06-25,4093870.97639
uniswap,2024-06-26,4138226.07019
uniswap,2024-06-27,3940067.87238
uniswap,2024-06-28,4080284.98801
uniswap,2024-06-29,4100657.10995
uniswap,2024-06-30,4126491.73263
uniswap,2024-07-01,4030943.68094
uniswap,2024-07-02,4149255.0677
uniswap,2024-07-03,4094560.87336
uniswap,2024-07-04,4187363.87726
uniswap,2024-07-05,4083891.0460099997
uniswap,2024-07-06,4070280.73216
uniswap,2024-07-07,3710932.86507
uniswap,2024-07-08,3839330.3522699997
uniswap,2024-07-09,3555281.16371
uniswap,2024-07-10,3269379.94821
uniswap,2024-07-11,3269239.13447
uniswap,2024-07-12,3340408.7608499997
uniswap,2024-07-13,3276156.50631
uniswap,2024-07-14,3409796.69107
uniswap,2024-07-15,3050932.37694
uniswap,2024-07-16,3387373.07098
uniswap,2024-07-17,3636263.89467
uniswap,2024-07-18,3416694.9683000003
uniswap,2024-07-19,3671734.7742899996
uniswap,2024-07-20,3076880.72313
uniswap,2024-07-21,3512271.09753
uniswap,2024-07-22,3121559.50651
uniswap,2024-07-23,3514629.836
uniswap,2024-07-24,3554757.24688
uniswap,2024-07-25,3958406.9136799998
uniswap,2024-07-26,3783392.42344
uniswap,2024-07-27,3850217.92317
uniswap,2024-07-28,3623314.68461
uniswap,2024-07-29,4166288.68803
uniswap,2024-07-30,4319283.046370001
uniswap,2024-07-31,4390822.70677
uniswap,2024-08-01,4331607.86819
uniswap,2024-08-02,3842817.30573
uniswap,2024-08-03,3848994.8488499997
uniswap,2024-08-04,3783298.62945
uniswap,2024-08-05,3743233.18836
uniswap,2024-08-06,3899225.66653
uniswap,2024-08-07,3484390.66487
uniswap,2024-08-08,3667198.82682
uniswap,2024-08-09,3462186.90544
uniswap,2024-08-10,3251550.9129399997
uniswap,2024-08-11,3234256.05599
uniswap,2024-08-12,3537905.05399
uniswap,2024-08-13,3625858.37445
uniswap,2024-08-14,3504498.27282
uniswap,2024-08-15,3613204.01193
uniswap,2024-08-16,3744327.75785
uniswap,2024-08-17,3470087.4698
uniswap,2024-08-18,3271355.48974
uniswap,2024-08-19,3272148.7498600003
uniswap,2024-08-20,3141776.55496
uniswap,2024-08-21,3192171.27886
uniswap,2024-08-22,2855173.41184
uniswap,2024-08-23,2703083.59676
uniswap,2024-08-24,2772499.69005
uniswap,2024-08-25,2818561.67276
uniswap,2024-08-26,3029425.25699
uniswap,2024-08-27,3246116.9915
uniswap,2024-08-28,3171266.0281
uniswap,2024-08-29,3216303.93267
uniswap,2024-08-30,3254921.28359
uniswap,2024-08-31,2867548.88884
uniswap,2024-09-01,3135638.83626
uniswap,2024-09-02,3211360.02566
uniswap,2024-09-03,3284433.28713
uniswap,2024-09-04,3258442.16359
uniswap,2024-09-05,3288563.09064
uniswap,2024-09-06,2962853.61519
uniswap,2024-09-07,2640255.5907799997
uniswap,2024-09-08,2488149.19622
uniswap,2024-09-09,2629646.83209
uniswap,2024-09-10,2394202.14559
uniswap,2024-09-11,2396648.9546100004
uniswap,2024-09-12,2584437.80685
uniswap,2024-09-13,2694546.3586999997
uniswap,2024-09-14,2774020.17635
uniswap,2024-09-15,2574944.9273099997
uniswap,2024-09-16,2773560.58666
uniswap,2024-09-17,2864238.90522
uniswap,2024-09-18,2939856.77409
uniswap,2024-09-19,2773227.11107
uniswap,2024-09-20,2470361.2361899996
uniswap,2024-09-21,2409856.9091600003
uniswap,2024-09-22,2234551.90074
uniswap,2024-09-23,2431272.9834700003
uniswap,2024-09-24,2636077.64701
uniswap,2024-09-25,2412169.7691099998
uniswap,2024-09-26,2391428.48774
uniswap,2024-09-27,2380681.30025
uniswap,2024-09-28,2089657.43478
uniswap,2024-09-29,2175879.9943
uniswap,2024-09-30,2112240.17393
uniswap,2024-10-01,2459901.76591
uniswap,2024-10-02,2527794.8921499997
uniswap,2024-10-03,2687318.30284
uniswap,2024-10-04,2882552.4055600003
uniswap,2024-10-05,2577907.40451
uniswap,2024-10-06,2569761.1755
uniswap,2024-10-07,2361554.87011
uniswap,2024-10-08,2301731.84145
uniswap,2024-10-09,3013414.90508
uniswap,2024-10-10,3317258.56917
uniswap,2024-10-11,3229400.3479299997
uniswap,2024-10-12,2730530.5049199997
uniswap,2024-10-13,2808266.34955
uniswap,2024-10-14,2877230.77715
uniswap,2024-10-15,2961194.59888
uniswap,2024-10-16,3113982.64412
uniswap,2024-10-17,2971328.57642
uniswap,2024-10-18,3273362.28514
uniswap,2024-10-19,3190186.59374
uniswap,2024-10-20,3280861.2807899998
uniswap,2024-10-21,3053554.8040699996
uniswap,2024-10-22,3228646.39582
uniswap,2024-10-23,3226451.8589899996
uniswap,2024-10-24,2943422.6675
uniswap,2024-10-25,3036555.13379
uniswap,2024-10-26,3230406.31318
uniswap,2024-10-27,3586120.24155
uniswap,2024-10-28,3484070.5137300002
uniswap,2024-10-29,3475645.7398
uniswap,2024-10-30,3318235.25653
uniswap,2024-10-31,3292540.07416
uniswap,2024-11-01,3452055.11093
uniswap,2024-11-02,3767896.57358
uniswap,2024-11-03,3789685.71412
uniswap,2024-11-04,3744773.70427
uniswap,2024-11-05,3890680.99722
uniswap,2024-11-06,3690161.94476
uniswap,2024-11-07,3615818.8955
uniswap,2024-11-08,3934130.8201400004
uniswap,2024-11-09,4041737.06611
uniswap,2024-11-10,10458619.73408
uniswap,2024-11-11,3975494.6496900003
uniswap,2024-11-12,3900998.40804
uniswap,2024-11-13,4047373.07622
uniswap,2024-11-14,4164919.88575
uniswap,2024-11-15,4459403.43695
uniswap,2024-11-16,4150671.4682899998
uniswap,2024-11-17,3410274.93799
uniswap,2024-11-18,3792018.60525
uniswap,2024-11-19,3470951.40855
uniswap,2024-11-20,3481426.6481
uniswap,2024-11-21,3916360.57694
uniswap,2024-11-22,3128122.9680000003
uniswap,2024-11-23,2872501.19859
uniswap,2024-11-24,3005835.01581
uniswap,2024-11-25,3113439.2635999997
uniswap,2024-11-26,2954927.47261
uniswap,2024-11-27,3209689.27349
uniswap,2024-11-28,2871826.5761
uniswap,2024-11-29,3269610.84366
uniswap,2024-11-30,3067666.50841
uniswap,2024-12-01,2989952.91055
uniswap,2024-12-02,10733874.41172
