protocol,date,op_value
defi.money,2024-09-11,65.60702
defi.money,2024-09-12,526.40126
defi.money,2024-09-13,526.40126
defi.money,2024-09-14,526.40126
defi.money,2024-09-15,526.40126
defi.money,2024-09-16,526.40126
defi.money,2024-09-17,526.20126
defi.money,2024-09-18,526.20126
defi.money,2024-09-19,927.16687
defi.money,2024-09-20,927.16687
defi.money,2024-09-21,927.17687
defi.money,2024-09-22,927.17687
defi.money,2024-09-23,1295.41658
defi.money,2024-09-24,1336.88627
defi.money,2024-09-25,1336.88627
defi.money,2024-09-26,1339.88627
defi.money,2024-09-27,1340.99089
defi.money,2024-09-28,1340.99089
defi.money,2024-09-29,1340.99089
defi.money,2024-09-30,1393.70221
defi.money,2024-10-01,1393.70221
defi.money,2024-10-02,1383.62458
defi.money,2024-10-03,1267.84356
defi.money,2024-10-04,1111.00496
defi.money,2024-10-05,1206.17693
defi.money,2024-10-06,1206.17693
defi.money,2024-10-07,1337.49128
defi.money,2024-10-08,1470.34996
defi.money,2024-10-09,1469.4695
defi.money,2024-10-10,1857.88534
defi.money,2024-10-11,2173.92232
defi.money,2024-10-12,2165.80818
defi.money,2024-10-13,2347.02128
defi.money,2024-10-14,2347.02128
defi.money,2024-10-15,2351.61856
defi.money,2024-10-16,2853.90405
defi.money,2024-10-17,2921.90405
defi.money,2024-10-18,2963.17405
defi.money,2024-10-19,2970.01983
defi.money,2024-10-20,3037.45011
defi.money,2024-10-21,3197.84967
defi.money,2024-10-22,3646.88983
defi.money,2024-10-23,3646.88983
defi.money,2024-10-24,85356.42363
defi.money,2024-10-25,85356.42363
defi.money,2024-10-26,85507.82148
defi.money,2024-10-27,85757.82148
defi.money,2024-10-28,85766.18892
defi.money,2024-10-29,100009.27585
defi.money,2024-10-30,100009.77585
defi.money,2024-10-31,100295.67392
defi.money,2024-11-01,86052.587
defi.money,2024-11-02,86056.06518
defi.money,2024-11-03,86080.18206
defi.money,2024-11-04,86074.77171
defi.money,2024-11-05,85843.79324
defi.money,2024-11-06,86082.31052
defi.money,2024-11-07,97958.38266
defi.money,2024-11-08,107958.38266
defi.money,2024-11-09,107818.46331
defi.money,2024-11-10,127612.03844
defi.money,2024-11-11,127622.03844
defi.money,2024-11-12,128748.32898
defi.money,2024-11-13,128943.20261
defi.money,2024-11-14,128943.20261
defi.money,2024-11-15,138505.4866
defi.money,2024-11-16,131687.0389
defi.money,2024-11-17,166639.62629
defi.money,2024-11-18,166639.62629
defi.money,2024-11-19,166639.62629
defi.money,2024-11-20,166634.74629
defi.money,2024-11-21,166634.76914
defi.money,2024-11-22,178207.61055
defi.money,2024-11-23,178199.63348
defi.money,2024-11-24,177729.53923
defi.money,2024-11-25,177745.0645
defi.money,2024-11-26,177745.0645
defi.money,2024-11-27,177762.41036
defi.money,2024-11-28,188618.57367
defi.money,2024-11-29,188676.73102
defi.money,2024-11-30,188676.73102
defi.money,2024-12-01,188676.73102
