protocol,date,op_value
solidly-v3,2024-07-24,6445.81973
solidly-v3,2024-07-25,7684.33313
solidly-v3,2024-07-26,6040.38058
solidly-v3,2024-07-27,6452.08691
solidly-v3,2024-07-28,5052.12765
solidly-v3,2024-07-29,8409.33017
solidly-v3,2024-07-30,8288.39906
solidly-v3,2024-07-31,5689.346
solidly-v3,2024-08-01,7656.26555
solidly-v3,2024-08-02,7090.34507
solidly-v3,2024-08-03,8736.08284
solidly-v3,2024-08-04,8783.03833
solidly-v3,2024-08-05,7374.37541
solidly-v3,2024-08-06,9289.10246
solidly-v3,2024-08-07,5535.22125
solidly-v3,2024-08-08,6081.19544
solidly-v3,2024-08-09,5425.74099
solidly-v3,2024-08-10,4082.77894
solidly-v3,2024-08-11,3657.99049
solidly-v3,2024-08-12,6234.84706
solidly-v3,2024-08-13,8874.73189
solidly-v3,2024-08-14,8632.46008
solidly-v3,2024-08-15,7544.41453
solidly-v3,2024-08-16,8639.63681
solidly-v3,2024-08-17,6819.69392
solidly-v3,2024-08-18,5708.16658
solidly-v3,2024-08-19,5869.90281
solidly-v3,2024-08-20,5325.49656
solidly-v3,2024-08-21,5312.6932
solidly-v3,2024-08-22,3634.29051
solidly-v3,2024-08-23,2613.63933
solidly-v3,2024-08-24,2575.6244
solidly-v3,2024-08-25,2548.40969
solidly-v3,2024-08-26,3229.68874
solidly-v3,2024-08-27,3526.10575
solidly-v3,2024-08-28,3014.63277
solidly-v3,2024-08-29,3111.52081
solidly-v3,2024-08-30,3142.58657
solidly-v3,2024-08-31,2202.54875
solidly-v3,2024-09-01,2882.30738
solidly-v3,2024-09-02,3010.40318
solidly-v3,2024-09-03,3470.89647
solidly-v3,2024-09-04,3471.71817
solidly-v3,2024-09-05,3618.36398
solidly-v3,2024-09-06,2709.34874
solidly-v3,2024-09-07,1867.45878
solidly-v3,2024-09-08,1541.29758
solidly-v3,2024-09-09,1574.95572
solidly-v3,2024-09-10,1187.24276
solidly-v3,2024-09-11,948.20004
solidly-v3,2024-09-12,1055.20086
solidly-v3,2024-09-13,1172.48458
solidly-v3,2024-09-14,1346.37039
solidly-v3,2024-09-15,1218.00888
