protocol,date,op_value
moonwell,2024-09-11,412607.12128
moonwell,2024-09-12,414479.20393
moonwell,2024-09-13,415073.72869
moonwell,2024-09-14,416331.97861
moonwell,2024-09-15,425414.91852
moonwell,2024-09-16,425440.23207
moonwell,2024-09-17,435385.84734
moonwell,2024-09-18,435933.02063
moonwell,2024-09-19,432890.17126
moonwell,2024-09-20,450916.91121
moonwell,2024-09-21,458700.9959
moonwell,2024-09-22,461797.44301
moonwell,2024-09-23,461477.84149
moonwell,2024-09-24,461712.08742
moonwell,2024-09-25,462077.3716
moonwell,2024-09-26,471559.0327
moonwell,2024-09-27,482256.39472
moonwell,2024-09-28,498976.46742
moonwell,2024-09-29,501412.91066
moonwell,2024-09-30,496865.22342
moonwell,2024-10-01,492369.4375
moonwell,2024-10-02,497985.02868
moonwell,2024-10-03,507321.98024
moonwell,2024-10-04,516615.73482
moonwell,2024-10-05,518446.03454
moonwell,2024-10-06,506769.82061
moonwell,2024-10-07,508220.80703
moonwell,2024-10-08,507976.58074
moonwell,2024-10-09,510592.88628
moonwell,2024-10-10,511590.00239
moonwell,2024-10-11,517515.11844
moonwell,2024-10-12,525833.29339
moonwell,2024-10-13,527742.74343
moonwell,2024-10-14,541299.62517
moonwell,2024-10-15,544021.36939
moonwell,2024-10-16,550164.55366
moonwell,2024-10-17,562157.40984
moonwell,2024-10-18,644224.64416
moonwell,2024-10-19,647709.3965
moonwell,2024-10-20,642720.88197
moonwell,2024-10-21,647753.08758
moonwell,2024-10-22,646370.27301
moonwell,2024-10-23,646748.12376
moonwell,2024-10-24,654980.45822
moonwell,2024-10-25,668897.39959
moonwell,2024-10-26,677583.19056
moonwell,2024-10-27,682175.4043
moonwell,2024-10-28,695584.50286
moonwell,2024-10-29,792455.46762
moonwell,2024-10-30,803138.8738
moonwell,2024-10-31,727916.9503
moonwell,2024-11-01,964262.42807
moonwell,2024-11-02,986642.92424
moonwell,2024-11-03,992876.64819
moonwell,2024-11-04,1000969.19579
moonwell,2024-11-05,1018317.97413
moonwell,2024-11-06,1022709.69667
moonwell,2024-11-07,1032695.68282
moonwell,2024-11-08,1035977.97462
moonwell,2024-11-09,1021066.87342
moonwell,2024-11-10,1031284.0381
moonwell,2024-11-11,1059177.55411
moonwell,2024-11-12,975893.63174
moonwell,2024-11-13,1001404.40911
moonwell,2024-11-14,1000591.60737
moonwell,2024-11-15,1008425.23411
moonwell,2024-11-16,1031251.3558
moonwell,2024-11-17,1040671.38957
moonwell,2024-11-18,1054090.84853
moonwell,2024-11-19,1099918.54313
moonwell,2024-11-20,1100302.9086
moonwell,2024-11-21,1106887.30037
moonwell,2024-11-22,1067674.12292
moonwell,2024-11-23,1055034.46801
moonwell,2024-11-24,1072739.02809
moonwell,2024-11-25,1064924.09021
moonwell,2024-11-26,1047844.64301
moonwell,2024-11-27,1061755.20342
moonwell,2024-11-28,1076897.82194
moonwell,2024-11-29,1099952.82755
moonwell,2024-11-30,1097067.49097
moonwell,2024-12-01,1071079.76174
