protocol,date,op_value
qidao,2023-11-01,87623.97668
qidao,2023-11-02,86269.46895
qidao,2023-11-03,85834.43487
qidao,2023-11-04,85434.43487
qidao,2023-11-05,85329.43487
qidao,2023-11-06,84829.43487
qidao,2023-11-07,84430.719
qidao,2023-11-08,84372.90585
qidao,2023-11-09,84128.69477
qidao,2023-11-10,83908.32168
qidao,2023-11-11,83850.47972
qidao,2023-11-12,80994.7616
qidao,2023-11-13,80989.1218
qidao,2023-11-14,80639.1218
qidao,2023-11-15,80639.1218
qidao,2023-11-16,80183.39469
qidao,2023-11-17,79476.28745
qidao,2023-11-18,79376.28745
qidao,2023-11-19,79376.28745
qidao,2023-11-20,79073.13774
qidao,2023-11-21,78864.88461
qidao,2023-11-22,78864.88461
qidao,2023-11-23,78861.64135
qidao,2023-11-24,78811.64135
qidao,2023-11-25,78808.35295
qidao,2023-11-26,78483.63436
qidao,2023-11-27,77953.58782
qidao,2023-11-28,77953.58782
qidao,2023-11-29,77953.58782
qidao,2023-11-30,77953.58782
qidao,2023-12-01,77883.58782
qidao,2023-12-02,77883.58782
qidao,2023-12-03,77883.58782
qidao,2023-12-04,77853.12399
qidao,2023-12-05,77853.12399
qidao,2023-12-06,77853.12399
qidao,2023-12-07,76533.12399
qidao,2023-12-08,76326.06868
qidao,2023-12-09,76326.06868
qidao,2023-12-10,75979.47451
qidao,2023-12-11,75978.76699
qidao,2023-12-12,75714.85089
qidao,2023-12-13,75517.68951
qidao,2023-12-14,75445.37998
qidao,2023-12-15,75445.37998
qidao,2023-12-16,75177.59746
qidao,2023-12-17,74760.35018
qidao,2023-12-18,73517.10774
qidao,2023-12-19,73613.03582
qidao,2023-12-20,73242.34622
qidao,2023-12-21,72912.55484
qidao,2023-12-22,70822.11144
qidao,2023-12-23,70752.11144
qidao,2023-12-24,64057.65941
qidao,2023-12-25,63469.40298
qidao,2023-12-26,62719.48343
qidao,2023-12-27,62384.48343
qidao,2023-12-28,61648.14194
qidao,2023-12-29,61528.14194
qidao,2023-12-30,61505.43034
qidao,2023-12-31,58052.88672
qidao,2024-01-01,57571.58073
qidao,2024-01-02,57241.65021
qidao,2024-01-03,57225.12937
qidao,2024-01-04,56793.59288
qidao,2024-01-05,56793.59288
qidao,2024-01-06,53896.91821
qidao,2024-01-07,51896.91821
qidao,2024-01-08,51340.2656
qidao,2024-01-09,49190.34607
qidao,2024-01-10,48737.37826
qidao,2024-01-11,48737.37826
qidao,2024-01-12,48047.32114
qidao,2024-01-13,47006.62448
qidao,2024-01-14,46368.19657
qidao,2024-01-15,44925.27163
qidao,2024-01-16,43763.41199
qidao,2024-01-17,43583.41199
qidao,2024-01-18,43576.3197
qidao,2024-01-19,43575.3197
qidao,2024-01-20,43570.74931
qidao,2024-01-21,43570.74931
qidao,2024-01-22,39904.93259
qidao,2024-01-23,39807.21252
qidao,2024-01-24,40496.87196
qidao,2024-01-25,40496.87196
qidao,2024-01-26,39961.15954
qidao,2024-01-27,39961.15954
qidao,2024-01-28,39961.15954
qidao,2024-01-29,39038.55774
qidao,2024-01-30,39038.55774
qidao,2024-01-31,39038.55774
qidao,2024-02-01,38705.16587
qidao,2024-02-02,38705.16587
qidao,2024-02-03,38705.16587
qidao,2024-02-04,38250.6147
qidao,2024-02-05,38129.76149
qidao,2024-02-06,37529.76149
qidao,2024-02-07,37529.76149
qidao,2024-02-08,37529.76149
qidao,2024-02-09,37529.76149
qidao,2024-02-10,37529.76149
qidao,2024-02-11,37529.76149
qidao,2024-02-12,37489.76149
qidao,2024-02-13,37266.8309
qidao,2024-02-14,37221.63846
qidao,2024-02-15,37036.4386
qidao,2024-02-16,37036.4386
qidao,2024-02-17,37036.4386
qidao,2024-02-18,37034.0386
qidao,2024-02-19,36821.06067
qidao,2024-02-20,36821.06067
qidao,2024-02-21,36721.06067
qidao,2024-02-22,36721.06067
qidao,2024-02-23,36721.06067
qidao,2024-02-24,36721.06067
qidao,2024-02-25,36721.06067
qidao,2024-02-26,36715.19456
qidao,2024-02-27,36715.19456
qidao,2024-02-28,35711.07051
qidao,2024-02-29,35702.73517
qidao,2024-03-01,34853.20347
qidao,2024-03-02,34851.97456
qidao,2024-03-03,34527.99357
qidao,2024-03-04,34249.1799
qidao,2024-03-05,34249.1799
qidao,2024-03-06,33993.1799
qidao,2024-03-07,33993.1799
qidao,2024-03-08,33983.1799
qidao,2024-03-09,33647.65184
qidao,2024-03-10,33647.65184
qidao,2024-03-11,33647.53137
qidao,2024-03-12,33124.22166
qidao,2024-03-13,33056.55481
qidao,2024-03-14,33056.55481
qidao,2024-03-15,32580.75159
qidao,2024-03-16,32573.63914
qidao,2024-03-17,32561.37006
qidao,2024-03-18,32552.65105
qidao,2024-03-19,32443.43038
qidao,2024-03-20,32434.25498
qidao,2024-03-21,32143.06697
qidao,2024-03-22,32113.76827
qidao,2024-03-23,32113.76827
qidao,2024-03-24,32101.52313
qidao,2024-03-25,32101.10177
qidao,2024-03-26,32086.12638
qidao,2024-03-27,31769.25736
qidao,2024-03-28,31393.824
qidao,2024-03-29,31243.14294
qidao,2024-03-30,31243.14294
qidao,2024-03-31,31243.14294
qidao,2024-04-01,31242.55861
qidao,2024-04-02,31242.55861
qidao,2024-04-03,31242.55861
qidao,2024-04-04,30976.94273
qidao,2024-04-05,30971.47124
qidao,2024-04-06,31515.12086
qidao,2024-04-07,31172.3997
qidao,2024-04-08,31171.95858
qidao,2024-04-09,31171.95858
qidao,2024-04-10,31171.95858
qidao,2024-04-11,31171.95858
qidao,2024-04-12,31035.79232
qidao,2024-04-13,30995.46712
qidao,2024-04-14,31413.09997
qidao,2024-04-15,26716.44479
