protocol,date,op_value
angle,2023-11-01,6497.31145
angle,2023-11-02,6497.31145
angle,2023-11-03,6497.31145
angle,2023-11-04,6497.31145
angle,2023-11-05,6497.31145
angle,2023-11-06,6497.31145
angle,2023-11-07,6278.09965
angle,2023-11-08,6278.09965
angle,2023-11-09,6278.09965
angle,2023-11-10,6278.09965
angle,2023-11-11,6278.09965
angle,2023-11-12,6308.09965
angle,2023-11-13,6366.66232
angle,2023-11-14,6396.66232
angle,2023-11-15,6396.66232
angle,2023-11-16,6396.66232
angle,2023-11-17,6396.66232
angle,2023-11-18,6396.66232
angle,2023-11-19,6396.66232
angle,2023-11-20,6643.94806
angle,2023-11-21,6643.94806
angle,2023-11-22,6646.18582
angle,2023-11-23,6646.18582
angle,2023-11-24,6646.18582
angle,2023-11-25,6646.18582
angle,2023-11-26,6647.18582
angle,2023-11-27,6647.18582
angle,2023-11-28,7221.01785
angle,2023-11-29,7251.01785
angle,2023-11-30,7251.01785
angle,2023-12-01,7251.01785
angle,2023-12-02,7251.01785
angle,2023-12-03,7251.01785
angle,2023-12-04,7251.01785
angle,2023-12-05,8473.62615
angle,2023-12-06,8513.62615
angle,2023-12-07,7939.79659
angle,2023-12-08,6890.4412
angle,2023-12-09,5946.08443
angle,2023-12-10,5946.08443
angle,2023-12-11,5922.37172
angle,2023-12-12,5952.37172
angle,2023-12-13,6528.29673
angle,2023-12-14,6708.62163
angle,2023-12-15,6708.62163
angle,2023-12-16,6708.62163
angle,2023-12-17,6708.62163
angle,2023-12-18,6738.62163
angle,2023-12-19,6738.62163
angle,2023-12-20,6738.62163
angle,2023-12-21,6738.62163
angle,2023-12-22,6738.62163
angle,2023-12-23,6738.62163
angle,2023-12-24,6738.62163
angle,2023-12-25,6768.62163
angle,2023-12-26,5917.37297
angle,2023-12-27,5917.37297
angle,2023-12-28,5917.37297
angle,2023-12-29,5917.37297
angle,2023-12-30,5916.37512
angle,2023-12-31,5916.37512
angle,2024-01-01,5946.37512
angle,2024-01-02,5946.37512
angle,2024-01-03,5946.37512
angle,2024-01-04,5946.37512
angle,2024-01-05,5946.37512
angle,2024-01-06,5946.37512
angle,2024-01-07,5946.37512
angle,2024-01-08,5976.37512
angle,2024-01-09,5823.64051
angle,2024-01-10,5823.64051
angle,2024-01-11,4709.20827
angle,2024-01-12,4708.21827
angle,2024-01-13,4708.21827
angle,2024-01-14,4708.21827
angle,2024-01-15,4738.21827
