protocol,date,op_value
aave-v3,2023-11-01,690015.476
aave-v3,2023-11-02,1190680.64711
aave-v3,2023-11-03,1186139.92552
aave-v3,2023-11-04,1191938.75543
aave-v3,2023-11-05,1187956.64821
aave-v3,2023-11-06,676018.34074
aave-v3,2023-11-07,638769.7499
aave-v3,2023-11-08,635088.36961
aave-v3,2023-11-09,628474.11466
aave-v3,2023-11-10,661451.8454
aave-v3,2023-11-11,654927.50145
aave-v3,2023-11-12,655235.8408
aave-v3,2023-11-13,671612.52533
aave-v3,2023-11-14,715805.1712
aave-v3,2023-11-15,1192893.57162
aave-v3,2023-11-16,1216051.3437
aave-v3,2023-11-17,1162101.82772
aave-v3,2023-11-18,1081337.57693
aave-v3,2023-11-19,1097956.83882
aave-v3,2023-11-20,1129744.68476
aave-v3,2023-11-21,1235545.96168
aave-v3,2023-11-22,1242023.78439
aave-v3,2023-11-23,1281360.13069
aave-v3,2023-11-24,1104439.90477
aave-v3,2023-11-25,1033100.28909
aave-v3,2023-11-26,700479.82064
aave-v3,2023-11-27,823680.32499
aave-v3,2023-11-28,834050.91789
aave-v3,2023-11-29,835439.25674
aave-v3,2023-11-30,895367.63455
aave-v3,2023-12-01,782105.53539
aave-v3,2023-12-02,809327.72561
aave-v3,2023-12-03,817545.85443
aave-v3,2023-12-04,1364216.80182
aave-v3,2023-12-05,1519546.68955
aave-v3,2023-12-06,1578667.60432
aave-v3,2023-12-07,1010086.70441
aave-v3,2023-12-08,1203318.63474
aave-v3,2023-12-09,1126265.56464
aave-v3,2023-12-10,1156237.36271
aave-v3,2023-12-11,1248262.41693
aave-v3,2023-12-12,1153662.57308
aave-v3,2023-12-13,2700877.36396
aave-v3,2023-12-14,4260642.71444
aave-v3,2023-12-15,4298368.09146
aave-v3,2023-12-16,4358207.8692
aave-v3,2023-12-17,4308453.04768
aave-v3,2023-12-18,4327514.83664
aave-v3,2023-12-19,4802622.67967
aave-v3,2023-12-20,4850826.74713
aave-v3,2023-12-21,4951045.94029
aave-v3,2023-12-22,4923385.30806
aave-v3,2023-12-23,4969597.36577
aave-v3,2023-12-24,5173058.2456
aave-v3,2023-12-25,5192618.78389
aave-v3,2023-12-26,5195016.06597
aave-v3,2023-12-27,5244227.38293
aave-v3,2023-12-28,5200373.70576
aave-v3,2023-12-29,5267872.68769
aave-v3,2023-12-30,5223127.20521
aave-v3,2023-12-31,4884287.70176
aave-v3,2024-01-01,4923764.019
aave-v3,2024-01-02,5053427.25013
aave-v3,2024-01-03,4964572.52438
aave-v3,2024-01-04,4947544.3043
aave-v3,2024-01-05,4917058.34239
aave-v3,2024-01-06,4703298.45008
aave-v3,2024-01-07,4692363.32279
aave-v3,2024-01-08,4676332.13788
aave-v3,2024-01-09,4603080.07732
aave-v3,2024-01-10,4675924.91757
aave-v3,2024-01-11,4779707.69047
aave-v3,2024-01-12,4889477.57593
aave-v3,2024-01-13,4837537.70703
aave-v3,2024-01-14,4826944.23558
aave-v3,2024-01-15,4846169.50754
aave-v3,2024-01-16,4929668.64152
aave-v3,2024-01-17,4877572.245
aave-v3,2024-01-18,4865163.05464
aave-v3,2024-01-19,4999833.8678
aave-v3,2024-01-20,5022030.82302
aave-v3,2024-01-21,4919730.60931
aave-v3,2024-01-22,5028681.879
aave-v3,2024-01-23,4974294.93756
aave-v3,2024-01-24,4951055.76788
aave-v3,2024-01-25,5066793.07879
aave-v3,2024-01-26,5074561.92904
aave-v3,2024-01-27,4815735.92884
aave-v3,2024-01-28,4724949.03428
aave-v3,2024-01-29,4716951.58498
aave-v3,2024-01-30,4840419.39263
aave-v3,2024-01-31,4911467.78318
aave-v3,2024-02-01,5028728.5836
aave-v3,2024-02-02,5040674.24614
aave-v3,2024-02-03,5075403.0872
aave-v3,2024-02-04,4993335.26363
aave-v3,2024-02-05,5197917.97554
aave-v3,2024-02-06,5083488.39925
aave-v3,2024-02-07,4978977.78507
aave-v3,2024-02-08,4997275.44029
aave-v3,2024-02-09,4898198.2511
aave-v3,2024-02-10,4922527.30316
aave-v3,2024-02-11,4862623.19489
aave-v3,2024-02-12,4940575.30863
aave-v3,2024-02-13,4977025.5598
aave-v3,2024-02-14,4996252.93288
aave-v3,2024-02-15,5057945.3868
aave-v3,2024-02-16,5145236.35494
aave-v3,2024-02-17,5154730.5777
aave-v3,2024-02-18,5141770.578
aave-v3,2024-02-19,5137119.83914
aave-v3,2024-02-20,5223257.97818
aave-v3,2024-02-21,5703985.19328
aave-v3,2024-02-22,5868201.28738
aave-v3,2024-02-23,5844833.61949
aave-v3,2024-02-24,5910335.12388
aave-v3,2024-02-25,6100081.20641
aave-v3,2024-02-26,6145100.47824
aave-v3,2024-02-27,6077255.85233
aave-v3,2024-02-28,5982987.45716
aave-v3,2024-02-29,5749885.00237
