protocol,date,op_value
contango-v2,2024-06-04,240.79386
contango-v2,2024-06-05,240.79442
contango-v2,2024-06-06,240.78214
contango-v2,2024-06-07,263.53243
contango-v2,2024-06-08,259.52712
contango-v2,2024-06-09,259.52728
contango-v2,2024-06-10,594.55033
contango-v2,2024-06-11,594.55053
contango-v2,2024-06-12,594.55075
contango-v2,2024-06-13,429.30149
contango-v2,2024-06-14,429.29747
contango-v2,2024-06-15,442.54184
contango-v2,2024-06-16,442.53922
contango-v2,2024-06-17,442.53629
contango-v2,2024-06-18,442.53335
contango-v2,2024-06-19,270.4052
contango-v2,2024-06-20,270.40138
contango-v2,2024-06-21,270.39872
contango-v2,2024-06-22,270.3955
contango-v2,2024-06-23,270.39208
contango-v2,2024-06-24,270.38869
contango-v2,2024-06-25,1610.65068
contango-v2,2024-06-26,2055.57338
contango-v2,2024-06-27,2220.86939
contango-v2,2024-06-28,2220.86964
contango-v2,2024-06-29,2220.86981
contango-v2,2024-06-30,2220.8802
contango-v2,2024-07-01,2216.8141
contango-v2,2024-07-02,2219.15651
contango-v2,2024-07-03,2219.1562
contango-v2,2024-07-04,2219.15597
contango-v2,2024-07-05,4921.49509
contango-v2,2024-07-06,6205.25104
contango-v2,2024-07-07,6205.28075
contango-v2,2024-07-08,6205.28398
contango-v2,2024-07-09,6280.37873
contango-v2,2024-07-10,6280.38076
contango-v2,2024-07-11,6280.38273
contango-v2,2024-07-12,-16282.18561
contango-v2,2024-07-13,-90137.27876
contango-v2,2024-07-14,-112025.13799
contango-v2,2024-07-15,-175420.5166
contango-v2,2024-07-16,-230595.28407
contango-v2,2024-07-17,-230602.14161
contango-v2,2024-07-18,-230608.96733
contango-v2,2024-07-19,-230616.0216
contango-v2,2024-07-20,-243123.01237
contango-v2,2024-07-21,-243100.38436
contango-v2,2024-07-22,-243108.65083
contango-v2,2024-07-23,-243117.35366
contango-v2,2024-07-24,-237241.0647
contango-v2,2024-07-25,-229764.45015
contango-v2,2024-07-26,-191119.33187
contango-v2,2024-07-27,-191125.19483
contango-v2,2024-07-28,-191131.34521
contango-v2,2024-07-29,-191137.88024
contango-v2,2024-07-30,-191028.45897
contango-v2,2024-07-31,-193385.31068
contango-v2,2024-08-01,-193391.32752
contango-v2,2024-08-02,-93795.61847
contango-v2,2024-08-03,6717.90421
contango-v2,2024-08-04,6767.84476
contango-v2,2024-08-05,6767.84275
contango-v2,2024-08-06,-26811.84797
contango-v2,2024-08-07,-109385.99229
contango-v2,2024-08-08,-109139.35556
contango-v2,2024-08-09,-109241.05775
contango-v2,2024-08-10,-109244.51524
contango-v2,2024-08-11,-108074.24297
contango-v2,2024-08-12,-109251.38113
contango-v2,2024-08-13,-109254.39876
contango-v2,2024-08-14,-109257.73948
contango-v2,2024-08-15,-108948.33614
contango-v2,2024-08-16,-108951.70227
contango-v2,2024-08-17,-108955.1998
contango-v2,2024-08-18,-108948.30153
contango-v2,2024-08-19,-108951.62429
contango-v2,2024-08-20,-108673.71491
contango-v2,2024-08-21,-108677.09618
contango-v2,2024-08-22,-108680.41066
contango-v2,2024-08-23,-109107.96014
contango-v2,2024-08-24,-108729.32833
contango-v2,2024-08-25,-149747.19755
contango-v2,2024-08-26,-149753.60887
contango-v2,2024-08-27,-149760.25596
contango-v2,2024-08-28,-149743.24658
contango-v2,2024-08-29,-149749.6429
contango-v2,2024-08-30,-149756.11751
contango-v2,2024-08-31,-151524.85915
contango-v2,2024-09-01,-151531.34066
contango-v2,2024-09-02,-151537.69898
contango-v2,2024-09-03,-151689.87299
contango-v2,2024-09-04,-151696.01646
contango-v2,2024-09-05,-150815.73159
contango-v2,2024-09-06,-150821.59717
contango-v2,2024-09-07,-126414.34449
contango-v2,2024-09-08,-126418.76485
contango-v2,2024-09-09,-126423.04139
contango-v2,2024-09-10,-126738.3276
contango-v2,2024-09-11,-124979.39702
contango-v2,2024-09-12,-124289.49187
contango-v2,2024-09-13,-124260.04585
contango-v2,2024-09-14,-124130.97871
contango-v2,2024-09-15,-124135.04321
contango-v2,2024-09-16,-124139.13877
contango-v2,2024-09-17,-124143.26329
contango-v2,2024-09-18,-124147.31472
contango-v2,2024-09-19,-124151.43986
contango-v2,2024-09-20,-124155.30466
contango-v2,2024-09-21,-124055.67007
contango-v2,2024-09-22,-219060.97239
contango-v2,2024-09-23,-219072.0505
contango-v2,2024-09-24,-219083.14555
contango-v2,2024-09-25,-218621.26124
contango-v2,2024-09-26,-218759.56084
contango-v2,2024-09-27,-218702.08707
contango-v2,2024-09-28,-218163.05765
contango-v2,2024-09-29,-218173.75936
contango-v2,2024-09-30,-218184.75803
contango-v2,2024-10-01,-218196.2361
contango-v2,2024-10-02,-209186.77952
contango-v2,2024-10-03,-209197.80897
contango-v2,2024-10-04,-209105.06711
contango-v2,2024-10-05,-209115.9293
contango-v2,2024-10-06,-209126.60963
contango-v2,2024-10-07,-209137.35589
contango-v2,2024-10-08,-209147.89048
contango-v2,2024-10-16,-269671.67612
contango-v2,2024-10-30,-263692.46849
contango-v2,2024-10-31,-263674.67344
contango-v2,2024-11-01,-263693.3868
contango-v2,2024-11-02,-268211.56423
contango-v2,2024-11-03,-268451.0179
contango-v2,2024-11-04,-264132.49521
contango-v2,2024-11-05,-208824.69988
contango-v2,2024-11-06,-208824.71498
contango-v2,2024-11-07,-266839.70105
contango-v2,2024-11-08,-206537.78685
contango-v2,2024-11-09,-204448.37189
contango-v2,2024-11-10,-203990.4279
contango-v2,2024-11-11,-204471.20575
contango-v2,2024-11-12,-204232.42954
contango-v2,2024-11-13,-204047.1036
contango-v2,2024-11-14,-203902.09056
contango-v2,2024-11-15,-203282.01199
contango-v2,2024-11-16,-203727.60528
contango-v2,2024-11-17,-203738.5761
contango-v2,2024-11-18,-203749.95265
contango-v2,2024-11-19,-203764.12364
contango-v2,2024-11-20,-203139.19194
contango-v2,2024-11-21,-203400.67523
contango-v2,2024-11-22,-208669.19678
contango-v2,2024-11-23,-208486.23498
contango-v2,2024-11-24,-208500.05963
contango-v2,2024-11-25,-208511.68686
contango-v2,2024-11-26,-214021.43092
contango-v2,2024-11-27,-212698.73682
contango-v2,2024-11-28,-212546.42133
contango-v2,2024-11-29,-212765.14283
contango-v2,2024-11-30,-212778.16147
contango-v2,2024-12-01,28619.82459
