protocol,date,op_value
mux-perps,2023-11-01,253159.86128
mux-perps,2023-11-02,253077.45272
mux-perps,2023-11-03,253162.206
mux-perps,2023-11-04,253333.45272
mux-perps,2023-11-05,253334.44109
mux-perps,2023-11-06,252824.79417
mux-perps,2023-11-07,252641.26582
mux-perps,2023-11-08,252569.08772
mux-perps,2023-11-09,252285.36569
mux-perps,2023-11-10,251918.43144
mux-perps,2023-11-11,251925.5503
mux-perps,2023-11-12,252007.16612
mux-perps,2023-11-13,252007.16612
mux-perps,2023-11-14,253435.27044
mux-perps,2023-11-15,253911.04345
mux-perps,2023-11-16,252837.04038
mux-perps,2023-11-17,253014.74959
mux-perps,2023-11-18,253317.80695
mux-perps,2023-11-19,253329.87698
mux-perps,2023-11-20,253334.87698
mux-perps,2023-11-21,253299.80044
mux-perps,2023-11-22,253299.10764
mux-perps,2023-11-23,253342.52256
mux-perps,2023-11-24,253056.90736
mux-perps,2023-11-25,253082.84803
mux-perps,2023-11-26,253083.79845
mux-perps,2023-11-27,253102.10624
mux-perps,2023-11-28,253102.58684
mux-perps,2023-11-29,253103.95436
mux-perps,2023-11-30,254958.28804
mux-perps,2023-12-01,255021.94238
mux-perps,2023-12-02,255172.15238
mux-perps,2023-12-03,255172.15238
mux-perps,2023-12-04,255254.54794
mux-perps,2023-12-05,255269.73309
mux-perps,2023-12-06,346059.12349
mux-perps,2023-12-07,346056.78288
mux-perps,2023-12-08,346079.26666
mux-perps,2023-12-09,346085.59467
mux-perps,2023-12-10,346083.02054
mux-perps,2023-12-11,346091.03164
mux-perps,2023-12-12,346848.49529
mux-perps,2023-12-13,346852.66763
mux-perps,2023-12-14,346874.14013
mux-perps,2023-12-15,346812.99875
mux-perps,2023-12-16,346829.79976
mux-perps,2023-12-17,346856.84176
mux-perps,2023-12-18,346866.94683
mux-perps,2023-12-19,347397.62751
mux-perps,2023-12-20,348674.58138
mux-perps,2023-12-21,348613.85621
mux-perps,2023-12-22,342159.66194
mux-perps,2023-12-23,341170.16268
mux-perps,2023-12-24,342005.39532
mux-perps,2023-12-25,337791.98837
mux-perps,2023-12-26,336887.49302
mux-perps,2023-12-27,338546.52579
mux-perps,2023-12-28,337596.79875
mux-perps,2023-12-29,337491.35432
mux-perps,2023-12-30,337914.36027
mux-perps,2023-12-31,340166.06362
mux-perps,2024-01-01,338053.81254
mux-perps,2024-01-02,338059.55747
mux-perps,2024-01-03,337844.7534
mux-perps,2024-01-04,338214.86339
mux-perps,2024-01-05,337575.84771
mux-perps,2024-01-06,337431.19613
mux-perps,2024-01-07,337414.59818
mux-perps,2024-01-08,337407.52713
mux-perps,2024-01-09,337359.55389
mux-perps,2024-01-10,337361.84629
mux-perps,2024-01-11,337313.12673
mux-perps,2024-01-12,336216.10062
mux-perps,2024-01-13,336207.79384
mux-perps,2024-01-14,336206.05471
mux-perps,2024-01-15,336436.56204
mux-perps,2024-01-16,336222.1492
mux-perps,2024-01-17,336220.70818
mux-perps,2024-01-18,336143.24568
mux-perps,2024-01-19,336875.94435
mux-perps,2024-01-20,336793.54843
mux-perps,2024-01-21,342787.20692
mux-perps,2024-01-22,342873.5539
mux-perps,2024-01-23,342478.60254
mux-perps,2024-01-24,343174.39978
mux-perps,2024-01-25,343439.23821
mux-perps,2024-01-26,343433.92125
mux-perps,2024-01-27,343545.38013
mux-perps,2024-01-28,343562.51043
mux-perps,2024-01-29,343280.68879
