protocol,date,op_value
ionic-protocol,2024-09-28,882.08962
ionic-protocol,2024-09-29,882.08962
ionic-protocol,2024-09-30,882.08962
ionic-protocol,2024-10-01,85882.08962
ionic-protocol,2024-10-02,60382.08962
ionic-protocol,2024-10-03,60382.08962
ionic-protocol,2024-10-04,38248.08479
ionic-protocol,2024-10-05,36282.42959
ionic-protocol,2024-10-06,53420.53819
ionic-protocol,2024-10-07,53420.53819
ionic-protocol,2024-10-08,53822.16443
ionic-protocol,2024-10-09,53822.16443
ionic-protocol,2024-10-10,53794.16473
ionic-protocol,2024-10-11,66468.03857
ionic-protocol,2024-10-12,66502.76874
ionic-protocol,2024-10-13,65361.48638
ionic-protocol,2024-10-14,65363.37946
ionic-protocol,2024-10-15,65576.07959
ionic-protocol,2024-10-16,59826.02806
ionic-protocol,2024-10-17,59832.2185
ionic-protocol,2024-10-18,59861.98565
ionic-protocol,2024-10-19,59895.49605
ionic-protocol,2024-10-20,59908.88673
ionic-protocol,2024-10-21,60153.17267
ionic-protocol,2024-10-22,60153.17267
ionic-protocol,2024-10-23,60070.99088
ionic-protocol,2024-10-24,60066.70495
ionic-protocol,2024-10-25,60086.70495
ionic-protocol,2024-10-26,60086.70495
ionic-protocol,2024-10-27,59848.66916
ionic-protocol,2024-10-28,59525.14686
ionic-protocol,2024-10-29,59413.61681
ionic-protocol,2024-10-30,59379.95036
ionic-protocol,2024-10-31,56653.95577
ionic-protocol,2024-11-01,56250.89239
ionic-protocol,2024-11-02,56251.80493
ionic-protocol,2024-11-03,56269.01177
ionic-protocol,2024-11-04,56269.01177
ionic-protocol,2024-11-05,58992.33171
ionic-protocol,2024-11-06,59387.50476
ionic-protocol,2024-11-07,59235.92548
ionic-protocol,2024-11-08,59235.92548
ionic-protocol,2024-11-09,59368.72871
ionic-protocol,2024-11-10,59368.72871
ionic-protocol,2024-11-11,59368.72871
ionic-protocol,2024-11-12,59388.72871
ionic-protocol,2024-11-13,59338.72871
ionic-protocol,2024-11-14,59338.72971
ionic-protocol,2024-11-15,59338.74779
ionic-protocol,2024-11-16,59338.74779
ionic-protocol,2024-11-17,59388.74955
ionic-protocol,2024-11-18,59388.74955
ionic-protocol,2024-11-19,59388.74955
ionic-protocol,2024-11-20,59388.74955
ionic-protocol,2024-11-21,59388.74955
ionic-protocol,2024-11-22,59388.74955
ionic-protocol,2024-11-23,59388.90196
ionic-protocol,2024-11-24,59388.93004
ionic-protocol,2024-11-25,59384.92999
ionic-protocol,2024-11-26,59384.92999
ionic-protocol,2024-11-27,59384.92999
ionic-protocol,2024-11-28,59384.92999
ionic-protocol,2024-11-29,59384.92999
ionic-protocol,2024-11-30,59418.60956
ionic-protocol,2024-12-01,59418.60956
