protocol,date,op_value
perpetual-protocol,2023-11-01,68173.08032
perpetual-protocol,2023-11-02,68174.60818
perpetual-protocol,2023-11-03,68244.5149
perpetual-protocol,2023-11-04,68174.62817
perpetual-protocol,2023-11-05,68553.50485
perpetual-protocol,2023-11-06,68553.30901
perpetual-protocol,2023-11-07,68267.53447
perpetual-protocol,2023-11-08,67802.91614
perpetual-protocol,2023-11-09,67720.84909
perpetual-protocol,2023-11-10,78718.41233
perpetual-protocol,2023-11-11,67531.89319
perpetual-protocol,2023-11-12,64569.1676
perpetual-protocol,2023-11-13,64532.12242
perpetual-protocol,2023-11-14,63230.00932
perpetual-protocol,2023-11-15,63642.36147
perpetual-protocol,2023-11-16,63620.2864
perpetual-protocol,2023-11-17,61254.1864
perpetual-protocol,2023-11-18,62477.81261
perpetual-protocol,2023-11-19,62247.35725
perpetual-protocol,2023-11-20,60244.35725
perpetual-protocol,2023-11-21,61095.66971
perpetual-protocol,2023-11-22,60109.01073
perpetual-protocol,2023-11-23,60390.13235
perpetual-protocol,2023-11-24,60372.80435
perpetual-protocol,2023-11-25,59372.80435
perpetual-protocol,2023-11-26,60986.24982
perpetual-protocol,2023-11-27,61001.80282
perpetual-protocol,2023-11-28,60986.24758
perpetual-protocol,2023-11-29,59783.60318
perpetual-protocol,2023-11-30,59686.26452
perpetual-protocol,2023-12-01,69106.12069
perpetual-protocol,2023-12-02,69706.12069
perpetual-protocol,2023-12-03,70741.59934
perpetual-protocol,2023-12-04,70398.72954
perpetual-protocol,2023-12-05,79732.26976
perpetual-protocol,2023-12-06,79743.09491
perpetual-protocol,2023-12-07,81742.20526
perpetual-protocol,2023-12-08,75861.82997
perpetual-protocol,2023-12-09,72300.71078
perpetual-protocol,2023-12-10,72219.9277
perpetual-protocol,2023-12-11,77946.81814
perpetual-protocol,2023-12-12,71506.64428
perpetual-protocol,2023-12-13,71732.76398
perpetual-protocol,2023-12-14,72121.03886
perpetual-protocol,2023-12-15,72248.41297
perpetual-protocol,2023-12-16,72252.00415
perpetual-protocol,2023-12-17,105206.46594
perpetual-protocol,2023-12-18,99096.92405
perpetual-protocol,2023-12-19,100776.01011
perpetual-protocol,2023-12-20,99927.71364
perpetual-protocol,2023-12-21,97119.06108
perpetual-protocol,2023-12-22,96257.63816
perpetual-protocol,2023-12-23,95610.8036
perpetual-protocol,2023-12-24,95757.92814
perpetual-protocol,2023-12-25,92697.83964
perpetual-protocol,2023-12-26,92693.88969
perpetual-protocol,2023-12-27,94732.80193
perpetual-protocol,2023-12-28,95473.27673
perpetual-protocol,2023-12-29,96548.86841
perpetual-protocol,2023-12-30,96579.02213
perpetual-protocol,2023-12-31,95598.38858
perpetual-protocol,2024-01-01,96115.81705
perpetual-protocol,2024-01-02,96556.54617
perpetual-protocol,2024-01-03,97063.74261
perpetual-protocol,2024-01-04,97403.44968
perpetual-protocol,2024-01-05,97329.03419
perpetual-protocol,2024-01-06,97234.83504
perpetual-protocol,2024-01-07,96935.80203
perpetual-protocol,2024-01-08,97101.97255
perpetual-protocol,2024-01-09,100596.46789
perpetual-protocol,2024-01-10,100694.41595
perpetual-protocol,2024-01-11,101278.09748
perpetual-protocol,2024-01-12,92161.24134
perpetual-protocol,2024-01-13,93196.81496
perpetual-protocol,2024-01-14,95443.68232
perpetual-protocol,2024-01-15,95439.8776
perpetual-protocol,2024-01-16,95707.95332
perpetual-protocol,2024-01-17,96014.86412
perpetual-protocol,2024-01-18,96494.57392
perpetual-protocol,2024-01-19,71580.12889
perpetual-protocol,2024-01-20,71996.55456
perpetual-protocol,2024-01-21,72023.44905
perpetual-protocol,2024-01-22,72271.32458
perpetual-protocol,2024-01-23,53637.12204
perpetual-protocol,2024-01-24,51147.95463
perpetual-protocol,2024-01-25,51141.95463
perpetual-protocol,2024-01-26,50141.95463
perpetual-protocol,2024-01-27,50150.35958
perpetual-protocol,2024-01-28,50130.35958
perpetual-protocol,2024-01-29,51330.35958
perpetual-protocol,2024-01-30,51377.84236
perpetual-protocol,2024-01-31,51376.9558
perpetual-protocol,2024-02-01,51476.9558
perpetual-protocol,2024-02-02,51525.85428
perpetual-protocol,2024-02-03,49620.55428
perpetual-protocol,2024-02-04,49627.00248
perpetual-protocol,2024-02-05,49710.55353
perpetual-protocol,2024-02-06,49730.29484
perpetual-protocol,2024-02-07,48518.29484
perpetual-protocol,2024-02-08,51872.50561
perpetual-protocol,2024-02-09,51872.50561
perpetual-protocol,2024-02-10,51872.50561
perpetual-protocol,2024-02-11,51922.50561
perpetual-protocol,2024-02-12,51422.50561
perpetual-protocol,2024-02-13,51251.11241
perpetual-protocol,2024-02-14,52879.89785
perpetual-protocol,2024-02-15,52854.51877
perpetual-protocol,2024-02-16,52811.38131
perpetual-protocol,2024-02-17,53641.16373
perpetual-protocol,2024-02-18,55163.62491
perpetual-protocol,2024-02-19,54850.98288
perpetual-protocol,2024-02-20,53391.11799
perpetual-protocol,2024-02-21,51836.04319
perpetual-protocol,2024-02-22,51836.04319
perpetual-protocol,2024-02-23,51615.98587
perpetual-protocol,2024-02-24,51615.98587
perpetual-protocol,2024-02-25,51625.8767
perpetual-protocol,2024-02-26,50600.02227
perpetual-protocol,2024-02-27,46716.27124
perpetual-protocol,2024-02-28,46884.24271
perpetual-protocol,2024-02-29,46879.44573
perpetual-protocol,2024-03-01,46879.44489
perpetual-protocol,2024-03-02,46959.07959
perpetual-protocol,2024-03-03,47059.07959
perpetual-protocol,2024-03-04,42135.17591
perpetual-protocol,2024-03-05,44356.42336
perpetual-protocol,2024-03-06,41345.98731
perpetual-protocol,2024-03-07,39472.3262
perpetual-protocol,2024-03-08,39470.1262
perpetual-protocol,2024-03-09,39481.02346
perpetual-protocol,2024-03-10,39546.58513
perpetual-protocol,2024-03-11,39846.58513
perpetual-protocol,2024-03-12,38904.21371
