protocol,date,op_value
impermax-finance,2024-08-15,1.51111
impermax-finance,2024-08-16,1.52364
impermax-finance,2024-08-17,1.51427
impermax-finance,2024-08-18,1.50158
impermax-finance,2024-08-19,1.49637
impermax-finance,2024-08-20,1.47516
impermax-finance,2024-08-21,1.48393
impermax-finance,2024-08-22,4298.24258
impermax-finance,2024-08-23,1.67936
impermax-finance,2024-08-24,1.82297
impermax-finance,2024-08-25,1.85589
impermax-finance,2024-08-26,1.83924
impermax-finance,2024-08-27,1.85979
impermax-finance,2024-08-28,1.83805
impermax-finance,2024-08-29,1.81127
impermax-finance,2024-08-30,1.83995
impermax-finance,2024-08-31,1.80219
impermax-finance,2024-09-01,1.80012
impermax-finance,2024-09-02,1.55318
impermax-finance,2024-09-03,1.55613
impermax-finance,2024-09-04,1.55636
impermax-finance,2024-09-05,1.56557
impermax-finance,2024-09-06,1.52964
impermax-finance,2024-09-07,1.50971
impermax-finance,2024-09-08,1.50526
impermax-finance,2024-09-09,1.521
impermax-finance,2024-09-10,1.53375
impermax-finance,2024-09-11,317.83551
impermax-finance,2024-09-12,518.64447
impermax-finance,2024-09-13,736.329
impermax-finance,2024-09-14,903.37281
impermax-finance,2024-09-15,1158.80525
impermax-finance,2024-09-16,1379.11965
impermax-finance,2024-09-17,1701.06773
impermax-finance,2024-09-18,1929.52591
impermax-finance,2024-09-19,2191.18861
impermax-finance,2024-09-20,2211.11356
impermax-finance,2024-09-21,2626.41988
impermax-finance,2024-09-22,9052.18687
impermax-finance,2024-09-23,8700.4061
impermax-finance,2024-09-24,3545.5751
impermax-finance,2024-09-25,4087.52029
impermax-finance,2024-09-26,3142.08399
impermax-finance,2024-09-27,3222.97111
impermax-finance,2024-09-28,9341.17905
impermax-finance,2024-09-29,9141.07474
impermax-finance,2024-09-30,9141.27876
impermax-finance,2024-10-01,9141.25505
impermax-finance,2024-10-02,9141.2182
impermax-finance,2024-10-03,8848.41873
impermax-finance,2024-10-04,9012.60972
impermax-finance,2024-10-05,9069.42343
impermax-finance,2024-10-06,9056.26907
impermax-finance,2024-10-07,9043.61604
impermax-finance,2024-10-08,8848.59361
impermax-finance,2024-10-09,8848.59101
impermax-finance,2024-10-11,9005.22278
impermax-finance,2024-10-12,8996.42044
impermax-finance,2024-10-13,8990.14235
impermax-finance,2024-10-14,8996.62259
impermax-finance,2024-10-15,9003.04298
impermax-finance,2024-10-16,9069.96185
impermax-finance,2024-10-17,6113.3285
impermax-finance,2024-10-18,6329.56498
impermax-finance,2024-10-19,6480.12955
impermax-finance,2024-10-20,6479.48842
impermax-finance,2024-10-21,6546.5591
impermax-finance,2024-10-22,6528.91085
impermax-finance,2024-10-23,6541.70169
impermax-finance,2024-10-24,6376.2437
impermax-finance,2024-10-25,6601.15398
impermax-finance,2024-10-26,6103.6804
impermax-finance,2024-10-27,6103.64742
impermax-finance,2024-10-28,6117.20004
impermax-finance,2024-10-29,6115.06219
impermax-finance,2024-10-30,6159.13569
impermax-finance,2024-10-31,6206.31755
impermax-finance,2024-11-01,6202.00099
impermax-finance,2024-11-02,6210.22677
impermax-finance,2024-11-03,6214.62296
impermax-finance,2024-11-04,6206.76677
impermax-finance,2024-11-05,6214.5228
impermax-finance,2024-11-06,6217.61454
impermax-finance,2024-11-07,6190.38403
impermax-finance,2024-11-08,6487.5438
impermax-finance,2024-11-09,6478.18342
impermax-finance,2024-11-10,6449.12316
impermax-finance,2024-11-11,6475.15352
impermax-finance,2024-11-12,6418.79573
impermax-finance,2024-11-13,6414.95701
impermax-finance,2024-11-14,6251.65826
impermax-finance,2024-11-15,6543.98416
impermax-finance,2024-11-16,6499.99636
impermax-finance,2024-11-17,6437.33938
impermax-finance,2024-11-18,6404.87128
impermax-finance,2024-11-19,6709.969
impermax-finance,2024-11-20,6694.74805
impermax-finance,2024-11-21,6724.66409
impermax-finance,2024-11-22,6857.63707
impermax-finance,2024-11-23,7109.11916
impermax-finance,2024-11-24,7087.48579
impermax-finance,2024-11-25,6104.51113
impermax-finance,2024-11-26,6104.50838
impermax-finance,2024-11-27,6104.7431
impermax-finance,2024-11-28,6104.70328
impermax-finance,2024-11-29,6104.66455
impermax-finance,2024-11-30,6104.76197
impermax-finance,2024-12-01,6104.67227
