protocol,date,op_value
gamma,2023-11-01,2291769.21951
gamma,2023-11-02,1737296.87802
gamma,2023-11-03,2366405.38872
gamma,2023-11-04,1947704.61718
gamma,2023-11-08,1495107.7617
gamma,2023-11-09,1264039.33263
gamma,2023-11-10,1132303.31593
gamma,2023-11-11,1085720.87353
gamma,2023-11-12,1589420.05715
gamma,2023-11-13,258854.03916
gamma,2023-11-14,1459323.97641
gamma,2023-11-15,924911.15847
gamma,2023-11-16,1147859.5326
gamma,2023-11-17,763642.42377
gamma,2023-11-18,1918703.8096
gamma,2023-11-19,1550675.23032
gamma,2023-11-20,1569563.17386
gamma,2023-11-21,2209441.07057
gamma,2023-11-23,1257072.67207
gamma,2023-11-24,1629623.59007
gamma,2023-11-25,1592730.03006
gamma,2023-11-26,1907121.18287
gamma,2023-11-27,1752327.87364
gamma,2023-11-28,2084030.736
gamma,2023-11-29,2285540.56395
gamma,2023-11-30,2442484.13253
gamma,2023-12-01,2015823.36029
gamma,2023-12-02,1781820.9883
gamma,2023-12-03,1500518.75746
gamma,2023-12-04,1565995.76343
gamma,2023-12-05,1726348.51037
gamma,2023-12-06,1735552.37292
gamma,2023-12-08,377321.1522
gamma,2023-12-09,130495.65746
gamma,2023-12-10,113577.77513
gamma,2023-12-11,143299.58134
gamma,2023-12-12,515725.84979
gamma,2023-12-13,864015.1632
gamma,2023-12-14,752704.8989
gamma,2023-12-15,1141550.66485
gamma,2023-12-16,1067265.12086
gamma,2023-12-17,789930.50912
gamma,2023-12-18,1006109.0256
gamma,2023-12-19,759890.059
gamma,2023-12-20,803756.93431
gamma,2023-12-21,724881.89755
gamma,2023-12-22,28336.07401
gamma,2023-12-23,98437.72794
gamma,2023-12-24,244183.86792
gamma,2023-12-25,295286.82354
gamma,2023-12-26,114694.60951
gamma,2023-12-27,55829.98172
gamma,2023-12-28,151178.92675
gamma,2023-12-29,662799.85128
gamma,2023-12-30,454066.08827
gamma,2023-12-31,583493.23842
gamma,2024-01-01,574018.78471
gamma,2024-01-03,472616.76723
gamma,2024-01-04,581697.82338
gamma,2024-01-05,333946.85017
gamma,2024-01-06,393421.20809
gamma,2024-01-07,363542.21845
gamma,2024-01-08,416904.17237
gamma,2024-01-09,272628.12632
gamma,2024-01-10,349589.34047
gamma,2024-01-11,388661.16113
gamma,2024-01-12,360112.19808
gamma,2024-01-13,383525.62628
gamma,2024-01-14,374101.43284
gamma,2024-01-15,384641.9563
gamma,2024-01-16,347678.43776
gamma,2024-01-17,320483.69536
gamma,2024-01-18,332574.22925
gamma,2024-01-19,307005.33987
gamma,2024-01-20,316811.82488
gamma,2024-01-21,313494.18495
gamma,2024-01-22,324524.38507
gamma,2024-01-23,322393.08786
gamma,2024-01-24,265247.26328
gamma,2024-01-25,246139.79608
gamma,2024-01-26,137949.0616
gamma,2024-01-27,65283.29617
gamma,2024-01-28,76517.32541
gamma,2024-01-29,117215.3651
gamma,2024-01-30,81205.19362
gamma,2024-01-31,121863.965
gamma,2024-02-01,281525.1095
gamma,2024-02-02,182943.0174
gamma,2024-02-03,149286.68128
gamma,2024-02-04,180876.63452
gamma,2024-02-05,123186.20293
gamma,2024-02-06,74969.9388
gamma,2024-02-07,54433.75637
gamma,2024-02-08,73415.745
gamma,2024-02-09,103722.15068
gamma,2024-02-10,66950.516
gamma,2024-02-11,117730.66149
gamma,2024-02-12,65784.46077
gamma,2024-02-13,101248.81912
