protocol,date,op_value
revert-compoundor,2023-11-01,45221.56039
revert-compoundor,2023-11-02,42284.22105
revert-compoundor,2023-11-03,44587.0421
revert-compoundor,2023-11-04,42049.66957
revert-compoundor,2023-11-05,38027.12903
revert-compoundor,2023-11-06,37141.77
revert-compoundor,2023-11-07,38026.69877
revert-compoundor,2023-11-08,38579.74149
revert-compoundor,2023-11-09,38482.87938
revert-compoundor,2023-11-10,35685.12467
revert-compoundor,2023-11-11,35473.4339
revert-compoundor,2023-11-12,36701.09396
revert-compoundor,2023-11-13,30283.27555
revert-compoundor,2023-11-14,35246.39625
revert-compoundor,2023-11-15,29573.82027
revert-compoundor,2023-11-16,30635.409
revert-compoundor,2023-11-17,29028.77438
revert-compoundor,2023-11-18,36008.60583
revert-compoundor,2023-11-19,33728.0068
revert-compoundor,2023-11-20,33426.12088
revert-compoundor,2023-11-21,37187.59066
revert-compoundor,2023-11-22,41146.32085
revert-compoundor,2023-11-23,38791.12322
revert-compoundor,2023-11-24,34293.50551
revert-compoundor,2023-11-25,35967.27992
revert-compoundor,2023-11-26,37265.83082
revert-compoundor,2023-11-27,34644.78303
revert-compoundor,2023-11-28,37136.58044
revert-compoundor,2023-11-29,37474.29779
revert-compoundor,2023-11-30,38351.94078
revert-compoundor,2023-12-01,41530.7332
revert-compoundor,2023-12-02,44462.4749
revert-compoundor,2023-12-03,39025.2222
revert-compoundor,2023-12-04,43308.28802
revert-compoundor,2023-12-05,41276.95802
revert-compoundor,2023-12-06,40812.38957
revert-compoundor,2023-12-07,45364.22338
revert-compoundor,2023-12-08,29991.15694
revert-compoundor,2023-12-09,32194.30342
revert-compoundor,2023-12-10,29285.46103
revert-compoundor,2023-12-11,27148.13839
revert-compoundor,2023-12-12,22563.38844
revert-compoundor,2023-12-13,27999.35724
revert-compoundor,2023-12-14,27896.94576
revert-compoundor,2023-12-15,31043.79306
revert-compoundor,2023-12-16,29152.05747
revert-compoundor,2023-12-17,32216.28326
revert-compoundor,2023-12-18,29036.90521
revert-compoundor,2023-12-19,25430.09482
revert-compoundor,2023-12-20,26830.61156
revert-compoundor,2023-12-21,23382.36045
revert-compoundor,2023-12-22,21305.78104
revert-compoundor,2023-12-23,13351.2142
revert-compoundor,2023-12-24,12850.93882
revert-compoundor,2023-12-25,12757.48024
revert-compoundor,2023-12-26,16244.14779
revert-compoundor,2023-12-27,15611.46772
revert-compoundor,2023-12-28,11963.40364
revert-compoundor,2023-12-29,16803.11114
revert-compoundor,2023-12-30,12968.03521
revert-compoundor,2023-12-31,15970.9952
revert-compoundor,2024-01-01,14562.79101
revert-compoundor,2024-01-02,13853.2211
revert-compoundor,2024-01-03,15957.18164
revert-compoundor,2024-01-04,15562.01682
revert-compoundor,2024-01-05,14426.05896
revert-compoundor,2024-01-06,16891.39397
revert-compoundor,2024-01-07,18648.23472
revert-compoundor,2024-01-08,19292.39448
revert-compoundor,2024-01-09,16296.59254
revert-compoundor,2024-01-10,14271.21147
revert-compoundor,2024-01-11,14501.23365
revert-compoundor,2024-01-12,14954.13607
revert-compoundor,2024-01-13,16546.59404
revert-compoundor,2024-01-14,18487.51064
revert-compoundor,2024-01-15,17447.28012
revert-compoundor,2024-01-16,23696.83569
revert-compoundor,2024-01-17,23277.06152
revert-compoundor,2024-01-18,25976.2071
revert-compoundor,2024-01-19,29688.61457
revert-compoundor,2024-01-20,40924.66776
revert-compoundor,2024-01-21,39555.43759
revert-compoundor,2024-01-22,41930.83441
revert-compoundor,2024-01-23,39292.18118
revert-compoundor,2024-01-24,29855.85544
revert-compoundor,2024-01-25,28948.59255
revert-compoundor,2024-01-26,26504.22076
revert-compoundor,2024-01-27,25305.91593
revert-compoundor,2024-01-28,25389.36938
revert-compoundor,2024-01-29,26222.64254
revert-compoundor,2024-01-30,24153.79701
revert-compoundor,2024-01-31,25700.14355
revert-compoundor,2024-02-01,29220.22977
revert-compoundor,2024-02-02,27881.94643
revert-compoundor,2024-02-03,28305.69643
revert-compoundor,2024-02-04,29198.19645
revert-compoundor,2024-02-05,27685.0414
revert-compoundor,2024-02-06,25494.71116
revert-compoundor,2024-02-07,22071.35662
revert-compoundor,2024-02-08,22676.13634
revert-compoundor,2024-02-09,23924.4877
revert-compoundor,2024-02-10,22351.11328
revert-compoundor,2024-02-11,24634.67073
revert-compoundor,2024-02-12,21195.67775
revert-compoundor,2024-02-13,20938.38095
revert-compoundor,2024-02-14,21223.86739
revert-compoundor,2024-02-15,22829.56587
revert-compoundor,2024-02-16,23160.31876
revert-compoundor,2024-02-17,26645.14328
revert-compoundor,2024-02-18,27915.12757
revert-compoundor,2024-02-19,23983.62051
revert-compoundor,2024-02-20,22890.59163
revert-compoundor,2024-02-21,23199.73312
revert-compoundor,2024-02-22,27073.70388
revert-compoundor,2024-02-23,28358.0155
revert-compoundor,2024-02-24,30080.18479
revert-compoundor,2024-02-25,20773.9028
revert-compoundor,2024-02-26,20052.8278
revert-compoundor,2024-02-27,21071.55517
revert-compoundor,2024-02-28,19017.66253
revert-compoundor,2024-02-29,19151.40403
revert-compoundor,2024-03-01,20033.00266
revert-compoundor,2024-03-02,20125.50144
revert-compoundor,2024-03-03,16517.33184
revert-compoundor,2024-03-04,18182.19697
revert-compoundor,2024-03-05,20297.37085
revert-compoundor,2024-03-06,15365.52859
revert-compoundor,2024-03-07,16717.50611
revert-compoundor,2024-03-08,16289.27077
revert-compoundor,2024-03-09,18029.53963
revert-compoundor,2024-03-10,16720.18752
revert-compoundor,2024-03-11,17398.70869
revert-compoundor,2024-03-12,18521.34193
revert-compoundor,2024-03-13,19578.25848
revert-compoundor,2024-03-14,20595.43484
revert-compoundor,2024-03-15,20612.55921
revert-compoundor,2024-03-16,22576.69196
revert-compoundor,2024-03-17,23650.77605
revert-compoundor,2024-03-18,24247.16276
revert-compoundor,2024-03-19,27219.78951
revert-compoundor,2024-03-20,22262.20631
revert-compoundor,2024-03-21,23676.43389
revert-compoundor,2024-03-22,24957.94931
revert-compoundor,2024-03-23,23693.77483
revert-compoundor,2024-03-24,24175.415
revert-compoundor,2024-03-25,21566.88847
revert-compoundor,2024-03-26,21994.61323
revert-compoundor,2024-03-27,21367.24106
revert-compoundor,2024-03-28,23437.17941
revert-compoundor,2024-03-29,22510.04423
revert-compoundor,2024-03-30,25413.33192
revert-compoundor,2024-03-31,24355.47053
revert-compoundor,2024-04-01,24990.12823
revert-compoundor,2024-04-02,28431.8325
revert-compoundor,2024-04-03,30041.20524
revert-compoundor,2024-04-04,32657.97955
revert-compoundor,2024-04-05,28369.43696
revert-compoundor,2024-04-06,27578.67641
revert-compoundor,2024-04-07,26425.2353
revert-compoundor,2024-04-08,24738.75915
revert-compoundor,2024-04-09,26134.66245
revert-compoundor,2024-04-10,14696.59762
revert-compoundor,2024-04-11,15828.98078
revert-compoundor,2024-04-12,17062.67891
revert-compoundor,2024-04-13,20499.22797
revert-compoundor,2024-04-14,23859.08076
revert-compoundor,2024-04-15,20812.90305
revert-compoundor,2024-04-16,21126.94378
revert-compoundor,2024-04-17,21282.81786
revert-compoundor,2024-04-18,21100.72816
revert-compoundor,2024-04-19,21302.74157
revert-compoundor,2024-04-20,21051.75808
revert-compoundor,2024-04-21,18357.24997
revert-compoundor,2024-04-22,19093.65432
revert-compoundor,2024-04-23,17952.9734
revert-compoundor,2024-04-24,18775.78079
revert-compoundor,2024-04-25,19084.68038
revert-compoundor,2024-04-26,19338.48444
revert-compoundor,2024-04-27,20624.33407
revert-compoundor,2024-04-28,18281.10153
revert-compoundor,2024-04-29,17679.66513
revert-compoundor,2024-04-30,20095.6367
revert-compoundor,2024-05-01,19342.55747
revert-compoundor,2024-05-02,13423.11242
revert-compoundor,2024-05-03,10050.64301
revert-compoundor,2024-05-04,12082.3831
revert-compoundor,2024-05-05,12424.77173
revert-compoundor,2024-05-06,11592.2972
revert-compoundor,2024-05-07,12706.8737
revert-compoundor,2024-05-08,14407.11957
revert-compoundor,2024-05-09,15317.12766
revert-compoundor,2024-05-10,15036.65288
revert-compoundor,2024-05-11,15740.75229
revert-compoundor,2024-05-12,15263.04029
revert-compoundor,2024-05-13,15720.18999
revert-compoundor,2024-05-14,16864.24772
revert-compoundor,2024-05-15,17397.42296
revert-compoundor,2024-05-16,17651.85233
revert-compoundor,2024-05-17,18603.24548
revert-compoundor,2024-05-18,18099.02945
revert-compoundor,2024-05-19,17832.8016
revert-compoundor,2024-05-20,18725.82878
revert-compoundor,2024-05-21,18458.34572
revert-compoundor,2024-05-22,20710.30581
revert-compoundor,2024-05-23,24021.80943
revert-compoundor,2024-05-24,24007.75577
revert-compoundor,2024-05-25,23878.79919
revert-compoundor,2024-05-26,24002.55727
revert-compoundor,2024-05-27,24528.99172
revert-compoundor,2024-05-28,25478.43501
revert-compoundor,2024-05-29,22901.52868
revert-compoundor,2024-05-30,21503.28424
revert-compoundor,2024-05-31,21511.95886
revert-compoundor,2024-06-01,22116.16133
revert-compoundor,2024-06-02,22452.65211
revert-compoundor,2024-06-03,24849.06233
revert-compoundor,2024-06-04,23707.46302
revert-compoundor,2024-06-05,23237.94241
revert-compoundor,2024-06-06,83531.60695
revert-compoundor,2024-06-07,84003.12996
revert-compoundor,2024-06-08,98028.56255
revert-compoundor,2024-06-09,94007.52599
revert-compoundor,2024-06-10,93520.23167
revert-compoundor,2024-06-11,93618.95785
revert-compoundor,2024-06-12,93555.48403
revert-compoundor,2024-06-13,93017.83828
revert-compoundor,2024-06-14,24465.47201
revert-compoundor,2024-06-15,24455.80841
revert-compoundor,2024-06-16,24037.87062
revert-compoundor,2024-06-17,24035.41015
revert-compoundor,2024-06-18,24917.19261
revert-compoundor,2024-06-19,26031.65654
revert-compoundor,2024-06-20,25416.3473
revert-compoundor,2024-06-21,26010.71693
revert-compoundor,2024-06-22,26123.06091
revert-compoundor,2024-06-23,26376.66083
revert-compoundor,2024-06-24,26559.8966
revert-compoundor,2024-06-25,25832.82927
revert-compoundor,2024-06-26,25746.85114
revert-compoundor,2024-06-27,25645.69969
revert-compoundor,2024-06-28,25868.82772
revert-compoundor,2024-06-29,25909.48818
revert-compoundor,2024-06-30,25941.51301
revert-compoundor,2024-07-01,26010.17368
revert-compoundor,2024-07-02,26154.87614
revert-compoundor,2024-07-03,25943.19385
revert-compoundor,2024-07-04,26698.21587
revert-compoundor,2024-07-05,26967.7444
revert-compoundor,2024-07-06,27642.78589
revert-compoundor,2024-07-07,26905.91486
revert-compoundor,2024-07-08,27148.72708
revert-compoundor,2024-07-09,26817.24122
revert-compoundor,2024-07-10,25838.22732
revert-compoundor,2024-07-11,25416.90115
revert-compoundor,2024-07-12,25419.05152
revert-compoundor,2024-07-13,25164.8455
revert-compoundor,2024-07-14,25564.63455
revert-compoundor,2024-07-15,24813.65903
revert-compoundor,2024-07-16,25595.92436
revert-compoundor,2024-07-17,25876.89258
revert-compoundor,2024-07-18,25317.36636
revert-compoundor,2024-07-19,25785.90999
revert-compoundor,2024-07-20,24743.91802
revert-compoundor,2024-07-21,25028.11416
revert-compoundor,2024-07-22,24695.98724
revert-compoundor,2024-07-23,25019.05205
revert-compoundor,2024-07-24,25335.79095
revert-compoundor,2024-07-25,25767.31201
revert-compoundor,2024-07-26,25575.30486
revert-compoundor,2024-07-27,25615.90477
revert-compoundor,2024-07-28,25368.88288
revert-compoundor,2024-07-29,26054.73102
revert-compoundor,2024-07-30,26526.69163
revert-compoundor,2024-07-31,26896.00689
revert-compoundor,2024-08-01,27036.96835
revert-compoundor,2024-08-02,27036.18573
revert-compoundor,2024-08-03,27058.21081
revert-compoundor,2024-08-04,27032.21255
revert-compoundor,2024-08-05,26918.47948
revert-compoundor,2024-08-06,26493.80216
revert-compoundor,2024-08-07,25504.10607
revert-compoundor,2024-08-08,25748.71244
revert-compoundor,2024-08-09,25469.70317
revert-compoundor,2024-08-10,24630.1041
revert-compoundor,2024-08-11,24418.38162
revert-compoundor,2024-08-12,25691.29017
revert-compoundor,2024-08-13,26154.43335
revert-compoundor,2024-08-14,26006.88505
revert-compoundor,2024-08-15,26227.76319
revert-compoundor,2024-08-16,26536.40219
revert-compoundor,2024-08-17,26288.07432
revert-compoundor,2024-08-18,25639.66505
revert-compoundor,2024-08-19,25723.70866
revert-compoundor,2024-08-20,25229.69013
revert-compoundor,2024-08-21,25221.67425
revert-compoundor,2024-08-22,24403.38274
revert-compoundor,2024-08-23,23736.16969
revert-compoundor,2024-08-24,23273.56092
revert-compoundor,2024-08-25,23427.20858
revert-compoundor,2024-08-26,23899.8794
revert-compoundor,2024-08-27,23953.57975
revert-compoundor,2024-08-28,23753.61853
revert-compoundor,2024-08-29,23678.13507
revert-compoundor,2024-08-30,23711.19179
revert-compoundor,2024-08-31,23012.13819
revert-compoundor,2024-09-01,23523.84714
revert-compoundor,2024-09-02,23638.90874
revert-compoundor,2024-09-03,23912.32827
revert-compoundor,2024-09-04,23911.46666
revert-compoundor,2024-09-05,24040.09468
revert-compoundor,2024-09-06,23474.69373
revert-compoundor,2024-09-07,21420.88649
revert-compoundor,2024-09-08,20490.41171
revert-compoundor,2024-09-09,20776.84819
revert-compoundor,2024-09-10,19523.07067
revert-compoundor,2024-09-11,18618.68002
revert-compoundor,2024-09-12,19016.44213
revert-compoundor,2024-09-13,19452.64512
revert-compoundor,2024-09-14,20040.78409
revert-compoundor,2024-09-15,19603.42091
revert-compoundor,2024-09-16,20021.48193
revert-compoundor,2024-09-17,20196.06991
revert-compoundor,2024-09-18,20626.34823
revert-compoundor,2024-09-19,20129.91735
revert-compoundor,2024-09-20,19414.72739
revert-compoundor,2024-09-21,19307.18325
revert-compoundor,2024-09-22,18449.19254
revert-compoundor,2024-09-23,19195.12745
revert-compoundor,2024-09-24,19944.74852
revert-compoundor,2024-09-25,19375.42389
revert-compoundor,2024-09-26,19155.10687
revert-compoundor,2024-09-27,19250.83601
revert-compoundor,2024-09-28,17450.36009
revert-compoundor,2024-09-29,17685.14425
revert-compoundor,2024-09-30,17113.23569
revert-compoundor,2024-10-01,18290.64357
revert-compoundor,2024-10-02,18541.99409
revert-compoundor,2024-10-03,18923.23269
revert-compoundor,2024-10-04,19814.67546
revert-compoundor,2024-10-05,19160.18396
revert-compoundor,2024-10-06,19236.25083
revert-compoundor,2024-10-07,18417.01689
revert-compoundor,2024-10-08,18035.99445
revert-compoundor,2024-10-09,18891.2947
revert-compoundor,2024-10-10,19840.22253
revert-compoundor,2024-10-11,18871.82598
revert-compoundor,2024-10-12,16867.19571
revert-compoundor,2024-10-13,16988.60014
revert-compoundor,2024-10-14,17387.04371
