protocol,date,op_value
silo-finance,2024-06-14,31833.06537
silo-finance,2024-06-15,68152.01459
silo-finance,2024-06-16,68163.93699
silo-finance,2024-06-17,68163.93699
silo-finance,2024-06-18,110910.13995
silo-finance,2024-06-19,216256.01502
silo-finance,2024-06-20,464860.64079
silo-finance,2024-06-21,516864.01771
silo-finance,2024-06-22,525615.81034
silo-finance,2024-06-23,633774.33291
silo-finance,2024-06-24,677300.84979
silo-finance,2024-06-25,692615.18902
silo-finance,2024-06-26,670399.63206
silo-finance,2024-06-27,669428.11672
silo-finance,2024-06-28,690861.53435
silo-finance,2024-06-29,684588.86759
silo-finance,2024-06-30,682031.66579
silo-finance,2024-07-01,683296.90782
silo-finance,2024-07-02,671594.76464
silo-finance,2024-07-03,680087.97532
silo-finance,2024-07-04,708072.85143
silo-finance,2024-07-05,722357.65075
silo-finance,2024-07-06,718585.8797
silo-finance,2024-07-07,724798.97578
silo-finance,2024-07-08,725778.11824
silo-finance,2024-07-09,726319.09754
silo-finance,2024-07-10,745357.96893
silo-finance,2024-07-11,710554.95963
silo-finance,2024-07-12,695806.90551
silo-finance,2024-07-13,702020.23468
silo-finance,2024-07-14,704383.53472
silo-finance,2024-07-15,708251.61749
silo-finance,2024-07-16,710822.34548
silo-finance,2024-07-17,785525.87258
silo-finance,2024-07-18,755155.95672
silo-finance,2024-07-19,798187.30532
silo-finance,2024-07-20,829580.42221
silo-finance,2024-07-21,829734.27912
silo-finance,2024-07-22,820022.31818
silo-finance,2024-07-23,819820.73452
silo-finance,2024-07-24,824912.58872
silo-finance,2024-07-25,656242.22357
silo-finance,2024-07-26,784415.99758
silo-finance,2024-07-27,786464.00303
silo-finance,2024-07-28,792870.92365
silo-finance,2024-07-29,793503.78986
silo-finance,2024-07-30,799715.9408
silo-finance,2024-07-31,828899.33144
silo-finance,2024-08-01,829529.51286
silo-finance,2024-08-02,830416.62602
silo-finance,2024-08-03,834274.4133
silo-finance,2024-08-04,835669.41771
silo-finance,2024-08-05,841867.36109
silo-finance,2024-08-06,793089.95493
silo-finance,2024-08-07,712554.64679
silo-finance,2024-08-08,712598.59275
silo-finance,2024-08-09,708928.95125
silo-finance,2024-08-10,706086.7091
silo-finance,2024-08-11,705377.95278
silo-finance,2024-08-12,706049.64809
silo-finance,2024-08-13,705786.11015
silo-finance,2024-08-14,705397.40371
silo-finance,2024-08-15,713769.10521
silo-finance,2024-08-16,704253.79217
silo-finance,2024-08-17,708352.24931
silo-finance,2024-08-18,710747.73451
silo-finance,2024-08-19,710832.54605
silo-finance,2024-08-20,712430.30801
silo-finance,2024-08-21,722235.10103
silo-finance,2024-08-22,723688.74781
silo-finance,2024-08-23,723184.97986
silo-finance,2024-08-24,707622.35581
silo-finance,2024-08-25,666099.22346
silo-finance,2024-08-26,665586.16902
silo-finance,2024-08-27,666217.54675
silo-finance,2024-08-28,675843.45246
silo-finance,2024-08-29,671308.19867
silo-finance,2024-08-30,692109.88674
silo-finance,2024-08-31,690570.87639
silo-finance,2024-09-01,688829.30799
silo-finance,2024-09-02,688198.6505
silo-finance,2024-09-03,756333.47503
silo-finance,2024-09-04,754723.75794
silo-finance,2024-09-05,754700.18076
silo-finance,2024-09-06,755150.40977
silo-finance,2024-09-07,775762.10011
silo-finance,2024-09-08,778719.1394
silo-finance,2024-09-09,778797.52834
silo-finance,2024-09-10,787763.78203
silo-finance,2024-09-11,787808.84337
silo-finance,2024-09-12,789310.73197
silo-finance,2024-09-13,788117.99209
silo-finance,2024-09-14,788368.11451
silo-finance,2024-09-15,788974.34143
silo-finance,2024-09-16,791735.91809
silo-finance,2024-09-17,791652.31218
silo-finance,2024-09-18,784248.57809
silo-finance,2024-09-19,788747.59969
silo-finance,2024-09-20,835453.19732
silo-finance,2024-09-21,813228.38047
silo-finance,2024-09-22,784133.98548
silo-finance,2024-09-23,802072.51273
silo-finance,2024-09-24,801669.67315
silo-finance,2024-09-25,803026.60759
silo-finance,2024-09-26,801573.47155
silo-finance,2024-09-27,801798.7032
silo-finance,2024-09-28,800089.77451
silo-finance,2024-09-29,801543.85274
silo-finance,2024-09-30,778522.37897
silo-finance,2024-10-01,777820.1385
silo-finance,2024-10-02,813950.7056
silo-finance,2024-10-03,817337.78432
silo-finance,2024-10-04,827639.7225
silo-finance,2024-10-05,826970.62388
silo-finance,2024-10-06,826699.24353
silo-finance,2024-10-07,830876.96208
silo-finance,2024-10-08,830258.63515
silo-finance,2024-10-09,829980.37024
silo-finance,2024-10-10,791051.59287
silo-finance,2024-10-11,796724.65825
silo-finance,2024-10-12,919873.93228
silo-finance,2024-10-13,857263.18081
silo-finance,2024-10-14,857136.73417
silo-finance,2024-10-15,852410.66316
silo-finance,2024-10-16,847623.1309
silo-finance,2024-10-17,842749.48056
silo-finance,2024-10-18,830956.38966
silo-finance,2024-10-19,827816.36971
silo-finance,2024-10-20,736510.37564
silo-finance,2024-10-21,737543.39623
