protocol,date,op_value
timeswap-v2,2024-05-11,6435.42134
timeswap-v2,2024-05-12,7446.08748
timeswap-v2,2024-05-13,7444.82258
timeswap-v2,2024-05-14,7444.82258
timeswap-v2,2024-05-15,7509.97227
timeswap-v2,2024-05-16,9569.8089
timeswap-v2,2024-05-17,9670.6851
timeswap-v2,2024-05-18,9688.3478
timeswap-v2,2024-05-19,9688.3478
timeswap-v2,2024-05-20,9688.3478
timeswap-v2,2024-05-21,9266.7795
timeswap-v2,2024-05-22,5266.7795
timeswap-v2,2024-05-23,4913.08858
timeswap-v2,2024-05-24,4913.08858
timeswap-v2,2024-05-25,4913.08858
timeswap-v2,2024-05-26,4913.08858
timeswap-v2,2024-05-27,5282.48411
timeswap-v2,2024-05-28,5282.48411
timeswap-v2,2024-05-29,8268.33426
timeswap-v2,2024-05-30,12646.93469
timeswap-v2,2024-05-31,12646.83469
timeswap-v2,2024-06-01,14218.41598
timeswap-v2,2024-06-02,50233.48596
timeswap-v2,2024-06-03,49124.52926
timeswap-v2,2024-06-04,51116.21989
timeswap-v2,2024-06-05,51469.87568
timeswap-v2,2024-06-06,59476.55151
timeswap-v2,2024-06-07,43769.58351
timeswap-v2,2024-06-08,57987.8048
timeswap-v2,2024-06-09,61080.33472
timeswap-v2,2024-06-10,64684.3326
timeswap-v2,2024-06-11,41684.3326
timeswap-v2,2024-06-12,37040.30768
timeswap-v2,2024-06-13,39003.45549
timeswap-v2,2024-06-14,42593.4596
timeswap-v2,2024-06-15,48068.23534
timeswap-v2,2024-06-16,49076.87051
timeswap-v2,2024-06-17,49076.87051
timeswap-v2,2024-06-18,49076.87051
timeswap-v2,2024-06-19,42553.50407
timeswap-v2,2024-06-20,42555.60995
timeswap-v2,2024-06-21,42847.00694
timeswap-v2,2024-06-22,42847.00694
timeswap-v2,2024-06-23,42794.95349
timeswap-v2,2024-06-24,42794.95349
timeswap-v2,2024-06-25,42794.95349
timeswap-v2,2024-06-26,42794.95349
timeswap-v2,2024-06-27,43294.9823
timeswap-v2,2024-06-28,41106.54563
timeswap-v2,2024-06-29,41316.97999
timeswap-v2,2024-06-30,41476.54531
timeswap-v2,2024-07-01,53610.888
timeswap-v2,2024-07-02,68920.87591
timeswap-v2,2024-07-03,121583.91894
timeswap-v2,2024-07-04,149136.93555
timeswap-v2,2024-07-05,165732.24847
timeswap-v2,2024-07-06,171361.77976
timeswap-v2,2024-07-07,199490.78162
timeswap-v2,2024-07-08,229691.99077
timeswap-v2,2024-07-09,238398.83876
timeswap-v2,2024-07-10,236355.09632
timeswap-v2,2024-07-11,249648.98366
timeswap-v2,2024-07-12,260692.14382
timeswap-v2,2024-07-13,267236.74427
timeswap-v2,2024-07-14,268683.67896
timeswap-v2,2024-07-15,276713.50233
timeswap-v2,2024-07-16,282425.61741
timeswap-v2,2024-07-17,281223.77058
timeswap-v2,2024-07-18,277360.98762
timeswap-v2,2024-07-19,277865.00501
timeswap-v2,2024-07-20,276752.8264
timeswap-v2,2024-07-21,268760.598
timeswap-v2,2024-07-22,268781.46173
timeswap-v2,2024-07-23,272188.23602
timeswap-v2,2024-07-24,262671.60619
timeswap-v2,2024-07-25,262706.12079
timeswap-v2,2024-07-26,263183.88171
timeswap-v2,2024-07-27,241825.96556
timeswap-v2,2024-07-28,239926.48436
timeswap-v2,2024-07-29,240128.49857
timeswap-v2,2024-07-30,240158.84347
timeswap-v2,2024-07-31,238702.09472
timeswap-v2,2024-08-01,235458.15732
timeswap-v2,2024-08-02,236301.44987
timeswap-v2,2024-08-03,237673.80267
timeswap-v2,2024-08-04,237147.48065
timeswap-v2,2024-08-05,240706.53203
timeswap-v2,2024-08-06,243548.27085
timeswap-v2,2024-08-07,243161.11176
timeswap-v2,2024-08-08,243183.50676
timeswap-v2,2024-08-09,242488.40745
timeswap-v2,2024-08-10,242273.10419
timeswap-v2,2024-08-11,237143.35296
timeswap-v2,2024-08-12,237828.53271
timeswap-v2,2024-08-13,236807.50364
timeswap-v2,2024-08-14,240261.2336
timeswap-v2,2024-08-15,241172.94081
timeswap-v2,2024-08-16,241182.94081
timeswap-v2,2024-08-17,241182.94081
timeswap-v2,2024-08-18,241182.94081
timeswap-v2,2024-08-19,239974.59196
timeswap-v2,2024-08-20,241180.54963
timeswap-v2,2024-08-21,240657.33873
timeswap-v2,2024-08-22,241118.03107
timeswap-v2,2024-08-23,241118.03107
