protocol,date,op_value
sushi,2023-11-01,67342.56826999999
sushi,2023-11-02,65596.11174
sushi,2023-11-03,70387.61305
sushi,2023-11-04,63499.92852
sushi,2023-11-05,52979.576969999995
sushi,2023-11-06,48242.13463
sushi,2023-11-07,50663.60631
sushi,2023-11-08,104069.42619
sushi,2023-11-09,51780.198820000005
sushi,2023-11-10,48640.90221
sushi,2023-11-11,47022.0486
sushi,2023-11-12,89662.51162
sushi,2023-11-13,35513.74009
sushi,2023-11-14,78133.551625
sushi,2023-11-15,33933.57092
sushi,2023-11-16,34912.277519999996
sushi,2023-11-17,38362.90269
sushi,2023-11-18,86666.4587
sushi,2023-11-19,86535.62125
sushi,2023-11-20,61194.7383
sushi,2023-11-21,51328.98426
sushi,2023-11-22,53777.63451999999
sushi,2023-11-23,44130.71095
sushi,2023-11-24,104920.57562
sushi,2023-11-25,45499.022880000004
sushi,2023-11-26,106686.34577
sushi,2023-11-27,106616.84633
sushi,2023-11-28,49433.62197000001
sushi,2023-11-29,54278.44129
sushi,2023-11-30,52328.56083
sushi,2023-12-01,60560.16138
sushi,2023-12-02,65809.69217
sushi,2023-12-03,65086.457800000004
sushi,2023-12-04,67287.25313
sushi,2023-12-05,67258.30798
sushi,2023-12-06,68976.39545
sushi,2023-12-07,38957.3291
sushi,2023-12-08,39201.18217
sushi,2023-12-09,41081.69786
sushi,2023-12-10,35348.21621
sushi,2023-12-11,29135.76096
sushi,2023-12-12,30157.296870000002
sushi,2023-12-13,31505.17067
sushi,2023-12-14,32393.11975
sushi,2023-12-15,35974.21673
sushi,2023-12-16,36256.96475
sushi,2023-12-17,37273.69376
sushi,2023-12-18,35036.034069999994
sushi,2023-12-19,32639.2918
sushi,2023-12-20,30010.992850000002
sushi,2023-12-21,31056.24861
sushi,2023-12-22,21383.642079999998
sushi,2023-12-23,19609.39939
sushi,2023-12-24,22750.833639999997
sushi,2023-12-25,21798.225850000003
sushi,2023-12-26,23806.42359
sushi,2023-12-27,22734.581899999997
sushi,2023-12-28,23335.7052
sushi,2023-12-29,24843.719490000003
sushi,2023-12-30,19741.369570000003
sushi,2023-12-31,21766.90445
sushi,2024-01-01,22475.92898
sushi,2024-01-02,64497.13942
sushi,2024-01-03,21478.61731
sushi,2024-01-04,22766.479769999998
sushi,2024-01-05,21717.45509
sushi,2024-01-06,26902.506820000002
sushi,2024-01-07,25619.48263
sushi,2024-01-08,27785.34779
sushi,2024-01-09,23678.82995
sushi,2024-01-10,24067.13901
sushi,2024-01-11,33840.42749
sushi,2024-01-12,34453.39876
sushi,2024-01-13,34067.34302
sushi,2024-01-14,25749.680549999997
sushi,2024-01-15,26931.47374
sushi,2024-01-16,27347.434180000004
sushi,2024-01-17,27096.343480000003
sushi,2024-01-18,27844.50084
sushi,2024-01-19,30111.88557
sushi,2024-01-20,29432.218220000002
sushi,2024-01-21,38627.34984
sushi,2024-01-22,33811.304430000004
sushi,2024-01-23,28401.708870000002
sushi,2024-01-24,26177.487520000002
sushi,2024-01-25,25959.50343
sushi,2024-01-26,25149.73947
sushi,2024-01-27,24281.627520000002
sushi,2024-01-28,24403.79077
sushi,2024-01-29,25484.58121
sushi,2024-01-30,32003.38433
sushi,2024-01-31,26176.300369999997
sushi,2024-02-01,36691.918865
sushi,2024-02-02,35844.844195
sushi,2024-02-03,35555.160985
sushi,2024-02-04,36173.205004999996
sushi,2024-02-05,35090.446234999996
sushi,2024-02-06,33399.301695
sushi,2024-02-07,54070.832375
sushi,2024-02-08,31949.258345000002
sushi,2024-02-09,25321.54281
sushi,2024-02-10,51125.215225
sushi,2024-02-11,53236.068145
sushi,2024-02-12,50640.534954999996
sushi,2024-02-13,50580.061855
sushi,2024-02-14,50718.732835
sushi,2024-02-15,52140.446165
sushi,2024-02-16,51936.107254999995
sushi,2024-02-17,54708.882855
sushi,2024-02-18,54867.959325
sushi,2024-02-19,53615.100825
sushi,2024-02-20,52683.335365
sushi,2024-02-21,54175.977985000005
sushi,2024-02-22,55180.931425
sushi,2024-02-23,53066.851425
sushi,2024-02-24,52780.463214999996
sushi,2024-02-25,52506.43827499999
sushi,2024-02-26,52375.702965
sushi,2024-02-27,52666.55248499999
sushi,2024-02-28,52858.380025
sushi,2024-02-29,52684.705245
sushi,2024-03-01,52991.376695
sushi,2024-03-02,53049.043825
sushi,2024-03-03,51662.870975
sushi,2024-03-04,52381.421425
sushi,2024-03-05,50750.378874999995
sushi,2024-03-06,48744.942785
sushi,2024-03-07,49167.421135
sushi,2024-03-08,48876.138745000004
sushi,2024-03-09,49633.541205
sushi,2024-03-10,49254.276065
sushi,2024-03-11,22269.483139999997
sushi,2024-03-12,22890.86869
sushi,2024-03-13,23356.44191
sushi,2024-03-14,23811.41571
sushi,2024-03-15,23655.0576
sushi,2024-03-16,24446.291830000002
sushi,2024-03-17,24190.665220000003
sushi,2024-03-18,24352.353000000003
sushi,2024-03-19,23867.96835
sushi,2024-03-20,22291.869509999997
sushi,2024-03-21,23313.01893
sushi,2024-03-22,22860.86231
sushi,2024-03-23,22415.43198
sushi,2024-03-24,22247.382429999998
sushi,2024-03-25,21482.40305
sushi,2024-03-26,21638.33853
sushi,2024-03-27,48554.532020000006
sushi,2024-03-28,48923.061720000005
sushi,2024-03-29,22347.41418
sushi,2024-03-30,22544.000610000003
sushi,2024-03-31,22405.035789999998
sushi,2024-04-01,22742.154430000002
sushi,2024-04-02,22945.50239
sushi,2024-04-03,23290.868349999997
sushi,2024-04-04,23897.80487
sushi,2024-04-05,23930.37227
sushi,2024-04-06,24841.56472
sushi,2024-04-07,24578.641600000003
sushi,2024-04-08,24309.02261
sushi,2024-04-09,24304.93607
sushi,2024-04-10,24719.124340000002
sushi,2024-04-11,24822.27962
sushi,2024-04-12,24732.87579
sushi,2024-04-13,26022.13999
sushi,2024-04-14,25333.82764
sushi,2024-04-15,24580.291259999998
sushi,2024-04-16,24766.74344
sushi,2024-04-17,24815.8723
sushi,2024-04-18,24212.88527
sushi,2024-04-19,24235.00842
sushi,2024-04-20,24132.374190000002
sushi,2024-04-21,23317.22055
sushi,2024-04-22,23550.92645
sushi,2024-04-23,23192.04222
sushi,2024-04-24,23404.61186
sushi,2024-04-25,23547.64106
sushi,2024-04-26,23591.65363
sushi,2024-04-27,23934.83036
sushi,2024-04-28,23259.64252
sushi,2024-04-29,22877.978629999998
sushi,2024-04-30,23581.30502
sushi,2024-05-01,22489.357170000003
sushi,2024-05-02,21741.64176
sushi,2024-05-03,20490.703800000003
sushi,2024-05-04,20947.078820000002
sushi,2024-05-05,20874.68903
sushi,2024-05-06,20990.0133
sushi,2024-05-07,21267.48079
sushi,2024-05-08,22332.32977
sushi,2024-05-09,22743.211799999997
sushi,2024-05-10,22593.25695
sushi,2024-05-11,22643.09588
sushi,2024-05-12,22486.49175
sushi,2024-05-13,22537.510820000003
sushi,2024-05-14,23141.63094
