protocol,date,op_value
iron-bank,2023-11-01,27429.13892
iron-bank,2023-11-02,27429.13892
iron-bank,2023-11-03,23431.0172
iron-bank,2023-11-04,23431.0172
iron-bank,2023-11-05,23420.65108
iron-bank,2023-11-06,23420.65108
iron-bank,2023-11-07,23420.65108
iron-bank,2023-11-08,23446.99294
iron-bank,2023-11-09,23446.99294
iron-bank,2023-11-10,23446.99294
iron-bank,2023-11-11,23446.99294
iron-bank,2023-11-12,23446.99294
iron-bank,2023-11-13,23448.99294
iron-bank,2023-11-14,24682.44429
iron-bank,2023-11-15,24682.44429
iron-bank,2023-11-16,25503.84992
iron-bank,2023-11-17,25503.84992
iron-bank,2023-11-18,25503.84992
iron-bank,2023-11-19,25503.84992
iron-bank,2023-11-20,23524.70006
iron-bank,2023-11-21,22438.85046
iron-bank,2023-11-22,22438.85046
iron-bank,2023-11-23,22438.85046
iron-bank,2023-11-24,22438.85046
iron-bank,2023-11-25,22414.75313
iron-bank,2023-11-26,22336.03318
iron-bank,2023-11-27,22606.64711
iron-bank,2023-11-28,19568.65267
iron-bank,2023-11-29,19568.65267
iron-bank,2023-11-30,19554.13235
iron-bank,2023-12-01,19554.13235
iron-bank,2023-12-02,19558.25963
iron-bank,2023-12-03,19506.55276
iron-bank,2023-12-04,19506.55276
iron-bank,2023-12-05,19506.5517
iron-bank,2023-12-06,18081.71704
iron-bank,2023-12-07,18081.71704
iron-bank,2023-12-08,18692.34996
iron-bank,2023-12-09,21182.974
iron-bank,2023-12-10,21295.39877
iron-bank,2023-12-11,19798.39877
iron-bank,2023-12-12,19409.5646
iron-bank,2023-12-13,19409.5646
iron-bank,2023-12-14,19409.5646
iron-bank,2023-12-15,19409.5646
iron-bank,2023-12-16,19409.5646
iron-bank,2023-12-17,19409.5646
iron-bank,2023-12-18,20905.26914
iron-bank,2023-12-19,20905.26914
iron-bank,2023-12-20,20905.26914
iron-bank,2023-12-21,20905.26914
iron-bank,2023-12-22,20996.06728
iron-bank,2023-12-23,17368.35405
iron-bank,2023-12-24,20622.6846
iron-bank,2023-12-25,17776.10354
iron-bank,2023-12-26,17491.73143
iron-bank,2023-12-27,17691.73143
iron-bank,2023-12-28,17691.73143
iron-bank,2023-12-29,17691.73143
iron-bank,2023-12-30,17691.73143
iron-bank,2023-12-31,17691.73143
iron-bank,2024-01-01,17692.20144
iron-bank,2024-01-02,17692.20144
iron-bank,2024-01-03,17692.20144
iron-bank,2024-01-04,17691.14031
iron-bank,2024-01-05,17680.21351
iron-bank,2024-01-06,17660.34928
iron-bank,2024-01-07,17660.34928
iron-bank,2024-01-08,17660.34928
iron-bank,2024-01-09,17656.03721
iron-bank,2024-01-10,17656.03721
iron-bank,2024-01-11,17656.03721
iron-bank,2024-01-12,17656.03721
iron-bank,2024-01-13,17556.03197
iron-bank,2024-01-14,17556.03197
iron-bank,2024-01-15,17556.03197
iron-bank,2024-01-16,18404.82948
iron-bank,2024-01-17,18404.82948
iron-bank,2024-01-18,18404.82948
iron-bank,2024-01-19,18323.46581
iron-bank,2024-01-20,18323.46581
iron-bank,2024-01-21,18323.46581
iron-bank,2024-01-22,18323.46581
iron-bank,2024-01-23,18323.46581
iron-bank,2024-01-24,18194.93993
iron-bank,2024-01-25,17825.89369
iron-bank,2024-01-26,16977.07545
iron-bank,2024-01-27,16977.07545
iron-bank,2024-01-28,16987.07545
iron-bank,2024-01-29,16987.07545
iron-bank,2024-01-30,16987.76317
iron-bank,2024-01-31,16987.76317
iron-bank,2024-02-01,16988.08286
iron-bank,2024-02-02,16973.51218
iron-bank,2024-02-03,16973.51218
iron-bank,2024-02-04,16985.08218
iron-bank,2024-02-05,16985.08218
iron-bank,2024-02-06,13192.25831
iron-bank,2024-02-07,13185.70042
iron-bank,2024-02-08,15983.61952
iron-bank,2024-02-09,15973.61952
iron-bank,2024-02-10,16000.80386
iron-bank,2024-02-11,15983.61987
iron-bank,2024-02-12,15983.61987
iron-bank,2024-02-13,15634.53222
iron-bank,2024-02-14,18102.89031
iron-bank,2024-02-15,18112.17731
iron-bank,2024-02-16,18107.17731
iron-bank,2024-02-17,18099.17731
iron-bank,2024-02-18,18099.17731
iron-bank,2024-02-19,18095.17731
iron-bank,2024-02-20,18095.10044
iron-bank,2024-02-21,18098.10044
iron-bank,2024-02-22,17848.10044
iron-bank,2024-02-23,17848.10044
iron-bank,2024-02-24,15629.6762
iron-bank,2024-02-25,15650.31419
iron-bank,2024-02-26,15673.6295
iron-bank,2024-02-27,15621.55258
iron-bank,2024-02-28,15611.55159
iron-bank,2024-02-29,15611.55159
iron-bank,2024-03-01,15611.55159
iron-bank,2024-03-02,15611.55159
iron-bank,2024-03-03,15611.55159
iron-bank,2024-03-04,15616.56245
iron-bank,2024-03-05,15616.56245
iron-bank,2024-03-06,16616.56245
iron-bank,2024-03-07,16616.56245
iron-bank,2024-03-08,16616.56245
iron-bank,2024-03-09,16616.56245
iron-bank,2024-03-10,16814.6129
iron-bank,2024-03-11,16814.6129
iron-bank,2024-03-12,16814.6129
iron-bank,2024-03-13,16814.6129
iron-bank,2024-03-14,16814.6129
iron-bank,2024-03-15,16814.6129
iron-bank,2024-03-16,16814.6129
iron-bank,2024-03-17,16814.34278
iron-bank,2024-03-18,15814.30532
iron-bank,2024-03-19,15814.30532
iron-bank,2024-03-20,15814.30532
iron-bank,2024-03-21,15814.30532
iron-bank,2024-03-22,15814.30532
iron-bank,2024-03-23,15614.34532
iron-bank,2024-03-24,15614.34532
iron-bank,2024-03-25,15614.34532
iron-bank,2024-03-26,12813.84117
iron-bank,2024-03-27,12813.84117
iron-bank,2024-03-28,12893.42628
iron-bank,2024-03-29,12893.42628
iron-bank,2024-03-30,12893.42628
iron-bank,2024-03-31,12169.3753
iron-bank,2024-04-01,12169.3753
iron-bank,2024-04-02,12169.3753
iron-bank,2024-04-03,12169.3753
iron-bank,2024-04-04,12169.3753
iron-bank,2024-04-05,12169.3753
iron-bank,2024-04-06,12169.3753
iron-bank,2024-04-07,12169.37546
iron-bank,2024-04-08,12169.37546
iron-bank,2024-04-09,12169.37546
iron-bank,2024-04-10,12169.37546
iron-bank,2024-04-11,12169.37546
iron-bank,2024-04-12,12173.0759
iron-bank,2024-04-13,12080.924
iron-bank,2024-04-14,12078.57747
iron-bank,2024-04-15,12078.57747
iron-bank,2024-04-16,12078.57747
iron-bank,2024-04-17,12078.57747
iron-bank,2024-04-18,12078.57747
iron-bank,2024-04-19,12078.57747
iron-bank,2024-04-20,12078.57747
iron-bank,2024-04-21,10767.64735
iron-bank,2024-04-22,10767.64735
iron-bank,2024-04-23,10767.64735
iron-bank,2024-04-24,11115.66245
iron-bank,2024-04-25,11115.66245
iron-bank,2024-04-26,11115.66245
iron-bank,2024-04-27,11115.66245
iron-bank,2024-04-28,11115.66245
iron-bank,2024-04-29,11115.66245
iron-bank,2024-04-30,11115.66245
iron-bank,2024-05-01,9852.00148
iron-bank,2024-05-02,9852.00148
iron-bank,2024-05-03,9852.00148
iron-bank,2024-05-04,9852.00148
iron-bank,2024-05-05,9852.00148
iron-bank,2024-05-06,9852.00148
iron-bank,2024-05-07,9852.00148
iron-bank,2024-05-08,9852.00148
iron-bank,2024-05-09,9853.72557
iron-bank,2024-05-10,9853.72557
iron-bank,2024-05-11,9853.72557
iron-bank,2024-05-12,9853.7258
iron-bank,2024-05-13,9853.72619
iron-bank,2024-05-14,9853.72619
iron-bank,2024-05-15,9853.72619
iron-bank,2024-05-16,9853.72619
iron-bank,2024-05-17,9853.72619
iron-bank,2024-05-18,9853.72619
iron-bank,2024-05-19,9853.72619
iron-bank,2024-05-20,9853.72619
iron-bank,2024-05-21,9853.72619
iron-bank,2024-05-22,9853.72619
iron-bank,2024-05-23,9853.72619
iron-bank,2024-05-24,9853.72619
iron-bank,2024-05-25,9853.72619
iron-bank,2024-05-26,9853.72619
iron-bank,2024-05-27,9853.72619
iron-bank,2024-05-28,9435.75149
iron-bank,2024-05-29,9435.75149
iron-bank,2024-05-30,9435.75149
iron-bank,2024-05-31,9435.75149
iron-bank,2024-06-01,10351.89622
iron-bank,2024-06-02,10351.89622
iron-bank,2024-06-03,10351.89622
iron-bank,2024-06-04,10351.89622
iron-bank,2024-06-05,10351.89622
iron-bank,2024-06-06,10351.89622
iron-bank,2024-06-07,10351.89622
iron-bank,2024-06-08,10351.89622
iron-bank,2024-06-09,10351.89622
iron-bank,2024-06-10,10351.89622
iron-bank,2024-06-11,10351.89622
iron-bank,2024-06-12,10351.89622
iron-bank,2024-06-13,10351.89622
iron-bank,2024-06-14,10350.3293
iron-bank,2024-06-15,10350.3293
iron-bank,2024-06-16,10350.3293
iron-bank,2024-06-17,10350.3293
iron-bank,2024-06-18,10350.3293
iron-bank,2024-06-19,10280.37626
iron-bank,2024-06-20,10280.37626
iron-bank,2024-06-21,10280.37626
iron-bank,2024-06-22,10280.37626
iron-bank,2024-06-23,10280.37626
iron-bank,2024-06-24,10280.37626
iron-bank,2024-06-25,10280.37626
iron-bank,2024-06-26,10280.37626
iron-bank,2024-06-27,10280.37626
iron-bank,2024-06-28,10280.37626
iron-bank,2024-06-29,10278.81245
iron-bank,2024-06-30,10278.81245
iron-bank,2024-07-01,10278.81245
iron-bank,2024-07-02,10278.81245
iron-bank,2024-07-03,10278.81245
iron-bank,2024-07-04,10278.81245
iron-bank,2024-07-05,10278.86442
iron-bank,2024-07-06,11170.05723
iron-bank,2024-07-07,11170.05723
iron-bank,2024-07-08,11170.05723
iron-bank,2024-07-09,11170.05723
iron-bank,2024-07-10,11170.05723
iron-bank,2024-07-11,11170.05723
iron-bank,2024-07-12,11170.08493
iron-bank,2024-07-13,11170.08493
iron-bank,2024-07-14,11170.08493
iron-bank,2024-07-15,11170.08493
iron-bank,2024-07-16,11170.08493
iron-bank,2024-07-17,11170.08493
iron-bank,2024-07-18,11170.08493
iron-bank,2024-07-19,11170.08493
iron-bank,2024-07-20,11170.08493
iron-bank,2024-07-21,11170.08493
iron-bank,2024-07-22,11170.08493
iron-bank,2024-07-23,11170.08493
iron-bank,2024-07-24,11170.08493
iron-bank,2024-07-25,11168.36011
iron-bank,2024-07-26,11168.36011
iron-bank,2024-07-27,11168.36011
iron-bank,2024-07-28,11168.36011
iron-bank,2024-07-29,11168.36011
iron-bank,2024-07-30,11168.36011
iron-bank,2024-07-31,11168.36011
iron-bank,2024-08-01,11168.36011
iron-bank,2024-08-02,11167.20827
iron-bank,2024-08-03,11167.20827
iron-bank,2024-08-04,11167.20827
iron-bank,2024-08-05,11166.04618
iron-bank,2024-08-06,11159.15697
iron-bank,2024-08-07,11159.15697
iron-bank,2024-08-08,11159.04054
iron-bank,2024-08-09,11159.04054
iron-bank,2024-08-10,11159.04054
iron-bank,2024-08-11,11159.04054
iron-bank,2024-08-12,11159.04054
iron-bank,2024-08-13,11159.04054
iron-bank,2024-08-14,11159.06468
iron-bank,2024-08-15,11159.06468
iron-bank,2024-08-16,11159.06468
iron-bank,2024-08-17,11158.99929
iron-bank,2024-08-18,11158.99929
iron-bank,2024-08-19,11158.99929
iron-bank,2024-08-20,11158.99929
iron-bank,2024-08-21,11158.99929
iron-bank,2024-08-22,11158.99929
iron-bank,2024-08-23,11158.99929
iron-bank,2024-08-24,11158.99929
iron-bank,2024-08-25,11158.99929
iron-bank,2024-08-26,11158.99929
iron-bank,2024-08-27,11158.99929
iron-bank,2024-08-28,11158.99929
iron-bank,2024-08-29,11158.99929
iron-bank,2024-08-30,11158.99929
iron-bank,2024-08-31,11158.99929
iron-bank,2024-09-01,11158.99929
iron-bank,2024-09-02,11158.99929
iron-bank,2024-09-03,11158.99929
iron-bank,2024-09-04,11158.99929
iron-bank,2024-09-05,11158.99929
iron-bank,2024-09-06,11158.99929
iron-bank,2024-09-07,11158.99929
iron-bank,2024-09-08,11158.99929
